49		9/19/2006	16:45:13			12.4	0.43	
50		9/20/2006	12:44:05			0.62	0.02	
51		9/21/2006	10:35:43			5.23	0.22	
52		9/21/2006	15:11:56			8.85	0.31	
53		9/21/2006	17:23:14			1.28	0.04	
54		9/21/2006	17:25:12			0.55	0.02	
55		9/21/2006	17:41:50			0.72	0.03	
56		9/25/2006	17:57:27			0.48	0.08	
57		9/25/2006	17:58:07			12.63	0.44	
58		9/25/2006	18:18:51			10.05	0.17	
59		9/26/2006	9:45:02			0.68	0.02	
60		9/26/2006	9:47:15			0.12	0.02	
61		9/26/2006	14:41:35			5.52	0.23	
62		9/26/2006	17:03:11			3.6	0.15	
63		9/29/2006	10:30:21			0.53	0.02	
64		9/29/2006	10:31:08			0.6	0.02	
65		9/29/2006	10:32:25			0.3	0.01	
66		9/30/2006	14:58:51			0.28	0	
67		9/1/2006	9:40:27			0.83	0.04	
68		9/1/2006	11:00:05			7.03	0.76	
69		9/1/2006	11:09:14			45.47	4.91	
70		9/1/2006	14:28:13			0.4	0.08	
71		9/1/2006	14:31:23			1.3	0.27	
72		9/3/2006	16:21:05			16.42	3.45	
73		9/3/2006	16:55:49			2	0.42	
74		9/4/2006	8:46:59			1.77	0.06	
75		9/4/2006	8:49:21			1.62	0.06	
76		9/4/2006	10:11:23			0.38	0.01	
77		9/4/2006	11:31:05			8.08	0.28	
78		9/4/2006	11:55:50			11.22	1.21	
79		9/4/2006	13:20:44			9.9	0.35	
80		9/5/2006	12:13:19			0.15	0.01	
81		9/5/2006	12:13:49			11.97	0.42	
82		9/5/2006	15:28:50			0.25	0.05	
83		9/5/2006	16:58:38			0.43	0.05	
84		9/6/2006	11:21:51			0.13	0	
85		9/6/2006	11:23:53			1.38	0.05	
86		9/6/2006	15:46:25			3.08	0.63	
87		9/7/2006	10:58:31			6.35	0.22	
88		9/7/2006	14:57:44			0.8	0.03	
89		9/7/2006	22:07:09			1.02	0.21	
90		9/8/2006	14:18:56			1.15	0.12	
91		9/12/2006	19:05:10			11.17	1.99	
92		9/12/2006	19:17:05			0.07	0.01	
93		9/12/2006	20:52:59			0.07	0.01	
94		9/12/2006	21:21:58			0.5	0.08	
95		9/12/2006	21:52:27			0.13	0.02	
96		9/12/2006	22:14:23			0.08	0.01	
97		9/13/2006	11:47:38			0.43	0.02	
98		9/13/2006	13:17:50			0.9	0.15	
99		9/13/2006	15:14:25			0.72	0.08	
100		9/13/2006	15:25:26			1	0.11	
101		9/13/2006	15:29:08			2.65	0.29	
102		9/13/2006	15:32:43			0.57	0.12	
103		9/13/2006	16:14:01			21.12	4.43	
104		9/13/2006	20:52:30			0.08	0	
105		9/13/2006	20:52:49			4.53	0.08	
106		9/14/2006	10:37:30			2.95	0.32	
107		9/14/2006	11:29:55			1.62	0.17	
108		9/14/2006	11:46:21			4.85	0.17	
109		9/14/2006	11:52:01			2.08	0.09	
110		9/14/2006	12:15:50			11.58	0.49	
111		9/14/2006	12:42:43			7.05	0.3	
112		9/14/2006	14:28:37			0.25	0.05	
113		9/14/2006	14:31:40			2.68	0.11	
114		9/14/2006	15:37:10			6.57	1.38	
115		9/14/2006	15:45:15			3.55	0.12	
116		9/14/2006	15:51:22			18.52	3.89	
117		9/14/2006	16:10:28			3.35	0.14	
118		9/14/2006	16:15:24			4.17	0.15	
119		9/14/2006	16:33:21			12.2	0.43	
120		9/14/2006	17:11:54			25.63	5.38	
121		9/14/2006	17:45:27			0.37	0.08	
122		9/15/2006	11:26:55			3.12	0.13	
123		9/15/2006	15:38:02			9.58	1.95	
124		9/15/2006	16:01:48			2.03	0.07	
125		9/15/2006	16:17:41			17.03	1.84	
126		9/15/2006	16:38:10			3.52	0.38	
127		9/15/2006	16:53:33			0.43	0.02	
128		9/15/2006	17:27:08			4.78	0.81	
129		9/15/2006	18:13:38			1.1	0.19	
130		9/18/2006	14:57:56			6.85	0.74	
131		9/18/2006	15:05:05			0.78	0.08	
132		9/18/2006	15:21:45			0.17	0.02	
133		9/18/2006	15:22:26			1.65	0.18	
134		9/18/2006	15:27:51			0.55	0.06	
135		9/18/2006	15:49:43			2.75	0.58	
136		9/18/2006	17:03:26			2.6	0.09	
137		9/18/2006	18:33:11			0.25	0	
138		9/18/2006	18:35:14			0.05	0	
139		9/18/2006	18:35:56			0.18	0.04	
140		9/18/2006	18:36:54			5.17	1.09	
141		9/18/2006	18:45:12			0.03	0.01	
142		9/19/2006	11:40:05			2.6	0.09	
143		9/19/2006	16:29:13			3.38	0.12	
144		9/19/2006	17:12:35			1.22	0.13	
145		9/21/2006	22:58:05			0.8	0.01	
146		9/23/2006	18:46:09			1.85	0.39	
147		9/23/2006	18:49:33			0.82	0.17	
148		9/23/2006	20:09:37			1.4	0.02	
149		9/24/2006	13:50:44			5.42	1.14	
150		9/24/2006	14:05:24			9.48	1.99	
151		9/24/2006	22:46:44			0.72	0.12	
152		9/25/2006	10:13:44			10.4	1.12	
153		9/25/2006	11:09:07			0.35	0.04	
154		9/26/2006	9:35:24			1.13	0.12	
155		9/26/2006	9:38:25			0.92	0.19	
156		9/26/2006	10:43:13			36.03	7.57	
157		9/26/2006	11:39:27			0.52	0.06	
158		9/26/2006	16:47:57			5.23	1.1	
159		9/27/2006	11:41:36			0.53	0.06	
160		9/27/2006	12:56:44			11.97	1.29	
161		9/27/2006	13:09:25			9.8	2.06	
162		9/27/2006	13:20:55			0.25	0.03	
163		9/27/2006	13:25:19			0.58	0.12	
164		9/27/2006	13:31:56			3.65	0.39	
165		9/27/2006	13:36:26			5.63	1.18	
166		9/28/2006	10:56:37			1.95	0.21	
167		9/28/2006	10:58:53			1.27	0.14	
168		9/28/2006	15:05:58			1.52	0.05	
169		9/28/2006	15:11:33			1.42	0.29	
170		9/28/2006	15:31:47			6.43	0.69	
171		9/28/2006	15:42:59			2.97	0.32	
172		9/28/2006	19:21:34			8.15	1.69	
173		9/29/2006	12:43:52			1.37	0.15	
174		9/29/2006	12:48:41			1.47	0.16	
175		9/29/2006	13:26:36			9.52	1.03	
176		9/29/2006	14:54:17			1.95	0.21	
177		9/29/2006	15:50:04			13.18	1.42	
178		9/29/2006	16:51:43			5.58	1.17	
179		9/30/2006	19:36:43			1.78	0.03	
180		9/4/2006	9:58:11			1.58	0.07	
181		9/4/2006	12:45:25			0.73	0.03	
182		9/4/2006	15:06:40			1.92	0.08	
183		9/4/2006	15:09:21			0.6	0.1	
184		9/4/2006	15:16:33			1.63	0.06	
185		9/4/2006	16:38:25			0.43	0.02	
186		9/5/2006	9:27:57			0.3	0.01	
187		9/5/2006	9:52:48			0.23	0.01	
188		9/5/2006	13:08:19			0.2	0.01	
189		9/5/2006	13:10:26			0.2	0.01	
190		9/5/2006	13:11:42			0.38	0.01	
191		9/5/2006	16:11:25			0.37	0.02	
192		9/5/2006	16:24:19			0.77	0.03	
193		9/6/2006	8:39:34			4.6	0.19	
194		9/6/2006	8:47:36			2.38	0.1	
195		9/6/2006	8:58:50			0.87	0.04	
196		9/6/2006	9:09:54			4.7	0.2	
197		9/6/2006	9:29:37			1.9	0.08	
198		9/6/2006	10:13:32			0.95	0.04	
199		9/6/2006	10:43:46			0.33	0.01	
200		9/6/2006	10:44:19			4.65	0.16	
201		9/6/2006	10:51:58			0.28	0.01	
202		9/6/2006	10:55:31			0.47	0.02	
203		9/6/2006	12:41:03			0.3	0.06	
204		9/6/2006	13:15:29			4.93	1	
205		9/6/2006	14:57:20			0.77	0.03	
206		9/7/2006	9:13:34			0.82	0.17	
207		9/7/2006	14:02:43			0.25	0.01	
208		9/7/2006	14:11:14			0.22	0.01	
209		9/7/2006	15:30:42			0.97	0.04	
210		9/7/2006	15:33:31			7.42	1.32	
211		9/7/2006	15:49:06			1.43	0.05	
212		9/7/2006	16:29:10			0.87	0.03	
213		9/8/2006	9:23:56			0.38	0.02	
214		9/8/2006	10:38:36			3.75	0.13	
215		9/11/2006	13:40:06			0.53	0.02	
216		9/11/2006	14:33:58			0.55	0.02	
217		9/11/2006	14:36:58			1.2	0.05	
218		9/11/2006	15:29:44			0.57	0.02	
219		9/11/2006	15:31:22			1.37	0.05	
220		9/11/2006	15:33:43			5.18	1.05	
221		9/12/2006	11:54:19			0.43	0.02	
222		9/12/2006	13:55:24			1.65	0.06	
223		9/14/2006	8:38:04			3.85	0.16	
224		9/14/2006	9:25:16			0.2	0.01	
225		9/14/2006	9:31:19			0.13	0	
226		9/14/2006	9:46:01			1.27	0.05	
227		9/14/2006	14:02:05			4.93	0.17	
228		9/14/2006	16:29:35			3.42	0.12	
229		9/15/2006	8:55:06			0.2	0.01	
230		9/15/2006	9:15:35			0.73	0.03	
231		9/15/2006	9:29:16			0.03	0	
232		9/15/2006	11:53:22			1.22	0.25	
233		9/18/2006	11:01:49			0.53	0.02	
234		9/18/2006	11:19:54			2.68	0.09	
235		9/19/2006	11:40:14			0.4	0.02	
236		9/20/2006	15:00:42			3.93	0.8	
237		9/20/2006	15:41:46			0.8	0.03	
238		9/21/2006	8:45:43			1.37	0.05	
239		9/21/2006	10:46:58			3.83	0.16	
240		9/21/2006	11:54:32			1.22	0.05	
241		9/21/2006	13:20:56			3.92	0.14	
242		9/21/2006	14:43:39			0.88	0.04	
243		9/25/2006	13:48:58			1.28	0.26	
244		9/26/2006	16:30:46			2.88	0.59	
245		9/27/2006	9:36:31			0.4	0.02	
246		9/27/2006	12:13:52			0.35	0.01	
247		9/27/2006	14:32:20			0.65	0.03	
248		9/27/2006	16:44:35			1.35	0.27	
249		9/28/2006	11:10:54			1.63	0.07	
250		9/29/2006	9:28:59			1.63	0.07	
251		9/1/2006	13:14:28			2.1	0.07	
252		9/2/2006	9:11:45			0.97	0.02	
253		9/4/2006	10:55:38			4.82	0.2	
254		9/4/2006	11:39:18			1.32	0.05	
255		9/5/2006	12:02:20			0.5	0.02	
256		9/6/2006	9:12:14			1.78	0.06	
257		9/8/2006	11:49:23			1.17	0.04	
258		9/14/2006	11:46:15			1.57	0.07	
259		9/17/2006	10:52:25			0.83	0.01	
260		9/19/2006	12:23:00			2.05	0.09	
261		9/20/2006	7:40:05			0.57	0.01	
262		9/26/2006	8:50:15			0.78	0.03	
263		9/27/2006	8:05:38			1.03	0.04	
264		9/27/2006	9:06:08			1	0.04	
265		9/27/2006	9:08:03			0.48	0.02	
266		9/27/2006	9:40:34			0.77	0.03	
267		9/27/2006	11:42:59			0.05	0.01	
268		9/1/2006	9:58:48			6.77	0.28	
269		9/1/2006	10:23:59			0.08	0	
270		9/1/2006	10:24:42			0.88	0.18	
271		9/1/2006	10:48:36			2.1	0.07	
272		9/1/2006	10:50:53			0.6	0.03	
273		9/1/2006	11:03:14			1.97	0.08	
274		9/1/2006	11:08:17			1.73	0.07	
275		9/1/2006	11:36:52			0.15	0.01	
276		9/1/2006	12:16:33			4.28	0.18	
277		9/4/2006	9:56:56			3.02	0.43	
278		9/4/2006	10:16:02			3.25	0.14	
279		9/4/2006	10:30:51			7.88	0.33	
280		9/4/2006	11:35:05			0.08	0	
281		9/4/2006	11:35:46			0.52	0.02	
282		9/4/2006	11:39:53			2.33	0.1	
283		9/5/2006	8:40:43			0.35	0.01	
284		9/5/2006	8:41:35			2.55	0.43	
285		9/5/2006	9:05:43			2.83	0.12	
286		9/5/2006	9:50:51			2.38	0.1	
287		9/5/2006	10:36:38			0.3	0.01	
288		9/5/2006	10:41:14			2.33	0.1	
289		9/6/2006	9:32:19			10.72	0.45	
290		9/6/2006	10:10:06			0.57	0.02	
291		9/6/2006	11:34:43			0.38	0.02	
292		9/6/2006	11:37:07			0.08	0	
293		9/7/2006	14:22:31			7.97	0.33	
294		9/7/2006	14:32:56			3.38	0.14	
295		9/7/2006	14:49:35			0.97	0.04	
296		9/7/2006	14:52:41			4.82	0.52	
297		9/8/2006	9:05:59			0.28	0.01	
298		9/8/2006	9:18:14			0.88	0.04	
299		9/8/2006	9:30:12			0.2	0.01	
300		9/8/2006	10:34:50			7.03	0.3	
301		9/8/2006	10:58:11			1.63	0.07	
302		9/8/2006	11:17:50			6.42	0.27	
303		9/8/2006	11:32:30			2.38	0.1	
304		9/11/2006	8:56:20			0.2	0.01	
305		9/11/2006	12:12:07			0.08	0	
306		9/11/2006	12:12:42			0.23	0.01	
307		9/11/2006	12:13:22			4.67	0.16	
308		9/11/2006	12:27:44			4.33	0.18	
309		9/13/2006	8:38:22			0.68	0.03	
310		9/13/2006	9:24:44			3.25	0.14	
311		9/13/2006	9:40:24			0.03	0	
312		9/13/2006	9:41:18			0.18	0.01	
313		9/13/2006	9:56:56			3.67	0.15	
314		9/13/2006	10:29:48			3.7	0.16	
315		9/13/2006	10:35:41			0.47	0.02	
316		9/13/2006	11:25:53			1.17	0.05	
317		9/13/2006	12:13:12			2.3	0.1	
318		9/13/2006	12:17:39			0.53	0.02	
319		9/13/2006	13:04:23			3.57	0.15	
320		9/13/2006	13:08:09			0.43	0.02	
321		9/13/2006	13:29:49			0.62	0.03	
322		9/13/2006	13:58:51			1.05	0.04	
323		9/13/2006	15:05:23			0.4	0.02	
324		9/13/2006	15:56:33			0.35	0.01	
325		9/13/2006	16:38:28			0.42	0.02	
326		9/13/2006	16:49:06			1.18	0.05	
327		9/14/2006	10:44:58			1.9	0.08	
328		9/14/2006	11:07:07			0.55	0.02	
329		9/14/2006	11:25:56			1.45	0.06	
330		9/14/2006	11:37:03			3.88	0.16	
331		9/15/2006	9:44:33			1.8	0.06	
332		9/15/2006	10:15:43			0.23	0.01	
333		9/15/2006	10:27:07			0.48	0.02	
334		9/15/2006	11:13:57			0.72	0.03	
335		9/18/2006	9:51:28			2.87	0.12	
336		9/18/2006	10:24:34			4.22	0.18	
337		9/18/2006	11:17:29			8.78	0.37	
338		9/18/2006	11:50:37			15.17	2.18	
339		9/18/2006	12:06:08			6.25	0.26	
340		9/18/2006	12:13:08			0.48	0.02	
341		9/18/2006	14:06:01			4.53	0.19	
342		9/18/2006	14:19:28			0.48	0.02	
343		9/18/2006	15:20:14			11.23	0.47	
344		9/18/2006	15:35:05			28.3	1.19	
345		9/18/2006	17:23:03			0.97	0.04	
346		9/19/2006	9:02:59			0.27	0.01	
347		9/19/2006	9:03:29			3.83	0.13	
348		9/19/2006	10:04:21			1	0.04	
349		9/19/2006	10:16:53			0.32	0.01	
350		9/19/2006	10:35:18			2.32	0.08	
351		9/19/2006	11:55:44			7.43	0.31	
352		9/21/2006	9:43:24			1.55	0.07	
353		9/22/2006	10:57:25			2.83	0.12	
354		9/22/2006	11:23:26			2.72	0.11	
355		9/22/2006	11:53:54			0.27	0.01	
356		9/22/2006	12:37:28			0.33	0.01	
357		9/22/2006	13:15:16			0.55	0.02	
358		9/25/2006	9:41:29			13.85	0.58	
359		9/25/2006	10:29:11			0.65	0.03	
360		9/25/2006	10:31:01			7.78	1.58	
361		9/25/2006	11:46:59			8.92	0.37	
362		9/26/2006	8:37:19			15.95	0.67	
363		9/26/2006	9:24:15			1.2	0.04	
364		9/26/2006	9:53:40			0.28	0.01	
365		9/26/2006	13:49:48			11.48	0.48	
366		9/26/2006	15:47:53			10.73	0.45	
367		9/26/2006	17:02:10			6.05	0.25	
368		9/28/2006	11:10:59			1.47	0.06	
369		9/28/2006	11:23:26			0.52	0.02	
370		9/29/2006	9:53:23			3.1	0.13	
371		9/29/2006	11:14:39			2.4	0.1	
372		9/29/2006	11:29:15			0.42	0.01	
373		9/29/2006	11:29:54			4.9	0.17	
374		9/29/2006	12:13:08			1.88	0.08	
375		9/29/2006	12:37:04			1.43	0.05	
376		9/1/2006	10:09:39			3.32	0.14	
377		9/1/2006	10:13:14			0.23	0.01	
378		9/1/2006	10:25:16			3.28	0.14	
379		9/1/2006	10:35:45			0.98	0.04	
380		9/1/2006	10:41:08			1.05	0.04	
381		9/18/2006	9:50:41			1.4	0.15	
382		9/18/2006	10:24:07			2.82	0.12	
383		9/18/2006	10:36:23			2.75	0.12	
384		9/18/2006	11:18:55			1.22	0.05	
385		9/18/2006	12:51:46			0.8	0.03	
386		9/18/2006	13:35:24			1.7	0.07	
387		9/18/2006	14:45:20			0.63	0.03	
388		9/18/2006	14:49:27			0.73	0.03	
389		9/18/2006	14:50:33			5.18	0.18	
390		9/18/2006	15:08:17			0.72	0.03	
391		9/18/2006	16:03:30			3.35	0.14	
392		9/18/2006	16:31:10			3.63	0.15	
393		9/19/2006	12:50:32			1.52	0.06	
394		9/19/2006	13:42:36			1.05	0.04	
395		9/19/2006	14:07:49			0.53	0.02	
396		9/19/2006	14:13:01			1.23	0.05	
397		9/19/2006	14:19:27			0.48	0.02	
398		9/19/2006	14:32:31			0.25	0.01	
399		9/19/2006	14:35:50			1.87	0.08	
400		9/19/2006	14:45:26			12.05	0.51	
401		9/19/2006	15:07:49			0.9	0.04	
402		9/20/2006	13:50:06			8.45	0.35	
403		9/20/2006	13:59:35			2.68	0.11	
404		9/20/2006	14:16:34			0.68	0.03	
405		9/20/2006	14:22:11			1.1	0.12	
406		9/20/2006	14:27:19			1.12	0.05	
407		9/20/2006	14:33:16			1.5	0.06	
408		9/21/2006	12:50:35			3.1	0.13	
409		9/21/2006	13:17:40			1.88	0.07	
410		9/21/2006	13:21:06			0.25	0.01	
411		9/21/2006	14:17:07			0.3	0.01	
412		9/21/2006	16:20:32			0.72	0.08	
413		9/21/2006	16:31:14			4.37	0.47	
414		9/21/2006	16:35:56			8.2	0.34	
415		9/21/2006	16:54:07			0.55	0.06	
416		9/22/2006	11:09:28			1.23	0.05	
417		9/22/2006	11:46:09			5.68	0.24	
418		9/22/2006	13:05:04			0.18	0.03	
419		9/25/2006	8:25:32			0.12	0	
420		9/25/2006	9:06:58			1.57	0.07	
421		9/25/2006	10:22:08			2.48	0.1	
422		9/25/2006	10:33:44			1.6	0.07	
423		9/25/2006	10:40:50			0.98	0.04	
424		9/25/2006	11:05:47			2.02	0.08	
425		9/25/2006	12:49:42			3.4	0.14	
426		9/25/2006	13:04:58			0.45	0.02	
427		9/25/2006	13:05:46			0.45	0.02	
428		9/25/2006	14:06:13			0.45	0.02	
429		9/25/2006	14:21:10			4.53	0.19	
430		9/25/2006	14:26:15			3	0.13	
431		9/25/2006	14:50:17			0.13	0	
432		9/25/2006	14:51:15			0.35	0.01	
433		9/26/2006	9:11:09			1.17	0.05	
434		9/26/2006	10:57:26			1.37	0.06	
435		9/26/2006	12:51:06			0.9	0.04	
436		9/26/2006	14:44:08			2.17	0.09	
437		9/27/2006	8:36:52			0.58	0.02	
438		9/27/2006	8:38:42			1.2	0.05	
439		9/27/2006	8:41:24			2.23	0.08	
440		9/27/2006	8:49:46			0.25	0.01	
441		9/27/2006	11:03:53			0.78	0.03	
442		9/27/2006	12:43:55			0.5	0.02	
443		9/27/2006	12:59:59			0.6	0.06	
444		9/27/2006	13:04:01			7.93	1.67	
445		9/27/2006	13:44:41			0.23	0.01	
446		9/27/2006	13:54:46			6.05	0.25	
447		9/27/2006	14:02:06			3.03	0.64	
448		9/27/2006	14:14:40			0.75	0.03	
449		9/27/2006	14:24:37			0.25	0.01	
450		9/27/2006	14:54:57			0.3	0.01	
451		9/28/2006	9:37:21			2.88	0.31	
452		9/28/2006	10:36:48			4.35	0.18	
453		9/28/2006	12:49:56			0.6	0.03	
454		9/28/2006	15:46:35			0.75	0.03	
455		9/29/2006	8:50:58			0.28	0.01	
456		9/29/2006	9:19:43			1.25	0.05	
457		9/29/2006	11:11:46			0.73	0.03	
458		9/1/2006	9:05:23			0.03	0	
459		9/1/2006	9:07:27			0.93	0.04	
460		9/1/2006	9:11:08			0.63	0.03	
461		9/1/2006	9:14:06			0.8	0.03	
462		9/1/2006	9:31:57			0.08	0	
463		9/1/2006	9:50:12			0.05	0	
464		9/1/2006	10:35:32			3.53	0.15	
465		9/1/2006	11:02:29			5.08	0.21	
466		9/1/2006	11:08:57			1.53	0.06	
467		9/1/2006	11:31:56			0.02	0	
468		9/1/2006	11:32:05			0.17	0.01	
469		9/1/2006	11:36:06			0.68	0.03	
470		9/1/2006	12:17:01			0.1	0	
471		9/1/2006	12:21:22			1.12	0.04	
472		9/1/2006	12:30:31			1.15	0.19	
473		9/4/2006	10:02:24			0.33	0.01	
474		9/4/2006	10:24:14			16.5	0.58	
475		9/4/2006	10:54:38			2.35	0.1	
476		9/4/2006	11:05:04			3.22	0.54	
477		9/4/2006	11:24:00			4.27	0.72	
478		9/4/2006	11:29:28			0.83	0.03	
479		9/4/2006	14:06:29			4.72	0.2	
480		9/5/2006	8:37:35			1.22	0.21	
481		9/5/2006	8:39:20			4.1	0.14	
482		9/5/2006	10:02:16			2.02	0.08	
483		9/5/2006	10:06:59			0.15	0.03	
484		9/5/2006	10:07:55			0.12	0	
485		9/5/2006	10:18:56			8.48	1.43	
486		9/5/2006	10:27:53			1.03	0.04	
487		9/5/2006	10:29:58			1.6	0.07	
488		9/5/2006	10:36:29			9.83	0.41	
489		9/5/2006	11:07:01			11.83	0.5	
490		9/5/2006	11:21:24			1.12	0.04	
491		9/5/2006	11:53:02			1	0.04	
492		9/5/2006	14:10:40			4.88	0.21	
493		9/6/2006	8:56:21			3.57	0.15	
494		9/6/2006	10:33:05			4.52	0.19	
495		9/6/2006	11:25:13			1.28	0.14	
496		9/6/2006	11:41:46			2.02	0.22	
497		9/7/2006	8:19:34			10.17	0.43	
498		9/7/2006	8:55:02			14.72	2.12	
499		9/7/2006	10:36:36			1.75	0.3	
500		9/7/2006	10:39:08			12.25	2.07	
501		9/7/2006	13:31:00			1.18	0.05	
502		9/7/2006	14:34:17			6.53	0.23	
503		9/7/2006	15:50:39			0.38	0.02	
504		9/7/2006	16:33:56			1.45	0.25	
505		9/8/2006	10:05:09			2.12	0.07	
506		9/8/2006	10:52:26			0.28	0.01	
507		9/8/2006	12:28:46			1.67	0.07	
508		9/8/2006	12:49:09			1.32	0.27	
509		9/11/2006	10:01:02			6.12	0.21	
510		9/11/2006	10:07:43			0.17	0.01	
511		9/11/2006	10:43:10			0.47	0.02	
512		9/11/2006	11:38:03			1.52	0.05	
513		9/11/2006	13:57:46			0.98	0.03	
514		9/11/2006	14:05:38			38.28	1.61	
515		9/11/2006	14:46:30			1.82	0.08	
516		9/11/2006	14:49:50			1.07	0.22	
517		9/11/2006	15:03:28			0.37	0.02	
518		9/11/2006	15:18:53			2.37	0.1	
519		9/12/2006	9:55:11			0.28	0.01	
520		9/12/2006	10:26:23			1.98	0.08	
521		9/12/2006	10:41:02			0.35	0.01	
522		9/12/2006	11:05:59			1.57	0.05	
523		9/12/2006	14:54:26			9.15	1.55	
524		9/12/2006	15:37:44			0.82	0.03	
525		9/12/2006	16:18:11			18.25	0.64	
526		9/12/2006	16:43:04			0.78	0.03	
527		9/13/2006	10:11:46			0.05	0.01	
528		9/13/2006	10:12:31			1.37	0.05	
529		9/13/2006	10:22:38			0.55	0.1	
530		9/13/2006	10:32:51			1.17	0.05	
531		9/13/2006	14:41:43			0.93	0.04	
532		9/13/2006	14:54:45			0.05	0.01	
533		9/13/2006	16:20:56			1.03	0.04	
534		9/13/2006	16:22:47			5.02	0.85	
535		9/14/2006	9:33:11			1.92	0.07	
536		9/14/2006	11:08:51			5.12	0.18	
537		9/14/2006	11:47:28			7.95	1.34	
538		9/15/2006	8:16:22			1.1	0.05	
539		9/15/2006	8:17:40			5.27	0.22	
540		9/15/2006	9:32:07			0.95	0.04	
541		9/15/2006	10:37:09			2.85	0.12	
542		9/15/2006	10:41:36			0.08	0.01	
543		9/15/2006	11:02:45			0.15	0.03	
544		9/15/2006	11:04:11			1.45	0.25	
545		9/15/2006	11:26:04			0.07	0.01	
546		9/15/2006	11:34:26			0.1	0	
547		9/15/2006	11:50:34			2.27	0.24	
548		9/15/2006	12:32:31			1.97	0.07	
549		9/18/2006	9:35:22			10.28	0.43	
550		9/18/2006	9:47:20			2.63	0.11	
551		9/18/2006	10:09:07			2.48	0.1	
552		9/18/2006	11:29:39			0.5	0.1	
553		9/18/2006	11:41:35			4.93	0.83	
554		9/18/2006	11:50:58			0.43	0.02	
555		9/18/2006	13:31:18			5.95	0.25	
556		9/18/2006	16:06:50			1.8	0.3	
557		9/18/2006	16:13:32			17.95	0.63	
558		9/19/2006	9:24:04			0.9	0.04	
559		9/19/2006	9:42:52			1.22	0.21	
560		9/19/2006	11:50:04			0.23	0.04	
561		9/19/2006	11:54:45			18.22	3.24	
562		9/19/2006	12:53:19			0.57	0.02	
563		9/19/2006	13:13:23			2.1	0.09	
564		9/19/2006	13:48:54			0.68	0.12	
565		9/19/2006	15:10:09			0.42	0.08	
566		9/19/2006	15:23:30			5.88	0.99	
567		9/20/2006	14:53:38			0.73	0.03	
568		9/20/2006	15:12:48			2.35	0.1	
569		9/21/2006	8:45:09			7.33	0.31	
570		9/21/2006	9:28:15			1.02	0.04	
571		9/21/2006	9:33:14			0.58	0.02	
572		9/21/2006	9:36:13			12.45	0.52	
573		9/21/2006	11:35:04			0.55	0.02	
574		9/21/2006	11:46:17			0.05	0.01	
575		9/21/2006	13:42:22			12.62	2.13	
576		9/21/2006	15:19:56			2.92	0.12	
577		9/21/2006	15:44:57			0.47	0.05	
578		9/21/2006	16:04:17			0.15	0.01	
579		9/21/2006	16:11:16			0.85	0.04	
580		9/22/2006	8:20:22			3.13	0.13	
581		9/22/2006	9:58:21			2.55	0.11	
582		9/22/2006	10:51:37			9.75	1.65	
583		9/22/2006	11:34:41			0.52	0.1	
584		9/22/2006	12:14:40			7.4	0.31	
585		9/25/2006	9:23:54			8.55	0.36	
586		9/25/2006	13:49:56			3.3	0.14	
