00000000201503200000000019285100000020150320001
00820150320EQFJC   000000003800000000012460003900000000004411715    000                    S_R_E_OO_RTP   00000001107                              4301917013641620150109201501130000000020150113201501132016011110200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000015121500,00RHE      00C1 -0000000015120796,67RHE    0000,000000000,0000                                 QR000OYO2S83000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000015000000,000+0000000015120796,67RHE    +0000000000000703,33RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000100,8100000000100,8100011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000015000000,00RHE    00000000100,0000000   20150109+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000006855,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000005613,16RHE    00,00000,000+000,18000  000000000000044117150+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004431714    000                    S_R_E_OO_RTP   00000001107                              4264529013641620150120201501220000000020150122201501222016012210200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005035000,00RHE      00C1 -0000000005030049,44RHE    0000,000000000,0000                                 QR000OYO1WW1000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005030049,44RHE    +0000000000004950,56RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000100,7000000000100,7000011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005025000,00RHE    00000000100,5000000   20150320+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000000345,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000003611,34RHE    00,00000,000+000,15000  000000000000044317140+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004376854    000                    S_R_E_OO_RTP   00000001107                              2681195013641620141203201412050000000020141205201412052015120710200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000010440821,92RHE      00C1 -0000000010400000,00RHE    0000,000000000,0000                                 QR000OYO6U61000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000010000000,000+0000000010400000,00RHE    +0000000000040821,92RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000104,4082000000104,4082211  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000010569000,00RHE    00000000105,6900000   20150320+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000070680,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000000090,68RHE    00,00000,000+000,20000  000000000000043768540+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004414539    000                    S_R_E_OO_RTP   00000001107                              2668853013641620150113201501150000000020150115201501152015121810200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005275000,00RHE      00C1 -0000000005253102,74RHE    0000,000000000,0000                                 QR000OYO2JO9000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005253102,74RHE    +0000000000021897,26RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000105,5000000000105,5000011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005000000,00RHE    00000000100,0000000   20150113+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000032610,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000004317,32RHE    00,00000,000+000,15000  000000000000044145390+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004420103    000                    S_R_E_OO_RTP   00000001107                              4209177013641620150116201501190000000020150119201501192015121610200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000016174263,70RHE      00C1 -0000000016117500,00RHE    0000,000000000,0000                                 QR000OYO1SZ3000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000015000000,000+0000000016117500,00RHE    +0000000000056763,70RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000107,8284000000107,8284211  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000015000000,00RHE    00000000100,0000000   20140120+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000099510,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000018820,84RHE    00,00000,000+000,10000  000000000000044201030+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004393058    000                    S_R_E_OO_RTP   00000001107                              3309226013641620141217201412190000000020141219201412192015121510200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005620000,00RHE      00C1 -0000000005575890,41RHE    0000,000000000,0000                                 QR000OYO6U38000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005575890,41RHE    +0000000000044109,59RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000112,4000000000112,4000011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005000000,00RHE    00000000100,0000000   20141217+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000070135,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000003087,41RHE    00,00000,000+000,18000  000000000000043930580+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004432483    000                    S_R_E_OO_RTP   00000001107                              2672384013641620150115201501190000000020150119201501192016011910200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000033492000,00RHE      00C1 -0000000033252000,00RHE    0000,000000000,0000                                 QR000OYO2U99000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000030000000,000+0000000033252000,00RHE    +0000000000240000,00RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000111,6400000000111,6400011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000033625500,00RHE    00000000112,0850000   20150320+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000345210,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000029721,54RHE    00,00000,000+000,15000  000000000000044185980+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004495688    000                    S_R_E_OO_RTP   00000001107                              4714853013641620150206201502100000000020150210201502102016012910200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005547000,00RHE      00C1 -0000000005534671,23RHE    0000,000000000,0000                                 QR000OYO2WO6000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005534671,23RHE    +0000000000012328,77RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000110,9400000000110,9400011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005000000,00RHE    00000000100,0000000   20140207+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000023835,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000004818,45RHE    00,00000,000+000,16000  000000000000044950630+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004391495    000                    S_R_E_OO_RTP   00000001107                              2665834013641620141216201412180000000020141218201412182015121810200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005673561,64RHE      00C1 -0000000005637500,00RHE    0000,000000000,0000                                 QR000OYO2U24000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005637500,00RHE    +0000000000036061,64RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000113,4712000000113,4712311  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005000000,00RHE    00000000100,0000000   20141216+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000065650,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000002846,24RHE    00,00000,000+000,19000  000000000000043914950+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004286132    000                    S_R_E_OO_RTP   00000001107                              4129953013641620140904201409080000000020140908201409082015090810200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005668000,00RHE      00C1 -0000000005615243,15RHE    0000,000000000,0000                                 QR000OYO2397000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005615243,15RHE    +0000000000052756,85RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000113,3600000000113,3600011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005000000,00RHE    00000000100,0000000   20140904+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000184315,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000000707,33RHE    00,00000,000+000,19000  000000000000042861320+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003880000000004335337    000                    S_R_ERCB_OENAPU00000001107                              0000927011709320141022201410240000000020141024201410249999999910200010+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000020113032,89HFQ      00C1 -0000000020100000,00HFQ    0000,000000000,0000                                 HF2027N0TJ36000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   2HFQ    1 +000000020000000,000+0000000020100000,00HFQ    +0000000000013032,89HFQ    +0000000000000000,00HFQ    21 4 +000000,00000+000000,00000+000000,00000+0000100,5652000000100,5651613  1+000000000000000,0000+0000000000000000,00       2                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000019959000,00HFQ    00000000099,7950000   20141230+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000002140,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000000581,28HFQ    00,00000,000+000,05000  000000000000043338300+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000001021002100000212440003880000000004495187    000                    ERCB_OENAPU    0000049140792195          92195          0000927011709320150122201501230000000020150123201501239999999910200010+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000013994545,83HFQ      00C1 -0000000013958000,00HFQ    0000,000000000,0000                                 KF0654721124000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   2HFQ    1 +000000014000000,000+0000000013958000,00HFQ    +0000000000036545,83HFQ    +0000000000000000,00HFQ    21 4 +000000,00000+000000,00000+000000,00000+0000099,9610000000099,9610413  1+000000000000000,0000+0000000000000000,00       2                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000013945540,00HFQ    00000000099,6110000   20130320+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000011228,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000001123,54HFQ    00,00000,000+000,05000  000000000000044358190+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004409641    000                    S_R_E_OO_RTP   00000001107                              2673598407950520150108201501090000000020150109201501092016010710200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000005679424,66RHE      00C1 -0000000005611000,00RHE    0000,000000000,0000                                 SE0010532762000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000005000000,000+0000000005611000,00RHE    +0000000000068424,66RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000113,5885000000113,5884911  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000005577100,00RHE    00000000111,5420000   20150320+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000115310,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000003068,98RHE    00,00000,000+000,18000  000000000000044096410+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
00820150320EQFJC   000000003800000000012460003900000000004349244    000                    S_R_E_OO_RTP   00000001107                              4081444443898220141106201411070000000020141107201411072015110610200030+0000000000000000,00       +0000000000000000,00       +0000000000000000,00+0000000000000000,00+0000000008760000,00RHE      00C1 -0000000008748441,78RHE    0000,000000000,0000                                 SE0010814319000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000   00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                               000000000000000000000000000000  0000000000000,00    0                                       000000000000  00              +000,0000000     0000 000,00000000000000000               0  +00,000000000000000000000 0 00000000000000000000000000 0000000000000000000000000000000000                 0000+00000000000,00                   1RHE    0 +000000007500000,000+0000000008748441,78RHE    +0000000000011558,22RHE    +0000000000000000,00RHE    21 3 +000000,00000+000000,00000+000000,00000+0000116,8000000000116,8000011  1+000000000000000,0000+0000000000000000,00       1                              00000000000,0000000       00000000000000,0000       00000000000000,0000       0000000000000000,00       00000000000000000 000000000000000,0000000000000000000,00          +00,00000+00,00000+00,00000+00,00000+0000000000000000,00       +0000000000000000,00       0                                                               0+0000000008734500,00RHE    00000000116,4600000   20150320+0000000000000000,00       00000000000,0000000   00000000+0000000000000000,00       +0000000000000000,00         +0000000000117120,00       +0000000000000000,00       +0000000000000000,00       +0000000000000000,00       +0000000000001223,24RHE    00,00000,000+000,21000  000000000000043492440+0000000000000000,00       00000000+00000000000000,0000+000,0000000000                                    00000000                                 00000000          00000000                                                                                         000000000000                                                                                                                                                                                                    00000000000000000000000                                                       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0                       0
