58	北海道河東郡鹿追町、上川郡（清水町、新得町に限る。）	156	DE
59	北海道北見市（常呂町を除く。）、常呂郡（置戸町、訓子府町に限る。）	157	DE
60-2	北海道紋別市、紋別郡滝上町	158	DE
62	北海道紋別郡遠軽町	158	DE
63	北海道紋別郡湧別町	1586	E
64	北海道常呂郡佐呂間町	1587	E
65	北海道紋別郡（雄武町、興部町、西興部村に限る。）	158	DE
66	北海道稚内市、天塩郡豊富町	162	DE
67	北海道天塩郡（遠別町、天塩町、幌延町に限る。）	1632	E
68	北海道枝幸郡（中頓別町、浜頓別町に限る。）	1634	E
69	北海道宗谷郡	1635	E
70	北海道枝幸郡枝幸町	163	DE
71	北海道利尻郡、礼文郡	163	DE
72	北海道留萌市、増毛郡、留萌郡	164	DE
73	北海道深川市、雨竜郡（秩父別町、沼田町、北竜町、妹背牛町に限る。）	164	DE
74	北海道苫前郡（初山別村、苫前町、羽幌町（天売相影、天売富磯、天売弁天、天売前浜、天売和浦、焼尻白浜、焼尻西浦、焼尻東浜、焼尻緑ヶ丘を除く。）に限る。）	164	DE
75	北海道苫前郡羽幌町（天売相影、天売富磯、天売弁天、天売前浜、天売和浦、焼尻白浜、焼尻西浦、焼尻東浜、焼尻緑ヶ丘に限る。）	1648	E
76-2	北海道士別市、雨竜郡幌加内町、上川郡（剣淵町、和寒町に限る。）	165	DE
81	北海道名寄市（風連町を除く。）	1654	E
82	北海道名寄市風連町、上川郡下川町	1655	E
83	北海道中川郡（音威子府村、中川町、美深町に限る。）	1656	E
84	北海道上川郡（愛別町、上川町に限る。）	1658	E
85	北海道旭川市、上川郡（鷹栖町、当麻町、美瑛町、東神楽町、東川町、比布町に限る。）	166	DE
86	北海道富良野市、空知郡（上富良野町、中富良野町、南富良野町に限る。）、勇払郡占冠村	167	DE
87	青森県青森市浪岡、黒石市、平川市、弘前市、北津軽郡板柳町、中津軽郡、南津軽郡	172	DE
88	青森県五所川原市、つがる市、北津軽郡（鶴田町、中泊町に限る。）	173	DE
89	青森県西津軽郡	173	DE
90	青森県東津軽郡（今別町、外ヶ浜町、蓬田村に限る。）	174	DE
91	青森県むつ市、下北郡	175	DE
92	青森県上北郡（東北町（旭北、旭南、上野、大浦、上北北、上北南、新館を除く。）、野辺地町、横浜町、六ヶ所村に限る。）	175	DE
93	青森県十和田市、三沢市、上北郡（東北町（旭北、旭南、上野、大浦、上北北、上北南、新館に限る。）、七戸町、六戸町に限る。）	176	DE
94-2	青森県青森市（浪岡を除く。）、東津軽郡平内町	17	CDE
95	青森県八戸市、上北郡おいらせ町、三戸郡（五戸町、新郷村、南部町（相内、赤石、大向、沖田面、小向、玉掛を除く。）、階上町に限る。）	178	DE
96	青森県三戸郡（三戸町、田子町、南部町（相内、赤石、大向、沖田面、小向、玉掛に限る。）に限る。）	179	DE
97	秋田県横手市、雄勝郡東成瀬村、仙北郡美郷町（金沢、野荒町に限る。）	182	DE
98	秋田県湯沢市、雄勝郡羽後町	183	DE
99	秋田県にかほ市、由利本荘市	184	DE
100	秋田県男鹿市、南秋田郡大潟村	185	DE
101	秋田県能代市、山本郡	185	DE
102	秋田県鹿角市、鹿角郡小坂町	186	DE
103	秋田県大館市	186	DE
104	秋田県北秋田市、北秋田郡	186	DE
105	秋田県大仙市（大神成、上鶯野、北長野、協和荒川、協和稲沢、協和上淀川、協和小種、協和境、協和下淀川、協和中淀川、協和船岡、協和船沢、協和峰吉川、栗沢、清水、下鶯野、豊岡、豊川、長戸呂、長野、鑓見内を除く。）、仙北郡美郷町（金沢、野荒町を除く。）	187	DE
106	秋田県仙北市、大仙市（大神成、上鶯野、北長野、栗沢、清水、下鶯野、豊岡、豊川、長戸呂、長野、鑓見内に限る。）	187	DE
107	秋田県秋田市、大仙市（協和荒川、協和稲沢、協和上淀川、協和小種、協和境、協和下淀川、協和中淀川、協和船岡、協和船沢、協和峰吉川に限る。）、潟上市、南秋田郡（井川町、五城目町、八郎潟町に限る。）	18	CDE
108	岩手県一関市、西磐井郡	191	DE
109	岩手県大船渡市、陸前高田市、気仙郡	192	DE
110	岩手県宮古市、下閉伊郡山田町	193	DE
111	岩手県釜石市、上閉伊郡	193	DE
112	岩手県久慈市、九戸郡（野田村、洋野町に限る。）	194	DE
113	岩手県下閉伊郡（山田町を除く。）	194	DE
114	岩手県八幡平市、岩手郡（岩手町、葛巻町に限る。）	195	DE
115	岩手県二戸市、九戸郡（軽米町、九戸村に限る。）、二戸郡	195	DE
116	岩手県盛岡市、岩手郡（雫石町、滝沢村に限る。）、紫波郡	19	CDE
117	岩手県奥州市、胆沢郡	197	DE
118	岩手県北上市、和賀郡	197	DE
119	岩手県花巻市	198	DE
120	岩手県遠野市	198	DE
121	宮城県塩竈市、仙台市、多賀城市、名取市（堀内を除く。）、黒川郡、宮城郡	22	CDE
122	宮城県登米市（石越町、津山町、豊里町を除く。）	220	DE
123	宮城県岩沼市、名取市堀内、亘理郡	223	DE
124	宮城県角田市、伊具郡、柴田郡	224	DE
125	宮城県白石市、刈田郡	224	DE
126	宮城県石巻市、登米市（津山町、豊里町に限る。）、東松島市、牡鹿郡	225	DE
127	宮城県気仙沼市、本吉郡	226	DE
128	宮城県栗原市、登米市石越町	228	DE
129	宮城県大崎市、加美郡、遠田郡	229	DE
130	山形県新庄市、最上郡	233	DE
131	山形県酒田市、飽海郡、東田川郡庄内町	234	DE
132	山形県鶴岡市、東田川郡三川町	235	DE
133	山形県上山市、天童市、山形市、東村山郡	23	CDE
134	山形県寒河江市、西村山郡	237	DE
135	山形県尾花沢市、東根市、村山市、北村山郡	237	DE
136	山形県南陽市、米沢市、東置賜郡	238	DE
137	山形県長井市、西置賜郡	238	DE
138	福島県双葉郡	240	DE
139	福島県喜多方市（高郷町を除く。）、河沼郡湯川村、耶麻郡北塩原村	241	DE
140	福島県南会津郡（下郷町、南会津町（糸沢、金井沢、川島、栗生沢、高野、塩江、静川、関本、滝原、田島、田部、丹藤、藤生、中荒井、永田、長野、針生、福米沢、水無に限る。）に限る。）	241	DE
141	福島県南会津郡（只見町、檜枝岐村、南会津町（糸沢、金井沢、川島、栗生沢、高野、塩江、静川、関本、滝原、田島、田部、丹藤、藤生、中荒井、永田、長野、針生、福米沢、水無を除く。）に限る。）	241	DE
142	福島県喜多方市高郷町、大沼郡（金山町、昭和村、三島町に限る。）、河沼郡柳津町、耶麻郡西会津町	241	DE
143	福島県会津若松市、大沼郡会津美里町、河沼郡会津坂下町、耶麻郡（猪苗代町、磐梯町に限る。）	242	DE
144	福島県二本松市、本宮市、安達郡	243	DE
145	福島県相馬市、南相馬市、相馬郡	244	DE
146	福島県伊達市、福島市、伊達郡	24	CDE
147	福島県いわき市	246	DE
148	福島県石川郡、東白川郡	247	DE
149	福島県田村市、田村郡（三春町（上舞木、斎藤、下舞木、沼沢に限る。）を除く。）	247	DE
150	福島県須賀川市、岩瀬郡	248	DE
151	福島県白河市、西白河郡	248	DE
152	福島県郡山市、田村郡三春町（上舞木、斎藤、下舞木、沼沢に限る。）	24	CDE
153	新潟県新潟市（秋葉区覚路津、北区、江南区、中央区、西蒲区（打越、姥島、潟浦新、上小吉、高野宮、河間、五之上、小吉、道上、中之口、長場、羽黒、針ヶ曽根、東小吉、東中、東船越、福島、真木、巻大原、牧ケ島、三ツ門、門田、六部に限る。）、西区、東区、南区に限る。）、北蒲原郡聖籠町（位守町、亀塚、東港、別條に限る。）	25	CDE
154	新潟県阿賀野市、五泉市、新潟市秋葉区（覚路津を除く。）	250	DE
155	新潟県新発田市、胎内市、北蒲原郡聖籠町（位守町、亀塚、東港、別條を除く。 ）	254	DE
156	新潟県村上市、岩船郡	254	DE
157	新潟県東蒲原郡	254	DE
158	新潟県上越市（板倉区、浦川原区、大島区、中郷区、安塚区を除く。）	25	CDE
159	新潟県上越市（板倉区、中郷区に限る。）、妙高市	255	DE
160	新潟県糸魚川市	25	CDE
161	新潟県上越市（浦川原区、大島区、安塚区に限る。）、十日町市（会沢、莇平、荒瀬、池尻、池之畑、犬伏、浦田、苧島、海老、片桐山、蒲生、儀明、桐山、木和田原、小荒戸、小池、小屋丸、清水、菅刈、仙納、太平、滝沢、田野倉、千年、寺田、峠、中子、名平、奈良立、福島、松代、松代下山、松代田沢、松代東山、松之山、松之山赤倉、松之山天水越、松之山天水島、松之山新山、松之山五十子平、松之山猪之名、松之山大荒戸、松之山上鰕池、松之山観音寺、松之山黒倉、松之山小谷、松之山坂下、松之山沢口、松之山下鰕池、松之山坪野、松之山藤内名、松之山中尾、松之山橋詰、松之山東川、松之山東山、松之山光間、松之山藤倉、松之山古戸、松之山松口、松之山三桶、松之山水梨、松之山湯本、松之山湯山、松山新田、室野、孟地、蓬平に限る。）	25	CDE
162	新潟県燕市（秋葉町、井土巻、大関、大船渡、大曲、上児木、勘新、蔵関、小池、小池新町、小関、小高、小中川、小古津新、小牧、桜町、佐渡、三王渕、下児木、新栄町、新生町、水道町、杉名、杉柳、関崎、杣木、舘野、長所、長所乙、長所甲、次新、燕、道金、殿島、中川、長渡、二階堂、灰方、白山町、八王寺、花園町、花見、東太田、日之出町、物流センタ－、又新、松橋、南、柳山、横田、四ツ屋を除く。）、新潟市西蒲区（打越、姥島、潟浦新、上小吉、高野宮、河間、五之上、小吉、道上、中之口、長場、羽黒、針ヶ曽根、東小吉、東中、東船越、福島、真木、巻大原、牧ケ島、三ツ門、門田、六部を除く。）、長岡市（赤沼、大沼新田、小沼新田、下沼新田、寺泊小豆曽根、寺泊有信、寺泊入軽井、寺泊岩方、寺泊木島、寺泊北曽根、寺泊五分一、寺泊下桐、寺泊下中条、寺泊新長、寺泊高内、寺泊竹森、寺泊田尻、寺泊敦ケ曽根、寺泊当新田、寺泊中曽根、寺泊硲田、寺泊万善寺、寺泊平野新村新田、寺泊蛇塚、寺泊町軽井、寺泊求草、寺泊矢田、寺泊鰐口、中条新田、中之島西野、真野代新田に限る。）、西蒲原郡	256	DE
163	新潟県加茂市、燕市（秋葉町、井土巻、大関、大船渡、大曲、上児木、勘新、蔵関、小池、小池新町、小関、小高、小中川、小古津新、小牧、桜町、佐渡、三王渕、下児木、新栄町、新生町、水道町、杉名、杉柳、関崎、杣木、舘野、長所、長所乙、長所甲、次新、燕、道金、殿島、中川、長渡、二階堂、灰方、白山町、八王寺、花園町、花見、東太田、日之出町、物流センタ－、又新、松橋、南、柳山、横田、四ツ屋に限る。）、三条市、南蒲原郡	256	DE
164	新潟県十日町市（会沢、莇平、荒瀬、池尻、池之畑、犬伏、浦田、苧島、海老、片桐山、蒲生、儀明、桐山、木和田原、小荒戸、小池、小屋丸、清水、菅刈、仙納、太平、滝沢、田野倉、千年、寺田、峠、中子、名平、奈良立、福島、松代、松代下山、松代田沢、松代東山、松之山、松之山赤倉、松之山天水越、松之山天水島、松之山新山、松之山五十子平、松之山猪之名、松之山大荒戸、松之山上鰕池、松之山観音寺、松之山黒倉、松之山小谷、松之山坂下、松之山沢口、松之山下鰕池、松之山坪野、松之山藤内名、松之山中尾、松之山橋詰、松之山東川、松之山東山、松之山光間、松之山藤倉、松之山古戸、松之山松口、松之山三桶、松之山水梨、松之山湯本、松之山湯山、松山新田、室野、孟地、蓬平を除く。）、中魚沼郡	25	CDE
165	新潟県柏崎市、刈羽郡	257	DE
166	新潟県南魚沼市、南魚沼郡	25	CDE
167	新潟県魚沼市	25	CDE
168	新潟県小千谷市、長岡市（赤沼、大沼新田、小沼新田、下沼新田、寺泊小豆曽根、寺泊有信、寺泊入軽井、寺泊岩方、寺泊木島、寺泊北曽根、寺泊五分一、寺泊下桐、寺泊下中条、寺泊新長、寺泊高内、寺泊竹森、寺泊田尻、寺泊敦ケ曽根、寺泊当新田、寺泊中曽根、寺泊硲田、寺泊万善寺、寺泊平野新村新田、寺泊蛇塚、寺泊町軽井、寺泊求草、寺泊矢田、寺泊鰐口、中条新田、中之島西野、真野代新田を除く。）、見附市、三島郡	258	DE
169-2	新潟県佐渡市	259	DE
171	長野県飯田市（上村、南信濃木沢、南信濃南和田、南信濃八重河内、南信濃和田に限る。）、下伊那郡（阿南町、売木村、下條村、天龍村、泰阜村に限る。）	260	DE
172	長野県大町市、北安曇郡	261	DE
173	長野県須坂市、千曲市、長野市、上高井郡、上水内郡	26	CDE
174	長野県安曇野市、塩尻市（木曽平沢、奈良井、贄川を除く。）、松本市、東筑摩郡	263	DE
175	長野県塩尻市（木曽平沢、奈良井、贄川に限る。）、木曽郡（南木曽町田立を除く。）	264	DE
176	長野県伊那市、駒ヶ根市、上伊那郡（辰野町を除く。）	265	DE
177	長野県飯田市（上村、南信濃木沢、南信濃南和田、南信濃八重河内、南信濃和田を除く。）、下伊那郡（阿南町、売木村、下條村、天龍村、泰阜村を除く。）	265	DE
178	長野県岡谷市、諏訪市、茅野市、上伊那郡辰野町、諏訪郡	266	DE
179	長野県小諸市、北佐久郡（立科町を除く。）	267	DE
180	長野県佐久市、北佐久郡立科町、南佐久郡	267	DE
181	長野県上田市、東御市、小県郡、埴科郡	268	DE
182	長野県中野市、下高井郡山之内町	269	DE
183	長野県飯山市、下高井郡（木島平村、野沢温泉村に限る。）、下水内郡	269	DE
184	群馬県伊勢崎市、佐波郡	270	DE
185	群馬県前橋市	27	CDE
186	群馬県安中市、高崎市（新町を除く。）	27	CDE
187	群馬県富岡市、甘楽郡	274	DE
188	群馬県高崎市新町、藤岡市、多野郡、埼玉県児玉郡神川町（上阿久原、下阿久原、矢納、渡瀬に限る。）	274	DE
189	群馬県太田市（市場町、大久保町、大原町、藪塚町、山之神町、寄合町、六千石町を除く。）、館林市、邑楽郡、埼玉県熊谷市妻沼小島	276	DE
190	群馬県太田市（大久保町、大原町、藪塚町、山之神町、寄合町、六千石町に限る。）、桐生市、みどり市	277	DE
191	群馬県沼田市、利根郡	278	DE
192	群馬県渋川市、吾妻郡（高山村、中之条町（赤岩、入山、太子、小雨、生須、日影を除く。）、東吾妻町に限る。）、北群馬郡	279	DE
193	群馬県吾妻郡（高山村、中之条町（赤岩、入山、太子、小雨、生須、日影を除く。）、東吾妻町を除く。）	279	DE
194	茨城県古河市、坂東市（生子、生子新田、逆井、菅谷、山に限る。）、猿島郡、埼玉県加須市（飯積、伊賀袋、小野袋、柏戸、駒場、栄、本郷、向古河、麦倉、柳生、陽光台に限る。）、栃木県小山市下生井、下都賀郡野木町	280	DE
195	栃木県小山市（上生井、白鳥に限る。）、栃木市、下都賀郡（野木町を除く。）	282	DE
196	栃木県佐野市	283	DE
197	群馬県太田市市場町、栃木県足利市	284	DE
198	栃木県真岡市、芳賀郡（芳賀町を除く。）	285	DE
199	栃木県小山市（上生井、中河原、中島、下生井、白鳥、福良、梁を除く。）、下野市、河内郡	285	DE
200	栃木県宇都宮市、さくら市、塩谷郡高根沢町、芳賀郡芳賀町	28	CDE
201	栃木県那須塩原市（東町、あたご町、井口、石林、一区町、宇都野、扇町、遅野沢、折戸、金沢、上赤田、上大貫、上塩原、上横林、北赤田、北二つ室、五軒町、笹沼、三区町、塩原、下大貫、下田野、下永田、新南、関根、関谷、千本松、高阿津、高柳、太夫塚、槻沢、中塩原、永田町、二区町、西赤田、西朝日町、西遅沢、西幸町、西栄町、西富山、西原町、西三島、西大和、接骨木、東赤田、東遅沢、東関根、東三島、蟇沼、二つ室、三島、緑、南赤田、南郷屋、南町、睦、湯本塩原、横林、四区町を除く。）、那須郡那須町	287	DE
202	栃木県大田原市、那須塩原市（東町、あたご町、井口、石林、一区町、宇都野、扇町、遅野沢、折戸、金沢、上赤田、上大貫、上塩原、上横林、北赤田、北二つ室、五軒町、笹沼、三区町、塩原、下大貫、下田野、下永田、新南、関根、関谷、千本松、高阿津、高柳、太夫塚、槻沢、中塩原、永田町、二区町、西赤田、西朝日町、西遅沢、西幸町、西栄町、西富山、西原町、西三島、西大和、接骨木、東赤田、東遅沢、東関根、東三島、蟇沼、二つ室、三島、緑、南赤田、南郷屋、南町、睦、湯本塩原、横林、四区町に限る。）、矢板市、塩谷郡塩谷町	287	DE
203	栃木県那須烏山市、那須郡那珂川町	287	DE
204	栃木県日光市	288	DE
205	栃木県鹿沼市	289	DE
206	茨城県行方市（内宿、小貫、小幡、北高岡、中根、長野江、次木、成田、繁昌、南高岡、三和、山田、行戸、吉川、両宿に限る。）、鉾田市	291	DE
207	茨城県那珂市、ひたちなか市、水戸市、那珂郡、東茨城郡（茨城町、大洗町、城里町（大網、小勝、上赤沢、真端、塩子、下赤沢、徳蔵を除く。）に限る。）	29	CDE
208	茨城県北茨城市、高萩市	293	DE
209	茨城県日立市、常陸太田市	294	DE
210-2	茨城県常陸大宮市	295	DE
211	茨城県久慈郡	295	DE
212	茨城県笠間市（安居、泉、泉市野谷入会地、市野谷、押辺、上郷、下郷、土師、福島、吉岡を除く。）、桜川市（青木、阿部田、大国玉、大曽根、金敷、高久、高森、羽田、東飯田、真壁町、本木を除く。）、東茨城郡城里町（大網、小勝、上赤沢、真端、塩子、下赤沢、徳蔵に限る。）	296	DE
213	茨城県桜川市（青木、阿部田、大国玉、大曽根、金敷、高久、高森、羽田、東飯田、真壁町、本木に限る。）、下妻市、筑西市、結城市、結城郡、栃木県小山市（中河原、中島、福良、梁に限る。）	296	DE
214	茨城県稲敷市（伊崎、伊佐津、戌渡、太田、小野、上根本、柴崎、下太田、下根本、角崎、寺内、中山、羽賀浦、堀川、狸穴、南太田に限る。）、取手市、龍ヶ崎市、稲敷郡河内町、北相馬郡	297	DE
215	茨城県常総市、つくばみらい市、坂東市（生子、生子新田、逆井、菅谷、山を除く。）、守谷市	297	DE
216	茨城県稲敷市（阿波崎、阿波崎新田、飯島、伊崎、伊佐津、伊佐部、市崎、戌渡、今、大島、太田、押砂、小野、釜井、上須田、上根本、上之島、結佐、神崎新宿、神崎本宿、幸田、石納、境島、佐原、佐原組新田、佐原下手、柴崎、清水、下太田、下須田、下須田新田、下根本、新橋、角崎、清久島、手賀組新田、寺内、中島、中山、西代、野間谷原、羽賀浦、橋向、八千石、東大沼、福田、堀川、曲渕、町田、狸穴、三島、光葉、南太田、本新、八筋川、余津谷、四ッ谷、六角、脇川を除く。）、牛久市、かすみがうら市（有河、安食、一の瀬、一の瀬上流、岩坪、牛渡、大和田、男神、柏崎、上大堤、上軽部、加茂、坂、宍倉、志戸崎、下大堤、下軽部、田伏、戸崎、中台、西成井、深谷、三ツ木、南根本に限る。）、つくば市、土浦市、稲敷郡（阿見町、美浦村に限る。）	29	CDE
217	茨城県石岡市、小美玉市、笠間市（安居、泉、泉市野谷入会地、市野谷、押辺、上郷、下郷、土師、福島、吉岡に限る。）、かすみがうら市（有河、安食、一の瀬、一の瀬上流、岩坪、牛渡、大和田、男神、柏崎、上大堤、上軽部、加茂、坂、宍倉、志戸崎、下大堤、下軽部、田伏、戸崎、中台、西成井、深谷、三ツ木、南根本を除く。）、行方市（荒宿、井上、井上藤井、沖洲、西蓮寺、芹沢、玉造乙、玉造甲、手賀、捻木、羽生、浜、藤井、八木蒔、谷島、若海に限る。）	299	DE
218	茨城県潮来市、稲敷市（阿波崎、阿波崎新田、飯島、伊佐部、市崎、今、大島、押砂、釜井、上須田、上之島、結佐、神崎神宿、神崎本宿、幸田、石納、境島、佐原、佐原下手、佐原組新田、清水、下須田、下須田新田、新橋、清久島、手賀組新田、中島、西代、野間谷原、橋向、八千石、東大沼、福田、曲渕、町田、三島、光葉、本新、八筋川、余津谷、四ッ谷、六角、脇川に限る。）、鹿嶋市、神栖市（太田、太田新町、須田、砂山、土合北、土合中央、土合西、土合東、土合本町、土合南、波崎、波崎新港、矢田部、柳川、柳川中央、若松中央を除く。）、行方市（荒宿、井上、井上藤井、内宿、沖洲、小貫、小幡、北高岡、西蓮寺、芹沢、玉造乙、玉造甲、手賀、中根、長野江、次木、成田、捻木、羽生、浜、繁昌、藤井、南高岡、三和、八木蒔、谷島、山田、行戸、吉川、両宿、若海を除く。）	299	DE
219	東京都足立区、東京都荒川区、東京都板橋区、東京都江戸川区、東京都大田区、東京都葛飾区、東京都北区、東京都江東区、東京都品川区、東京都渋谷区、東京都新宿区、東京都杉並区、東京都墨田区、東京都世田谷区、東京都台東区、東京都中央区、東京都千代田区、東京都豊島区、東京都中野区、東京都練馬区、東京都文京区、東京都港区、東京都目黒区、狛江市（西和泉を除く。）、調布市（入間町、国領町八丁目、仙川町、西つつじヶ丘二丁目、東つつじヶ丘、緑ヶ丘、若葉町に限る。）、三鷹市中原一丁目	3	BCDE
220	東京都小金井市（梶野町一丁目、梶野町二丁目、梶野町三丁目、梶野町四丁目、東町二丁目、東町三丁目に限る。）、調布市（深大寺東町七丁目、野水に限る。）、西東京市新町、三鷹市（中原一丁目を除く。）、武蔵野市	422	DE
221	東京都稲城市、小金井市（梶野町一丁目、梶野町二丁目、梶野町三丁目、梶野町四丁目、東町二丁目、東町三丁目を除く。）、国分寺市（高木町、内藤、西町、光町、日吉町二丁目、日吉町三丁目、富士本、戸倉三丁目を除く。）、小平市（鈴木町二丁目、花小金井、花小金井南町を除く。）、多摩市、東村山市、府中市（押立町四丁目、押立町五丁目、北山町、西原町二丁目、西原町三丁目、西原町四丁目、西府町四丁目を除く。）	42	CDE
222	東京都清瀬市、小平市（鈴木町二丁目、花小金井、花小金井南町に限る。）、狛江市西和泉、調布市（入間町、国領町八丁目、深大寺東町七丁目、仙川町、西つつじヶ丘二丁目、東つつじヶ丘、緑ヶ丘、若葉町、野水を除く。）、西東京市（新町を除く。）、東久留米市、府中市（押立町四丁目、押立町五丁目に限る。）、埼玉県新座市（石神一丁目、石神三丁目、石神四丁目、石神五丁目、栗原、新堀、西堀、野寺一丁目、野寺五丁目に限る。）	42	CDE
223	東京都昭島市、あきる野市、国立市、国分寺市（高木町、内藤、西町、光町、日吉町二丁目、日吉町三丁目、富士本、戸倉三丁目に限る。）、立川市、羽村市、東大和市、日野市、府中市（北山町、西原町二丁目、西原町三丁目、西原町四丁目、西府町四丁目に限る。）、福生市、武蔵村山市、西多摩郡（奥多摩町を除く。）	42	CDE
224	東京都八王子市、神奈川県相模原市緑区（小原、小渕、佐野川、澤井、寸沢嵐、千木良、名倉、日連、牧野、吉野、与瀬、与瀬本町、若柳に限る。）	42	CDE
225	東京都町田市（三輪町、三輪緑山を除く。）、神奈川県相模原市（緑区（小原、小渕、佐野川、澤井、寸沢嵐、千木良、名倉、日連、牧野、吉野、与瀬、与瀬本町、若柳に限る。）、南区（磯部、新磯野一丁目、新磯野三丁目、新磯野四丁目、新磯野五丁目、新戸、相武台、相武台団地に限る。）を除く。）、座間市（相模が丘一丁目、相模が丘五丁目に限る。）	42	CDE
226	東京都青梅市、西多摩郡奥多摩町、山梨県北都留郡	428	DE
227	埼玉県入間市、狭山市、所沢市	4	BCDE
228	埼玉県飯能市、日高市	42	CDE
229	千葉県佐倉市、千葉市（花見川区（柏井、柏井町、横戸町に限る。）を除く。）、八街市、四街道市、印旛郡酒々井町	43	CDE
230	千葉県市原市	436	DE
231	千葉県木更津市、袖ヶ浦市	438	DE
232	千葉県君津市、富津市	439	DE
233	神奈川県川崎市、東京都町田市（三輪町、三輪緑山に限る。）	44	CDE
234	神奈川県横浜市	45	CDE
