id/A/AN/ANDK/CPAN-2.16.tar.gz,CPAN::Version,5.5003
id/B/BI/BINGOS/Archive-Tar-2.24.tar.gz,Archive::Tar,2.24
id/B/BI/BINGOS/Archive-Tar-2.24.tar.gz,Archive::Tar::Constant,2.24
id/B/BI/BINGOS/Archive-Tar-2.24.tar.gz,Archive::Tar::File,2.24
id/B/BI/BINGOS/ExtUtils-Install-2.04.tar.gz,ExtUtils::Install,2.04
id/B/BI/BINGOS/ExtUtils-Install-2.04.tar.gz,ExtUtils::Install::Warn,(undef)
id/B/BI/BINGOS/ExtUtils-Install-2.04.tar.gz,ExtUtils::Installed,2.04
id/B/BI/BINGOS/ExtUtils-Install-2.04.tar.gz,ExtUtils::Packlist,2.04
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::Command,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::Command::MM,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::Liblist,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::Liblist::Kid,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_AIX,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_Any,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_BeOS,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_Cygwin,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_DOS,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_Darwin,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_MacOS,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_NW5,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_OS2,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_QNX,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_UWIN,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_Unix,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_VMS,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_VOS,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_Win32,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MM_Win95,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MY,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MakeMaker,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MakeMaker::Config,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MakeMaker::Locale,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MakeMaker::_version,(undef)
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MakeMaker::charstar,(undef)
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MakeMaker::version,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MakeMaker::version::regex,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::MakeMaker::version::vpp,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::Mkbootstrap,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::Mksymlists,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,ExtUtils::testlib,7.24
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,MM,(undef)
id/B/BI/BINGOS/ExtUtils-MakeMaker-7.24.tar.gz,MY,(undef)
id/B/BI/BINGOS/IPC-Cmd-0.96.tar.gz,IPC::Cmd,0.96
id/B/BI/BINGOS/Module-CoreList-5.20170220.tar.gz,Module::CoreList,5.20170220
id/B/BI/BINGOS/Module-CoreList-5.20170220.tar.gz,Module::CoreList::TieHashDelta,5.20170220
id/B/BI/BINGOS/Module-CoreList-5.20170220.tar.gz,Module::CoreList::Utils,5.20170220
id/B/BI/BINGOS/Module-Load-0.32.tar.gz,Module::Load,0.32
id/B/BI/BINGOS/Module-Load-Conditional-0.68.tar.gz,Module::Load::Conditional,0.68
id/B/BI/BINGOS/Module-Loaded-0.08.tar.gz,Module::Loaded,0.08
id/B/BI/BINGOS/Package-Constants-0.06.tar.gz,Package::Constants,0.06
id/B/BI/BINGOS/Params-Check-0.38.tar.gz,Params::Check,0.38
id/B/BO/BORUP/Gtk2-TrayIcon-0.06.tar.gz,Gtk2::TrayIcon,0.06
id/B/BO/BORUP/Gtk2-TrayManager-0.05.tar.gz,Gtk2::TrayManager,0.05
id/C/CH/CHORNY/Text-ParseWords-3.30.tar.gz,Text::ParseWords,3.30
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2,2.1.26
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::Compile,2.1.26
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::Completion,2.1.26
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::CompletionList,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::DummyXPathContext,2.1.26
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::FilteredIterator,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::Functions,2.1.26
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::Grammar,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::Help,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::Inline,2.1.26
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::Internal::Exception,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::Internal::LoopTerminatingException,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::Internal::SubTerminatingException,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::Internal::UncatchableException,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::Iterators,2.1.26
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::LibXMLCompat,2.1.26
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::Map,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::Parser,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::VarAlias,(undef)
id/C/CH/CHOROBA/XML-XSH2-2.1.26.tar.gz,XML::XSH2::XPathToXML,0.05
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Align::AlignI,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Align::DNAStatistics,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Align::Graphics,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Align::PairwiseStatistics,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Align::ProteinStatistics,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Align::StatisticsI,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Align::Utilities,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::Handler::GenericAlignHandler,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::arp,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::bl2seq,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::clustalw,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::emboss,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::fasta,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::largemultifasta,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::maf,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::mase,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::mega,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::meme,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::metafasta,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::msf,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::nexml,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::nexus,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::pfam,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::phylip,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::po,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::proda,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::prodom,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::psi,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::selex,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::stockholm,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AlignIO::xmfa,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AnalysisI,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AnalysisI::JobI,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AnalysisParserI,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AnalysisResultI,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AnnotatableI,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Annotation::AnnotationFactory,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Annotation::Collection,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Annotation::Comment,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Annotation::DBLink,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Annotation::OntologyTerm,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Annotation::Reference,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Annotation::Relation,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Annotation::SimpleValue,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Annotation::StructuredValue,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Annotation::TagTree,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Annotation::Target,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Annotation::Tree,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Annotation::TypeManager,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AnnotationCollectionI,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::AnnotationI,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Assembly::Contig,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Assembly::ContigAnalysis,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Assembly::IO,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Assembly::IO::ace,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Assembly::IO::bowtie,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Assembly::IO::maq,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Assembly::IO::phrap,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Assembly::IO::sam,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Assembly::IO::tigr,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Assembly::Scaffold,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Assembly::ScaffoldI,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Assembly::Singlet,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Assembly::Tools::ContigSpectrum,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Cluster::ClusterFactory,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Cluster::FamilyI,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Cluster::SequenceFamily,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Cluster::UniGene,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::Cluster::UniGeneI,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::ClusterI,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::ClusterIO,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::ClusterIO::dbsnp,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::ClusterIO::unigene,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::CodonUsage::IO,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::CodonUsage::Table,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::Ace,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::BioFetch,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::CUTG,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::DBFetch,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::EMBL,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::EntrezGene,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::Expression,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::Expression::geo,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::Failover,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::Fasta,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::Fasta::Subdir,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::FileCache,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::Flat,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::Flat::BDB,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::Flat::BDB::embl,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::Flat::BDB::fasta,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::Flat::BDB::genbank,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::Flat::BDB::swiss,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::Flat::BinarySearch,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::ace,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::berkeleydb,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::berkeleydb::iterator,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::biofetch,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::biofetch_oracle,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::dbi,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::dbi::caching_handle,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::dbi::faux_dbh,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::dbi::iterator,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::dbi::mysql,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::dbi::mysqlace,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::dbi::mysqlcmap,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::dbi::mysqlopt,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::dbi::oracle,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::dbi::oracleace,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::dbi::pg,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::dbi::pg_fts,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::memory,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::memory::feature_serializer,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Adaptor::memory::iterator,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Aggregator,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Aggregator::alignment,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Aggregator::clone,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Aggregator::coding,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Aggregator::gene,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Aggregator::match,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Aggregator::none,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Aggregator::orf,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Aggregator::processed_transcript,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Aggregator::so_transcript,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Aggregator::transcript,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Aggregator::ucsc_acembly,1.007001
id/C/CJ/CJFIELDS/BioPerl-1.007001.tar.gz,Bio::DB::GFF::Aggregator::ucsc_ensgene,1.007001
