name_id,name_en
"perhiasan/permata yang terbuat dari cloisonne (cloisonne-jewelry)","cloisonne jewelry"
"cincin (perhiasan)","rings as jewelry"
"peniti hias bros (perhiasan)","brooches as jewelry"
"peniti hias bros batu berharga (perhiasan)","gem brooches as jewelry"
"medallion (perhiasan)","medallions as jewelry"
"gantungan kunci (perhiasan kecil atau hiasan yang dipasang pada ujung rantai) dari logam mulia","key rings, being trinkets or fobs, of precious metal"
"kotak perhiasan dalam bentuk kasket","jewelry  cases in the form of caskets"
"jimat (perhiasan)","charms as jewelry"
"liontin (perhiasan)","pendants as jewelry"
"Bros Batok Kelapa",-
"Bros Batu Alam",-
"perhiasan untuk tubuh","body jewelry"
"jimat untuk perhiasan","charms for jewelry"
"gantungan kunci plastik","plastic key chains"
"perhiasaan tempel","Paste jewellery"
"batu mulia yang tidak ditempa","unwrought precious stones"
"tempat perhiasan","jewelry cases"
"gelang dan jam tangan digabungkan","bracelets and watches combined"
"gelang untuk jam tangan","bracelets for watches"
"kepang dari logam mulia","braids of precious metals"
"kotak [fitted] untuk barang horogical","cases [fitted] for horological articles"
"kotak [fitted] untuk jaram tangan","cases [fitted] for watches"
"rantai logam mulia","chains of precious metals"
"kalung choker","choker necklaces"
"anting klip","clip earrings"
"perhiasan pengakuan perusahaan","corporate recognition jewelry"
"perhiasan kostum","costume jewellery"
"curios terbuat dari logam mulia","curios made of precious metal"
"barang-barang dekorasi dari logam mulia untuk penggunaan pribadi","decorative articles of precious metals for personal use"
"ornamen baju dalam bentuk perhiasan","dress ornaments in the nature of jewellery"
"Jam tangan, jam yang dipakai di pergelangan tangan, jam, jam dinding, kronometer, kronograf (jam tangan), kotak arloji, gelang arloji, rantai arloji, kristal arloji, kotak untuk arloji, kotak untuk pembuatan jam dan arloji","watches, wrist-watches, clocks, wall clocks, chronometers, chronographs (watches), watch-cases, watch bands, watch chains, watch crystals, cases for watches, cases for clock and watch-making"
"komponen untuk artikel jam dan pembuatan jam dan aksesoris untuk artikel jam dan pembuatan jam","components for clock and watchmaking articles and accessories for clock and watchmaking articles"
"kronograf (jam pembuatan jam)","chronograph (clock and watchmaking)"
"Tempa dan semi-tempa batu mulia dan tiruannya","unwrought and semi-wrought precious stones and their imitations"
"kotak dan kotak presentasi untuk jam dan pembuatan jam, serta perhiasan","boxes and presentation cases for clock and watchmaking and jewelry"
perhiasan,jewellery
"monitari uang koin yang ditentulan untuk tujuan pengumpulan","monetary coin sets for collecting purposes"
"kantong perhiasan yang pas","fitted jewelry pouches"
"ornamen rambut dari logam mulia (perhiasan)","hair ornaments of precious metal (jewellery)"
"emas imitasi","imitation gold"
"jet imitasi (perhiasan)","Imitation jet"
"ornamen perhiasan imitasi","imitation jewellery ornaments"
"batu mulia imitasi","Imitation precious stones"
"gantungan kunci bukan dari logam","key chains not of metal"
"gantungan kunci dari logam biasa","key chains of common metal"
"gantungan kunci dari batu mulia","key chains of precious metals"
"fobs kunci dari logam mulia","key fobs made of precious metal"
"tempat kunci","key holders"
"lencana kerah (perhiasan)","lapel badges (jewellery)"
"barang-barang ornamen dari logam mulia","ornamental articles of precious metal"
"kotak pernak-pernik (kotak perhiasan)","trinket boxes (jewellery boxes)"
"pernak-pernik (perhiasan)","trinkets (jewellery)"
"Perhiasan dan batu mulia","Jewellery and precious stones"
"gantungan kunci dan gantungan rantai [cincin terbelah dengan perhiasan atau fob dekoratif]","key rings and key chains [split rings with trinket or decorative fob]"
"ornamen perhiasan","jewellery ornaments"
"perhiasan topi","hat jewellery"
"Perhiasan yang terbuat dari logam mulia dan batu berharga","Jewellery of precious metal and stones"
"amplop kulit untuk pengemasan","envelopes of leather for packaging"
"jam tangan alarm","alarm watches"
"barang-barang dari perhiasan imitasi","articles of imitation jewellery"
"barang-barang perhiasan","articles of jewellery"
"batu permata tiruan","artificial gemstones"
"perhiasan tiruan","artificial jewellery"
"batu tiruan (mulia atau semi-mulia)","artificial stones (precious or semi-precious)"
gelang,bracelets
"Pernak pernik dalam bentuk hiasan gelang dan cincin dari logam mulia, semi-logam mulia atau imitasi logam mulia","Trinkets in the nature of jewelry charms and rings of precious metals, semi-precious metals or imitation precious metals"
"Jam tangan yang di dalamnya memiliki suatu Sistem Penentuan Posisi Global (GPS) atau mencakup suatu fungsi GPS","Watches incorporating a Global Positioning System (GPS) or incorporating a GPS function"
"Jam tangan yang di dalamnya memiliki perangkat lunak dan layar tampilan untuk melihat, mengirim dan menerima pesan, surat elektronik, data dan informasi","watches incorporating software and display screens for viewing, sending and receiving texts, emails, data and information"
"Jam dan arloji","Clocks and watches"
"Tali jam tangan dari karet",-
Kristal,Crystal
Turmalin,Tourmaline
"Batu  Lapis Lazuli",-
"Tali jam dari kulit",-
"Kotak yang di gunakan untuk menyimpan jam tangan","cases adapted for holding watches"
"Kancing hias yang menjadi perhiasan","Ornamental button covers being jewelry"
"Perhiasan hewan peliharaan","Pet jewelry"
"kalung batik",-
"perhiasan kostum","costume jewelry"
"manik-manik untuk digunakan dalam pembuatan perhiasan","beads for use in the manufacture of jewelry"
liontin,pendants
"piala dari logam mulia","trophies of precious metals"
"Kotak perhiasan","Jewellery cases"
"Perhiasan tempel","Paste jewelry"
"Patung dari logam mulia","Statuettes of precious metal"
"Cincin [perhiasan]","Rings [jewelry]"
"kalung [perhiasan]","necklaces [jewellery]"
"kotak perhiasan","jewellery boxes"
"barang-barang perhiasan yang dilapisi dengan logam mulia","articles of jewellery coated with precious metals"
"anting hidung (perhiasan)","nose rings (jewellery)"
"ornamen perak pada perhiasan","silver ornaments in the nature of jewellery"
"benang perak [perhiasan]","silver thread [jewelry]"
"perak, tidak ditempa atau ditempai","silver, unwrought or beaten"
"slide untuk ikatan bolo","slides for bolo ties"
"kotak perhiasan kecil","small jewelry boxes"
"kotak perhiasan kecil, bukan dari logam mulia","small jewelry boxes, not of precious metal"
"kotak perhiasan kecil dari logam mulia","small jewelry boxes of precious metal"
"spinel [batu mulia]","spinel [precious stones]"
"cincin split dari logam mulia untuk kunci","split rings of precious metal for keys"
"jam tangan olahraga","sports watches"
"pintal perak [kawat perak]","spun silver [silver wire]"
"patung, patung dan karya seni dari logam mulia","statues, busts and works of art of precious metal"
"patung-patung logam mulia","statues of precious metal"
"patung dari logam mulia dan campuran logam mulia","statues of precious metal and precious metal alloys"
"patung dari logam mulia dan campuran logam mulia","statuettes of precious metal and precious metal alloys"
"perhiasan perak","sterling silver jewelry"
stopwatch,stopwatches
"jam matahari",sundials
"meja centrepieces [ornamen] terbuat dari logam mulia","table centrepieces [ornaments] made of precious metal"
"jam meja","table clocks"
"benang dari logam mulia [perhiasan]","threads of precious metal [jewelry]"
mahkota,tiaras
"klip dasi","tie clips"
"penjepit dasi, bukan dari logam mulia","tie clips, not of precious metal"
"pin dasi","tie pins"
arloji,timepieces
"ujung logam mulia untuk ikatan bolo","tips of precious metal for bolo ties"
"cincin jari kaki","toe rings"
"batu topas",topaz
"jam alarm perjalanan","travel alarm clocks"
"piala dilapisi dengan logam mulia","trophies coated with precious metal alloys"
"piala yang terbuat dari paduan logam mulia","trophies made of precious metal alloys"
"piala logam mulia","trophies of precious metal"
"kolom trofi dari logam mulia","trophy columns of precious metal"
"logam mulia yang tidak ditempa","unwrought precious metals"
"menonton dan jam mata air","watch and clock springs"
"tali jam tangan","watch bands"
"ban jam tangan dari kulit","watch bands of leather"
"ban jam tangan dari logam","watch bands of metal"
"ban jam tangan dari plastik","watch bands of plastic"
"kotak arloji, bukan dari logam mulia","watch cases, not of precious metal"
"kotak arloji dari logam mulia atau dilapisi dengannya","watch cases of precious metal or coated therewith"
"kotak arloji [bagian dari jam tangan]","watch cases [parts of watches]"
"rantai jam tangan","watch chains"
"jepit jam","watch clasps"
"lempeng jam","watch dials"
"jam tangan yang berisi permainan elektronik","watches containing an electronic game function"
"Jam tangan untuk pria","watches for men"
"jam tangan untuk wanita","watches for women"
"pin topi, bukan dari logam mulia","hat pins, not of precious metal"
"pin topi dari logam mulia","hat pins of precious metal"
"ornamen natal [patung] dari logam mulia, selain ornamen pohon","holiday ornaments [figurines] of precious metal, other than tree ornaments"
"anting-anting hoop","hoop earrings"
"gelang identifikasi [perhiasan]","identification bracelets [jewelry]"
"gelang identifikasi logam mulia [perhiasan]","identification bracelets of precious metal [jewelry]"
"jam tangan yang terbuat dari logam mulia atau dilapisi dengannya","watches made of precious metals or coated therewith"
"rantai untuk arloji saku","watch fobs"
"kaca jam tangan","watch glasses"
"pelat identitas logam mulia menjadi perhiasan","identity plates of precious metal being jewelry"
"mutiara imitasi","imitation pearls"
"batu imitasi untuk membuat perhiasan","imitation stones for making jewelry"
"logam mulia batangan","ingots of precious metals"
iridium,iridium
"Campuran iridium","iridium alloys"
"perhiasan gading","ivory jewelry"
giok,jade
"perhiasan giok","jade jewelry"
"jet, tidak tempa atau semi tempa","jet, unwrought or semi-wrought"
"kotak perhiasan","jewel cases"
"kotak perhiasan, bukan dari logam mulia","jewel cases, not of precious metal"
"kotak perhiasan dari logam mulia","jewel cases of precious metal"
"Liontin perhiasan","jewellery charms"
"pin topi perhiasan","jewellery hat pins"
"liontin permata","jewel pendants"
perhiasan,jewelry
"artikel perhiasan","jewelry articles"
"kotak perhiasan","jewelry boxes"
"kotak perhiasan, bukan dari logam","jewelry boxes, not of metal"
"kotak perhiasan, bukan dari logam mulia","jewelry boxes, not of precious metal"
"kotak perhiasan dari kulit","jewelry boxes of leather"
"kotak perhiasan dari logam","jewelry boxes of metal"
"kotak perhiasan dari logam mulia","jewelry boxes of precious metal"
"bros perhiasan","jewelry brooches"
"kotak perhiasan [peti mati] dari logam mulia","jewelry cases [caskets] of precious metal"
"peti perhiasan dari logam mulia","jewelry caskets of precious metal"
"rantai perhiasan","jewelry chains"
"rantai perhiasan dari logam mulia untuk gelang","jewelry chains of precious metal for bracelets"
"klip perhiasan untuk mengadaptasi anting tindik dengan anting clip-on","jewelry clips for adapting pierced earrings to clip-on earrings"
"penjepi, pengait, atau penghubung perhiasan","jewelry findings"
"perhiasan untuk pria","jewelry for men"
"perhiasan untuk kepala","jewelry for the head"
"perhiasan untuk wanita","jewelry for women"
"perhiasan yang terbuat dari kristal","jewelry made of crystal"
"perhiasan yang terbuat dari kaca","jewelry made of glass"
"perhiasan kuning amber","jewelry of yellow amber"
"gulungan organizer perhiasan untuk perjalanan","jewelry organizer rolls for travel"
"perhiasan berlapis dengan logam mulia","jewelry plated with precious metals"
"perhiasan, batu mulia dan semi mulia","jewelry, precious and semi-precious stones"
"perhiasan, batu mulia","jewelry, precious stones"
"cincin perhiasan","jewelry rings"
"gulungan perhiasan untuk penyimpanan","jewelry rolls for storage"
"gulungan perhiasan untuk perjalanan","jewelry rolls for travel"
"pin ukiran perhiasan","jewelry stickpins"
"jam tangan perhiasan","jewelry watches"
perhiasan,jewels
"tag gantungan kunci","key chain tags"
"fobs kunci dari logam biasa","key fobs of common metal"
"fob kunci kulit imitasi","key fobs of imitation leather"
"gantungan kunci","key rings"
"gantungan kunci, bukan dari logam","key rings, not of metal"
"gantungan kunci dari logam biasa","key rings of common metal"
"gantungan kunci dari kulit imitasi","key rings of imitation leather"
"gantungan kunci dari kulit","key rings of leather"
"gantungan kunci dari logam","key rings of metal"
"gantungan kunci dari plastik","key rings of plastic"
"gantungan kunci dari logam mulia","key rings of precious metal"
"gantungan kunci [cincin terbelah dengan perhiasan atau fob dekoratif]","key rings [split rings with trinket or decorative fob]"
"gantungan kunci [pernak-pernik] dari logam mulia","key rings [trinkets or fobs] of precious metal"
"tag kunci plastik","key tags of plastic"
"tali gantungan untuk memegang lencana logam mulia","lanyards for holding badges of precious metals"
"tali untuk memegang kunci","lanyards for holding keys"
"lencana kerah logam mulia","lapel badges of precious metal"
"pin kerah [perhiasan]","lapel pins [jewelry]"
"loket [perhiasan]","lockets [jewelry]"
"jam tangan mekanik","mechanical watches"
medali,medallions
"medali [perhiasan]","medallions [jewelry]"
medali,medals
"medali dilapisi dengan logam mulia","medals coated with precious metals"
"tasbih meditasi","meditation beads"
"token logam untuk digunakan dalam mesin penjual otomatis atau game","metal tokens for use in vending or game machines"
"token logam yang digunakan untuk transit massal","metal tokens used for mass transit"
"model mobil miniatur [ornamen] dari logam mulia","miniature car models [ornaments] of precious metal"
"misbaha [tasbih]","misbaha [prayer beads]"
"model pesawat terbang [ornamen] terbuat dari logam mulia","model aeroplanes [ornaments] made of precious metal"
"hewan model [ornamen] terbuat dari logam mulia","model animals [ornaments] made of precious metal"
"model mobil [ornamen] terbuat dari logam mulia","model cars [ornaments] made of precious metal"
"patung [ornamen] terbuat dari logam mulia","model figures [ornaments] made of precious metal"
"model [ornamen] terbuat dari logam mulia","models [ornaments] made of precious metal"
"model kendaraan [ornamen] terbuat dari logam mulia","model vehicles [ornaments] made of precious metal"
"Mesin jam dan mesin jam tangan","movements for clocks and watches"
"jam tangan multifungsi","multifunctional watches"
"mural dari logam mulia","murals of precious metal"
"kotak perhiasan musik","musical jewelry boxes"
"nama lencana logam mulia untuk dipakai","name badges of precious metal for wear"
"mutiara alami","natural pearls"
"kalung [perhiasan]","chains [jewellery]"
"kalung dari logam mulia","necklaces of precious metal"
"koin non-moneter","non-monetary coins"
"olivin [permata]","olivine [gems]"
"omamori [Liontin keberuntungan]","omamori [lucky charms]"
"pin topi hias","ornamental hat pins"
"pin kerah hias","ornamental lapel pins"
"ornamen dalam bentuk mini yang terbuat dari logam mulia","ornaments in miniature form made of precious metal"
"ornamen jet (batu)","ornaments of jet"
"ornamen dari logam mulia, untuk perhiasan","ornaments of precious metal in the nature of jewelry"
"ornamen [patung] yang terbuat dari logam mulia","ornaments [statues] made of precious metal"
"osilator untuk jam tangan","oscillators for watches"
paladium,palladium
"paduan paladium","palladium alloys"
"bagian untuk jam tangan","parts for watches"
"perhiasan tempel [perhiasan kostum]","paste jewelry [costume jewelry]"
"perhiasan mutiara","pearl jewelry"
"kotak logam mulia","boxes of precious metal"
"gelang [perhiasan]","bracelets [jewellery]"
"gelang yang terbuat dari tekstil bersulam [perhiasan]","bracelets made of embroidered textile [jewellery]"
"gelang dari logam mulia","bracelets of precious metal"
"bros [perhiasan]","brooches [jewelry]"
"gesper untuk gelang jam","buckles for watch bands"
"patung logam mulia","busts of precious metal"
cabochons,cabochons
"cabochons untuk membuat perhiasan","cabochons for making jewelry"
"Hiasan kue dari logam mulia","cake toppers of precious metal"
"kotak untuk menyimpan barang perhiasan","cases adapted to contain items of jewelry"
"kotak untuk instrumen kronometrik","cases for chronometric instruments"
"kotak-kotak untuk jam dan arloji","cases for clocks and watches"
"kotak untuk instrumen horologis","cases for horological instruments"
"kotak untuk arloji","cases for timepieces"
"koin keramik untuk digunakan sebagai pengganti uang (token)","ceramic discs for use as tokens of value"
"rantai [perhiasan]","chains [jewellery]"
"rantai logam mulia untuk gelang","chains of precious metal for bracelets"
kalsedon,chalcedony
"gelang amal","charity bracelets"
"Liontin untuk gelang","charms for bracelets"
"Liontin untuk kalung kerah","charms for collar necklaces"
"Liontin untuk gantungan kunci","charms for key rings"
"Liontin untuk kalung","charms for necklaces"
"Liontin dalam logam mulia atau dilapisi dengannya [perhiasan]","charms in precious metals or coated therewith [jewelry]"
"kronograf sebagai arloji","chronographs being watches"
"kronograf untuk digunakan sebagai jam tangan","chronographs for use as watches"
"kronograf [jam tangan]","chronographs [watches]"
kronometer,chronometers
"peralatan dan instrumen kronometrik","chronometric apparatus and instruments"
"instrumen kronometrik","chronometric instruments"
Kronoskop,chronoscopes
"jepit untuk perhiasan","clasps for jewelry"
"tempat jam","clock cases"
"kasing jam, bukan dari logam mulia","clock cases, not of precious metal"
"kotak jam dari logam mulia","clock cases of precious metal"
"kotak jam dari logam mulia atau dilapisi dengannya","clock cases of precious metal or coated therewith"
"jarum jam","clock hands"
"mesin jam","clock movements"
"jam dan bagiannya","clocks and parts therefor"
"jam dan arloji untuk peternak merpati","clocks and watches for pigeon fanciers"
"jam untuk kendaraan bermotor","clocks for motor vehicles"
"Jam yang dilengkapi radio","clocks incorporating radios"
"jarum jam",clockworks
"perhiasan cloisonné","cloisonné jewelry"
"penutup untuk kalung","closures for necklaces"
"koin koleksi","collectible coins"
"kotak peringatan perayaan dari logam mulia","commemorative boxes of precious metal"
"koin peringatan perayaan","commemorative coins"
"medali peringatan perayaan","commemorative medals"
"cangkir patung peringatan yang terbuat dari logam mulia","commemorative statuary cups made of precious metal"
"bagian komponen untuk instrumen horologis dan kronometrik","component parts for horological and chronometric instruments"
"bagian komponen untuk perhiasan","component parts for jewellery"
"token tembaga","copper tokens"
"mutiara [perhiasan]","pearls [jewelry]"
"jam pendulum","pendulum clocks"
"bandul [jam- dan pembuatan jam]","pendulums [clock- and watchmaking]"
"pendulum untuk jam","pendulums for clocks"
"pendulum untuk jam tangan","pendulums for watches"
"anting tindik","pierced earrings"
"pin lencana logam mulia","pin badges of precious metal"
"pin menjadi perhiasan","pins being jewelry"
"pin [perhiasan]","pins [jewelry]"
"perhiasan plastik","plastic jewelry"
"jam tangan plastik","plastic watches"
"paduan platinum","platinum alloys"
"batang platinum","platinum ingots"
"perhiasan platinum","platinum jewelry"
"platinum [logam]","platinum [metal]"
"cincin platinum","platinum rings"
"jam tangan platinum","platinum watches"
tasbih,"prayer beads"
"batu berharga dan semi mulia","precious and semi-precious stones"
"perhiasan berharga","precious jewels"
"logam mulia","precious metals"
"logam mulia dan paduannya","precious metals and their alloys"
"batu berharga","precious stones"
"kotak presentasi untuk batu permata","presentation boxes for gemstones"
"kotak presentasi untuk perhiasan","presentation boxes for jewelry"
"kotak presentasi untuk jam tangan","presentation boxes for watches"
"piala hadiah dari logam mulia","prize cups of precious metal"
"gerakan kuarsa untuk jam tangan","quartz movements for watches"
"patung religi dari logam mulia","religious statues of precious metal"
"gantungan kunci yang dapat ditarik","retractable key rings"
rhodium,rhodium
"paduan rodium","rhodium alloys"
"cincin menjadi perhiasan","rings being jewelry"
"cincin [perhiasan]","rings [jewellery]"
"cincin [perhiasan], bukan dari logam mulia","rings [jewelry], not of precious metal"
"cincin [perhiasan] dari logam mulia","rings [jewelry] of precious metal"
"cincin dari logam mulia","rings of precious metal"
"berlian kasar","rough diamond"
rubi,rubies
rutenium,ruthenium
"batu safir",sapphires
"sardonyx, tidak ditempa","sardonyx, unwrought"
"mobil model skala [ornamen] dari logam mulia","scale model cars [ornaments] of precious metal"
"model skala [ornamen] dari logam mulia","scale models [ornaments] of precious metal"
"klip syal menjadi perhiasan","scarf clips being jewelry"
"patung logam mulia","sculptures of precious metal"
"logam mulia setengah jadi","semi-worked precious metals"
"perhiasan sepatu","shoe jewelry"
"ornamen sepatu dari logam mulia","shoe ornaments of precious metal"
perak,silver
"batang paduan perak","silver alloy ingots"
"paduan perak","silver alloys"
"gelang perak","silver bracelets"
"perak batangan","silver bullion"
"batangan perak","silver ingots"
"perhiasan perak","silver jewelry"
"kalung perak","silver necklaces"
"ornamen perak di alam perhiasan","silver ornaments in the nature of jewelry"
"gelang berlapis perak","silver-plated bracelets"
"anting-anting berlapis perak","silver-plated earrings"
"salib [perhiasan]","crosses [jewelry]"
"salib sebagai perhiasan","crucifixes as jewelry"
"salib logam mulia, selain perhiasan","crucifixes of precious metal, other than jewelry"
"kancing lengan kemeja","cuff links"
"kancing manset yang terbuat dari porselen","cuff links made of porcelain"
"manset yang terbuat dari logam mulia","cuff links made of precious metal"
"mutiara yang dibudidaya","cultured pearls"
"perhiasan adat","custom jewelry"
"bros dekoratif [perhiasan]","decorative brooches [jewelry]"
"pin topi dekoratif","decorative hat pins"
"benda-benda dekoratif [ornamen] terbuat dari logam mulia","decorative objects [ornaments] made of precious metal"
"ornamen dekoratif dari logam mulia untuk telepon seluler","decorative ornaments of precious metal for cellular telephones"
"pin dekoratif [perhiasan]","decorative pins [jewelry]"
"jam meja","desk clocks"
"patung meja yang terbuat dari logam mulia","desktop statuary made of precious metal"
diadems,diadems
"Lempengan permukaan [jam dan pembuatan jam]","Dials [clock and watchmaking]"
"perhiasan berlian","diamond jewelry"
berlian,diamonds
"jam digital","digital clocks"
"jam tangan digital","digital watches"
"jam tangan menyelam","diving watches"
"tarikan laci dari logam mulia","drawer pulls of precious metal"
"jam tangan formal","dress watches"
anting-anting,"drop earrings"
"klip telinga","ear clips"
"ornamen telinga (perhiasan)","ear ornaments in the nature of jewelry"
anting-anting,earrings
"anting-anting dari logam mulia","earrings of precious metal"
"kancing telinga","ear studs"
"jam listrik","electric clocks"
"cincin pertunangan","engagement rings"
"cincin keabadian","eternity rings"
"gantungan kunci mewah dari logam mulia","fancy key rings of precious metal"
"patung logam mulia","figures of precious metal"
"patung-patung yang terbuat dari emas","figurines made of gold"
"patung-patung yang terbuat dari emas imitasi","figurines made of imitation gold"
"patung-patung yang terbuat dari perak","figurines made of silver"
"patung-patung dari logam mulia","figurines of precious metal"
"patung-patung [patung] emas imitasi","figurines [statuettes] of imitation gold"
"jam lantai","floor clocks"
"cincin pertemanan","friendship rings"
permata,gems
emas,gold
"emas campuran batangan","gold alloy ingots"
"campuran emas","gold alloys"
"emas batangan","gold bullion"
"batang logam emas","gold ingots"
"perhiasan emas","gold jewelry"
"kalung emas","gold necklaces"
"gelang berlapis emas","gold-plated bracelets"
"kalung berlapis emas","gold-plated necklaces"
"cincin berlapis emas","gold-plated rings"
"perhiasan benang emas","gold thread jewelry"
"benang emas [perhiasan]","gold thread [jewelry]"
"emas, mentah atau setengah dikerjakan","gold, unworked or semi-worked"
"jam tangan emas","gold watches"
"gelang ikat rambut","hair tie bracelets"
"kalung berlapis perak","silver-plated necklaces"
"cincin berlapis perak","silver-plated rings"
"cincin perak","silver rings"
"mesin jam","watch movements"
"kantong jam","watch pouches"
"pemutar jam","watch winders"
"cincin kawin","wedding rings"
"gelang manik kayu","wooden bead bracelets"
"perhiasan manik-manik kayu","wooden bead jewelry"
"kalung manik-manik kayu","wooden bead necklaces"
"kotak perhiasan kayu","wooden jewelry boxes"
"karya seni dari logam mulia","works of art of precious metal"
"jam tangan",wristwatches
"perhiasan batu akik","agate jewelry"
"batu akik",agates
"jam alarm","alarm clocks"
"jam alarm yang tergabung dengan radio","alarm clocks incorporating radios"
"paduan logam mulia","alloys of precious metal"
"jimat [perhiasan]","amulets [jewelry]"
"jangkar [jam- dan pembuatan jam]","anchors [clock- and watchmaking]"
"gelang kaki","ankle bracelets"
"alat untuk mengatur waktu acara olahraga","apparatus for timing sports events"
"jam atom","atomic clocks"
"jam tangan otomatis","automatic watches"
"jam mobil","automobile clocks"
"lencana logam mulia","badges of precious metal"
gelang,bangles
"barel [jam- dan pembuatan jam]","barrels [clock- and watchmaking]"
"manik-manik untuk perhiasan","beads for jewelry"
"manik-manik untuk membuat perhiasan","beads for making jewelry"
"kalung bib","bib necklaces"
"cincin tindik badan","body-piercing rings"
"kancing tindik badan","body-piercing studs"
"tutup botol dari logam mulia","bottle caps of precious metal"
"kotak untuk arloji","boxes for timepieces"
"Gelang jam dan gelang","watch bands and bracelets"
"Gantungan kunci",keyrings
"Gantungan kunci dari logam berharga","keyrings of precious metal"
"Kotak jam","clock boxes"
"Kotak arloji","watch boxes"
"Ornamen dari logam berharga","ornaments of precious metals"
"Barang-barang terbuat dari logam berharga, yaitu kalung, gelang, cincin, anting dan gelang kaki","articles made of precious metals, namely necklaces, bracelets, rings, earrings and ankle bracelets"
"Fob kunci","key fobs"
"tali jam tangan","Watch straps"
"tali jam tangan","Straps for wristwatches"
"Aja Kola (Gelang)",-
"Bulang (Mahkota (Perhiasan))",-
Cingkrem,-
"Gelang Bahar",-
"Gelang Listring",-
"Gleuang Goki (Gelang Kaki)",-
"Kalung Tebar",-
Kerabu,-
"Patam Dhoe (Mahkota)",-
"Saro Delinga (Anting)",-
"Shi (Peti Kayu Untuk Hantaran Pengantin)",-
"Subang Bungong Mata Uroe (Anting Perhiasan)",-
"Taloe Tokoe Bieng Meuih (Kalung)",-
Zambrut,-
"Jimat (hiasan) untuk gantungan kunci","Charms for key chains"
"chronometrical instruments","peralatan kronometrik"
"Perhiasan imitasi","Imitation jewellery"
Bandul,Charms
