name_id,name_en
"syal renda","lace shawls"
"pakaian bayi [pakaian]","layettes [clothing]"
"sabuk kulit [pakaian]","leather belts [clothing]"
"mantel kulit","leather coats"
"kemeja kulit","leather shirts"
"sepatu kulit","leather shoes"
"sandal kulit","leather slippers"
"jas kulit","leather suits"
"celana kulit","leather trousers"
"legging menjadi celana panjang","leggings being trousers"
"legging [penghangat kaki]","leggings [leg warmers]"
"legging [celana panjang]","leggings [trousers]"
"sepatu santai","leisure shoes"
"pakaian santai untuk pria","leisure suits for men"
"pakaian santai","leisure wear"
"baju ketat",leotards
"mantel pemantul cahaya","light-reflecting coats"
"jaket ringan","lightweight jackets"
"sweater ringan","lightweight sweaters"
"pakaian linen","linen clothing"
"pakaian dalam",lingerie
"Pakaian dinas seragam",liveries
"jaket panjang","long jackets"
"blus lengan panjang","long-sleeved blouses"
"jaket lengan panjang","long-sleeved jackets"
"kemeja lengan panjang","long-sleeved shirts"
"Baju hangat lengan panjang","long-sleeved sweaters"
"T-shirt lengan panjang","long-sleeved T-shirts"
"Baju atasan crop","crop tops"
manset,cuffs
"celana dalam wanita",culottes
"ikat pinggang",cummerbunds
"sepatu keriting","curling shoes"
"topi bersepeda","cycling caps"
"jaket bersepeda","cycling jackets"
"sepatu bersepeda","cycling shoes"
"celana pendek bersepeda","cycling shorts"
"pakaian pengendara sepeda","cyclists' clothing"
"kaus pengendara sepeda","cyclists' jerseys"
"pakaian dansa","dance clothing"
"kostum tari","dance costumes"
"sandal dansa","dance slippers"
"datemaki [bungkus sabuk untuk kimono]","datemaki [wrap belts for kimonos]"
"sepatu dek","deck shoes"
"capris denim","denim capris"
"pakaian denim","denim clothing"
"mantel denim","denim coats"
"celana tanaman denim","denim crop pants"
"tanaman denim","denim crops"
"gaun denim","denim dresses"
"jaket denim","denim jackets"
"bius pedal denim","denim pedal pushers"
"celana pendek denim","denim shorts"
"skort denim","denim skorts"
"sepatu gurun","desert boots"
"jaket makan malam","dinner jackets"
"sandal pakai","disposable slippers"
"kaus kaki sekali pakai","disposable socks"
"jaket bawah","down jackets"
"rompi bawah","down vests"
"celana dalam [pakaian]","drawers [clothing]"
gaun,dresses
"gaun untuk anak perempuan","dresses for girls"
"gaun untuk wanita","dresses for women"
"gaun yang terbuat dari kulit","dresses made from skins"
"gaun mohair","dresses of mohair"
"gaun dari wol","dresses of wool"
"gaun ganti","dressing gowns"
"baju pelindung","dress shields"
"kemeja formal","dress shirts"
sepatu,"dress shoes"
"setelan jas","dress suits"
"sepatu mengemudi","driving shoes"
"pakaian kering","dry suits"
"mantel debu","dust coats"
"earbands [pakaian]","earbands [clothing]"
"Pelindung telinga [pakaian]","ear muffs [clothing]"
"tumit timbul dari karet atau dari bahan plastik","embossed heels of rubber or of plastic materials"
"sol karet atau bahan plastik timbul","embossed soles of rubber or of plastic materials"
"sepatu atau sandal esparto","esparto shoes or sandals"
"Gaun malam","evening gowns"
"pakaian malam","evening wear"
"topi mode","fashion hats"
fedoras,fedoras
"tas sepatu hoki lapangan","field hockey shoe bags"
"melawan celana pendek untuk seni bela diri campuran atau bergulat","fight shorts for mixed martial arts or grappling"
"jaket nelayan","fishermen's jackets"
"sepatu bot memancing","fishing boots"
"baju memancing","fishing shirts"
"rompi memancing","fishing vests"
"pakaian dalam panjang","long underwear"
"pakaian kasual untuk  bersantai",loungewear
"magoja [Jaket luar Korea dikenakan di atas pakaian dasar]","magoja [Korean outer jackets worn over basic garment]"
"maillots [kaus kaki]","maillots [hosiery]"
kaus,"maillots [jerseys]"
"kaus [baju ketat]","maillots [leotards]"
"maillots [pakaian renang]","maillots [swimsuits]"
mankini,mankinis
"Syal untuk menutup kepala",mantillas
"kostum topeng","masquerade costumes"
"bra bersalin","maternity bras"
"pakaian hamil","maternity clothing"
"gaun bersalin","maternity dresses"
"lingerie bersalin","maternity lingerie"
"celana bersalin","maternity pants"
"baju hamil","maternity shirts"
"celana pendek bersalin","maternity shorts"
"pakaian tidur bersalin","maternity sleepwear"
"rok maxi","maxi skirts"
"kaus kaki baju pria","men's dress socks"
"kaus kaki pria","men's socks"
"pakaian dalam pria","men's underwear"
"perlengkapan logam untuk bakiak kayu gaya Jepang","metal fittings for Japanese-style wooden clogs"
"blus militer","military blouses"
"sepatu bot militer","military boots"
"topi militer dengan visor","military caps with visors"
"pakaian militer","military clothing"
"alas kaki militer","military footwear"
"sarung tangan militer","military gloves"
"topi militer","military headwear"
"jaket militer","military jackets"
"baju militer","military shirts"
"celana panjang militer","military slacks"
"suspender militer","military suspenders"
"rok mini",miniskirts
"miters [topi]","miters [hats]"
mokasin,moccasins
"kaos turtleneck tiruan","mock turtleneck shirts"
"Baju hangat Lengan panjang tertutup","mock turtleneck sweaters"
"puncak turtleneck tiruan","mock turtleneck tops"
"ikat pinggang uang [pakaian]","money belts [clothing]"
monokini,monokinis
"mantel pagi","morning coats"
"jas hujan motor","motorcycle rain suits"
"pakaian pengendara","motorists' clothing"
"sepatu gunung","mountaineering boots"
"sepatu gunung","mountaineering shoes"
"selendang [pakaian]","mufflers [clothing]"
"muffs [pakaian]","muffs [clothing]"
mukuk,mukluks
selop,mules
"kemeja otot","muscle shirts"
"hidup [kimono penuh-panjang]","nagagi [full-length kimonos]"
"band leher [bagian dari pakaian]","neck bands [parts of clothing]"
"syal yang melingkar di leher",neckerchiefs
"syal leher [muffler]","neck scarfs [mufflers]"
dasi,neckties
"penghangat leher","neck warmers"
dasi,neckwear
daster,negligees
"pakaian pas untuk pria","fitted clothing for men"
"kostum renang dilengkapi dengan bra cup","fitted swimming costumes with bra cups"
"kelengkapan logam untuk alas kaki","fittings of metal for footwear"
"sepatu datar","flat shoes"
"pakaian bawahan dari bulu","fleece bottoms"
"pullover bulu","fleece pullovers"
"baju hangat",fleeces
"celana pendek bulu","fleece shorts"
"pakaian atasan dari bulu","fleece tops"
"jas penerbangan","flight suits"
"sandal jepit [alas kaki]","flip-flops [footwear]"
"sandal pedikur busa","foam pedicure slippers"
"sandal lipat","foldable slippers"
"kostum rakyat [pakaian]","folk costumes [clothing]"
"tas sepatu sepak bola","football shoe bags"
"kaus kaki tanpa kaki","footless socks"
"alas kaki",footwear
"alas kaki, kecuali alas kaki ortopedi","footwear, except orthopaedic footwear"
"alas kaki untuk orang dewasa","footwear for adults"
"alas kaki untuk anak-anak","footwear for children"
"alas kaki untuk pria dan wanita","footwear for men and women"
"alas kaki untuk snowboarding","footwear for snowboarding"
"alas kaki untuk wanita","footwear for women"
"alas kaki terbuat dari kayu","footwear made of wood"
"alas kaki, bukan untuk olahraga","footwear, not for sports"
"bagian atas sepatu","footwear uppers"
"sepatu formal","formal footwear"
"celana formal","formal pants"
"pakaian formal","formal wear"
"foulards [artikel pakaian]","foulards [clothing articles]"
"peralatan cuaca busuk","foul weather gear"
"pakaian dasar","foundation garments"
"slip ukuran penuh","full-length slips"
"jubah bulu","fur cloaks"
"pakaian bulu","fur clothing"
"sarung tangan bulu","fur gloves"
"jaket bulu","fur jackets"
"bulu menjadi pakaian","furs being clothing"
"bulu [pakaian]","furs [clothing]"
"pelindung kaki",gaiters
"sepatu karet",galoshes
"topi garnisun","garrison caps"
"pengikat kaus kaki",garters
gaucho,gauchos
"geta [Bakiak kayu gaya Jepang]","geta [Japanese-style wooden clogs]"
"sarung tangan [pakaian]","gloves [clothing]"
"sarung tangan untuk pengendara sepeda motor","gloves for motorcyclists"
"sarung tangan yang terbuat dari kulit, kulit atau bulu","gloves made of skin, hide or fur"
"sarung tangan dengan ujung jari konduktif yang dapat dikenakan saat menggunakan perangkat layar sentuh elektronik genggam","gloves with conductive fingertips that may be worn while using hand-held electronic touch screen devices"
"topi golf","golf caps"
"pakaian golf, selain sarung tangan","golf clothing, other than gloves"
"sepatu golf","golf footwear"
"kemeja golf","golf shirts"
"sepatu golf","golf shoes"
"celana pendek golf","golf shorts"
"rok golf","golf skirts"
"paku golf","golf spikes"
gaun,gowns
"kaos grafis","graphic T-shirts"
G-string,G-strings
"jeans biru","blue jeans"
"Celana pendek selancar",boardshorts
"boas [kalung]","boas [necklets]"
pelaut,boaters
"topi berbandul","bobble hats"
"tubuh [pakaian]","bodies [clothing]"
"stoking tubuh","body stockings"
"baju tidur",nightgowns
"bantalan penambah payudara yang tidak dapat dilepas [bagian dari pakaian]","non-removable breast enhancer pads [parts of clothing]"
"perangkat yang tidak tergelincir untuk booting","non-slipping devices for boots"
"perangkat yang tidak tergelincir untuk alas kaki","non-slipping devices for footwear"
"perangkat yang tidak tergelincir untuk sepatu","non-slipping devices for shoes"
"gaun perawat","nurse dresses"
"overall perawat","nurse overalls"
"celana perawat","nurse pants"
"seragam perawat","nurse uniforms"
"obiage [bustle holder bands for obi]","obiage [bustle holder bands for obi]"
"obiage-shin [kesibukan obi-simpul]","obiage-shin [bustles for obi-knots]"
"obi [band selempang untuk kimono]","obi [sash bands for kimonos]"
"baju one-piece","one-piece coveralls"
"pakaian bermain one-piece","one-piece playsuits"
"pakaian renang one-piece","one-piece swimsuits"
"kemeja berleher terbuka","open-necked shirts"
"pakaian luar","outdoor clothing"
"Pakaian luar",outerclothing
"pakaian luar untuk anak laki-laki","outerclothing for boys"
"pakaian luar untuk anak-anak","outerclothing for children"
"pakaian luar untuk anak perempuan","outerclothing for girls"
"pakaian luar untuk pria","outerclothing for men"
overall,overalls
mantel,overcoats
overshirts,overshirts
"melampaui sepatu",overshoes
"jaket empuk","padded jackets"
"bodysuits untuk orang dewasa","bodysuits for adults"
"bodysuits untuk anak-anak","bodysuits for children"
"bodysuits untuk wanita","bodysuits for women"
"penghangat tubuh","body warmers"
"setelan ketel","boiler suits"
bolero,boleros
"ikatan bolo","bolo ties"
"ikatan bolo dengan ujung logam mulia","bolo ties with precious metal tips"
"jaket bomber","bomber jackets"
topi,bonnets
"sepatu bot *",boots*
"sepatu bot untuk anak-anak","boots for children"
"sepatu bot untuk senam","boots for gymnastics"
"sepatu bot untuk pria","boots for men"
"sepatu bot untuk pengendara sepeda motor","boots for motorcyclists"
"sepatu bot untuk olahraga","boots for sports"
"sepatu bot untuk wanita","boots for women"
"boot bagian atasnya","boot uppers"
"Pakaian Bawahan [pakaian]","bottoms [clothing]"
"Pakaian Bawahan untuk anak-anak","bottoms for children"
"pakaian bawahan untuk wanita","bottoms for women"
"sepatu bowling","bowling shoes"
"dasi kupu-kupu","bow ties"
"celana boxer","boxer briefs"
"celana pendek tinju","boxing shorts"
"celana pendek anak laki-laki [pakaian]","boy shorts [underwear]"
"Bretel [suspender]","braces for clothing [suspenders]"
bralettes,bralettes
bra,brassieres
"celana untuk olahraga","breeches for sports"
"celana untuk dipakai","breeches for wear"
"garter pengantin","bridal garters"
"pakaian pengantin","bridal wear"
"topi ember","bucket caps"
"setelan bisnis","business suits"
"pakaian wanita yang pas di tubuh digunakan sebagai pakaian dalam",bustiers
"kemeja kancing","button-down shirts"
"kemeja aloha kancing-depan","button-front aloha shirts"
camiknickers,camiknickers
camisette,camisettes
kamisol,camisoles
"sarung tangan kamuflase","camouflage gloves"
"celana kamuflase","camouflage pants"
"kemeja kamuflase","camouflage shirts"
"kemeja kamp","camp shirts"
"sepatu kanvas","canvas shoes"
"jubah untuk digunakan di salon rambut dan toko tukang cukur","capes for use in hair salons and barber shops"
"puncak topi","cap peaks"
"celana kapri","capri pants"
"Topi sebagai tutup kepala","caps being headwear"
"topi dengan visor","caps with visors"
cardigan,cardigans
"tanaman kargo","cargo crops"
"sweater kasmir","cashmere sweaters"
jubah,cassocks
"kemeja empuk untuk penggunaan atletik","padded shirts for athletic use"
"celana pendek empuk untuk penggunaan atletik","padded shorts for athletic use"
"baju tidur empuk untuk bayi","padded sleepsuits for babies"
"Pakaian bagian bawah piyama","pajama bottoms"
piyama,pajamas
"piyama untuk orang dewasa","pajamas for adults"
"piyama untuk anak-anak","pajamas for children"
"piyama untuk pria","pajamas for men"
"celana palazzo","palazzo pants"
"celana dalam wanita",panties
"celemek kertas","paper apron"
"celemek kertas","paper aprons"
"pakaian kertas","paper clothing"
"topi kertas [pakaian]","paper hats [clothing]"
"celana kertas","paper panties"
"pakaian dalam kertas","paper underwear"
"paramentos [pakaian]","paraments [clothing]"
parcu,pareus
"Jaket bulu atau wol",parkas
"topi pesta [pakaian]","party hats [clothing]"
"syal pashmina","pashmina shawls"
"mantel kacang","pea coats"
"sandal pedikur","pedicure sandals"
"sandal pedikur","pedicure slippers"
pelisses,pelisses
rok,petticoats
"kemeja kekesalan","piqué shirts"
"sandal plastik","plastic slippers"
"celana plastik","plastic trousers"
"pakaian bermain",playsuits
"pakaian mewah","plush clothing"
"kantong untuk pakaian","pockets for clothing"
"gussets untuk pakaian renang [bagian dari pakaian]","gussets for bathing suits [parts of clothing]"
"gussets for leotards [bagian dari pakaian]","gussets for leotards [parts of clothing]"
"gussets untuk stocking [bagian dari pakaian]","gussets for stockings [parts of clothing]"
"gussets untuk celana ketat [bagian dari pakaian]","gussets for tights [parts of clothing]"
"gussets untuk pakaian dalam [bagian dari pakaian]","gussets for underwear [parts of clothing]"
"gussets [bagian dari pakaian]","gussets [parts of clothing]"
"sepatu olahraga","gym boots"
"jubah penata rambut","hairdressing capes"
"hakama [rok lipit untuk kimono formal]","hakama [pleated skirts for formal kimonos]"
"setengah boot",half-boots
"kostum Halloween","Halloween costumes"
"atasan dengan gantungan","halter tops"
"sepatu handball","handball shoes"
"penghangat tangan [sarung tangan tanpa jari]","hand warmers [fingerless gloves]"
"haori-himo [pengencang tali untuk haori]","haori-himo [string fasteners for haori]"
"haori [mantel pendek untuk kimono]","haori [short overcoats for kimonos]"
"bingkai topi [kerangka]","hat frames [skeletons]"
topi,hats
"topi untuk anak-anak","hats for children"
"topi untuk bayi, bayi, balita, dan anak-anak","hats for infants, babies, toddlers and children"
"Kemeja Hawaii","Hawaiian shirts"
"bando menjadi pakaian","headbands being clothing"
"bando [pakaian]","headbands [clothing]"
"tutup kepala untuk pria","headgear for men"
jilbab,headscarves
"jaket berat","heavy jackets"
"sisipan tumit","heel inserts"
"sepatu hak untuk sepatu bot","heelpieces for boots"
"sepatu hak untuk sepatu bot dan sepatu","heelpieces for boots and shoes"
"sepatu hak untuk alas kaki","heelpieces for footwear"
"sepatu hak untuk sepatu","heelpieces for shoes"
"sepatu hak untuk stoking","heelpieces for stockings"
"sepatu hak tinggi",heels
"sepatu hiking","hiking boots"
"sepatu mendaki","hiking shoes"
"hiyori-geta [bakiak kayu rendah]","hiyori-geta [low wooden clogs]"
"tas sepatu hoki","hockey shoe bags"
"sepatu hoki","hockey shoes"
"pullover berkerudung","hooded pullovers"
"atasan berkerudung","hooded tops"
"kerudung [pakaian]","hoods [clothing]"
"kaos kaki panjang",hosiery
"mantel rumah",housecoats
"sepatu bot berburu","hunting boots"
"jaket berburu","hunting jackets"
"celana berburu","hunting pants"
"baju berburu","hunting shirts"
"rompi berburu","hunting vests"
"sepatu boot bayi","infants' boots"
"alas kaki bayi","infants' footwear"
"sepatu dan sepatu bayi","infants' shoes and boots"
"sol dalam","inner soles"
"sol untuk sepatu bot","insoles for boots"
"sol untuk sepatu","insoles for footwear"
"sol untuk sepatu","insoles for shoes"
"sol untuk sepatu dan sepatu bot","insoles for shoes and boots"
"perlengkapan besi untuk sepatu bot","iron fittings for boots"
"jaket menjadi pakaian","jackets being clothing"
"Switer lengan panjang",sweatshirts
kaus,sweatsocks
"celana renang","swim shorts"
"tabi [Kaus kaki gaya Jepang]","tabi [Japanese-style socks]"
"jas taekwondo","taekwondo suits"
"seragam taekwondo","taekwondo uniforms"
"setelan pakaian formal wanita",tailleurs
tankinis,tankinis
"Kaos tanpa lengan","tank tops"
"sepatu tap","tap shoes"
"teddies pakaian dalam","teddies being underclothing"
"teddies [pakaian dalam]","teddies [underclothing]"
kaos,tee-shirts
"gaun tenis","tennis dresses"
"kemeja tenis","tennis shirts"
"sepatu tenis","tennis shoes"
"kaus kaki tenis","tennis socks"
"pakaian tenis","tennis suits"
"Baju hangat tenis","tennis sweaters"
"kostum teater","theatrical costumes"
"tutup kepala termal","thermal headgear"
"pelindung ruam termal","thermal rash guards"
"kaus kaki termal","thermal socks"
"pakaian dalam termal","thermal underwear"
"pakaian renang thong","thong beachwear"
"jas tiga potong [pakaian]","three-piece suits [clothing]"
"tips untuk alas kaki","tips for footwear"
"topi toboggan","toboggan hats"
"kotak kaki","toe boxes"
"topi jari kaki [bagian dari alas kaki]","toe caps [parts of footwear]"
"tali pengikat untuk bakiak kayu gaya Jepang","toe straps for Japanese-style wooden clogs"
togas,togas
"lidah atau tali tarik untuk sepatu dan sepatu bot","tongues or pullstraps for shoes and boots"
"topi top","top hats"
"atasan [pakaian]","tops [clothing]"
"puncak untuk orang dewasa","tops for adults"
"atasan untuk anak-anak","tops for children"
"atasan untuk wanita","tops for women"
"Topi kupluk",toques
"lacak jaket","track jackets"
"sepatu lari","track shoes"
"baju olahraga",tracksuits
"atasan olahraga","tracksuit tops"
"pakaian tradisional Jepang","traditional Japanese clothing"
"sepatu Latihan","training shoes"
"sepatu trekking","trekking boots"
"jaket trekking","trekking jackets"
"celana trekking","trekking pants"
"pakaian triathlon","triathlon clothing"
"piyama rajut","tricot pajamas"
"celana panjang",trousers
"celana panjang untuk orang dewasa","trousers for adults"
"celana panjang untuk bayi","trousers for babies"
"celana panjang untuk anak-anak","trousers for children"
"celana panjang untuk bayi","trousers for infants"
"celana panjang untuk pria","trousers for men"
"kaus kaki celana panjang","trouser socks"
"tali celana","trouser straps"
"setelan celana untuk wanita","trouser suits for women"
"T-shirt dengan logo desainer","T-shirts with designer logos"
"topi mandi","bathing caps"
"pakaian renang","bathing suits"
"pakaian renang untuk anak-anak","bathing suits for children"
"pakaian renang untuk pria","bathing suits for men"
"sandal untuk mandi","bath sandals"
"sandal mandi","bath slippers"
"pakaian pantai","beach clothes"
"Pakaian penutup di pantai","beach cover-ups"
"topi pantai","beach hats"
"sandal pantai","beach sandals"
"selendang untuk di pantai","beach wraps"
beanies,beanies
"jaket tempat tidur","bed jackets"
"sabuk untuk pakaian","belts for clothing"
"sabuk yang terbuat dari kain","belts made of cloth"
"sabuk yang terbuat dari kain [pakaian]","belts made of cloth [clothing]"
"sabuk yang terbuat dari kain","belts made of fabric"
"sabuk yang terbuat dari kulit","belts made of leather"
"sabuk yang terbuat dari tekstil","belts made of textile"
baret,berets
"Celana pendek Bermuda","Bermuda shorts"
"overall bib","bib overalls"
"overall bib untuk berburu","bib overalls for hunting"
"celana pendek bib","bib shorts"
"oto, bukan dari kain atau kertas","bibs, not of cloth or paper"
"oto, bukan dari kertas","bibs, not of paper"
"sarung tangan sepeda","bicycle gloves"
"Pakaian Bawahan bikini","bikini bottoms"
bikini,bikinis
"bikini top","bikini tops"
"rompi burung","birding vests"
blazer,blazers
"blazer [pakaian bisnis]","blazers [business wear]"
"celana pof",bloomers
"blus [pakaian bisnis]","blouses [business wear]"
"bra perekat","adhesive bras"
"Oto sepakbola Amerika","American football bibs"
"Kaus kaki sepak bola Amerika","American football socks"
"sepatu pemancing","anglers' shoes"
"sepatu bot semata kaki","ankle boots"
"celana kaki","ankle pants"
"kaus kaki pergelangan kaki","ankle socks"
"jaket pelindung angin dan hujan [parkas]","anoraks [parkas]"
"legging pelangsing anti-selulit","anti-cellulite slimming leggings"
"celana pelangsing anti selulit","anti-cellulite slimming pants"
"kaus kaki anti-keringat","anti-perspirant socks"
"celemek [pakaian]","aprons [clothing]"
"penghangat lengan [pakaian]","arm warmers [clothing]"
"sepatu bot tentara","army boots"
"barang-barang pakaian, alas kaki dan tutup kepala untuk bayi dan balita","articles of clothing, footwear and headgear for babies and toddlers"
"artikel pakaian untuk manusia","articles of clothing for human beings"
"barang-barang pakaian yang terbuat dari jangat","articles of clothing made of hides"
"jubah bulu tiruan","artificial fur cloaks"
"mantel bulu tiruan","artificial fur coats"
"sarung tangan bulu tiruan","artificial fur gloves"
"topi bulu tiruan","artificial fur hats"
"sarung tangan bulu tiruan","artificial fur muffs"
"bulu tiruan [pakaian]","artificial furs [clothing]"
"stola bulu tiruan","artificial fur stoles"
"asaura-zori [sandal tali-kaki Jepang]","asaura-zori [Japanese toe-strap sandals]"
ascots,ascots
"ashida [bakiak hujan tinggi]","ashida [high rain clogs]"
"sepatu atletik","athletic footwear"
"sepatu atletik untuk pelari","athletic footwear for runners"
"sepatu atletik untuk sepak bola","athletic footwear for soccer"
"celana atletik","athletic pants"
"pakaian olahraga","athletic shirts"
"sepatu atletik","athletic shoes"
"celana pendek atletik","athletic shorts"
"rok atletik","athletic skirts"
"celana ketat atletik","athletic tights"
"atasan dan bawahan atletik untuk pelari","athletic tops and bottoms for runners"
"atasan dan bawahan atletik untuk yoga","athletic tops and bottoms for yoga"
"seragam atletik","athletic uniforms"
"oto bayi, bukan dari kertas","babies' bibs, not of paper"
"oto bayi dari plastik","babies' bibs of plastic"
"celana bayi [pakaian]","babies' pants [clothing]"
"babushkas [selendang kepala]","babushkas [head scarves]"
"bodysuits bayi","baby bodysuits"
"sepatu bayi","baby boots"
"piyama boneka bayi","baby doll pajamas"
"alas kaki bayi","baby footwear"
"baju angin","wind shirts"
"setelan angin","wind suits"
"rompi angin","wind vests"
"Sepatu bot musim dingin","winter boots"
"sarung tangan musim dingin","winter gloves"
"sandal lipat wanita","women's foldable slippers"
"kaus kaki wanita","women's socks"
"pakaian wanita","women's suits"
"pakaian dalam wanita","women's underwear"
"tubuh kayu untuk bakiak gaya Jepang","wooden bodies for Japanese-style clogs"
"sepatu kayu","wooden shoes"
"penyangga kayu untuk bakiak gaya Jepang","wooden supports for Japanese-style clogs"
"jaket wol","wool jackets"
"pakaian wol","woollen clothing"
"topi wol","woollen hats"
"celana ketat wol","woollen tights"
"pakaian dalam dari wol","woollen underwear"
"syal wol","wool shawls"
"Baju Hangat terbuat dari wol","wool sweaters"
"sepatu bot kerja","work boots"
"overall kerja","work overalls"
"sepatu kerja","work shoes"
"pakaian tenun","woven clothing"
"bagian atas anyaman rotan untuk sandal gaya Jepang","woven rattan uppers for Japanese-style sandals"
"pakaian dalam tenun","woven underwear"
"Pakaian Bawahan untuk yoga","yoga bottoms"
"celana yoga","yoga pants"
"sepatu yoga","yoga shoes"
"kaos yoga","yoga T-shirts"
"zori [sandal gaya Jepang]","zori [Japanese-style sandals]"
"T-shirt dengan logo","T-shirts with logos"
"gaun tabung","tube dresses"
"rok tabung","tube skirts"
"puncak tabung","tube tops"
tunik,tunics
tuques,tuques
"Baju Hangat kerah kura-kura","turtleneck sweaters"
"atasan berleher tinggi","turtleneck tops"
tutus,tutus
tuksedo,tuxedos
twinset,twinsets
"ketiak gussets [bagian dari pakaian]","underarm gussets [parts of clothing]"
"celana dalam",underpants
"baju dalam",undershirts
katok,undershorts
"pakaian dalam",underwear
"pakaian dalam untuk bayi","underwear for babies"
seragam,uniforms
unitard,unitards
"bagian atasnya untuk sandal gaya Jepang","uppers for Japanese-style sandals"
"ushankas [topi bulu]","ushankas [fur hats]"
"valenki [sepatu boot yang terbuat dari bahan wol felt]","valenki [felted boots]"
"kerudung [pakaian]","veils [clothing]"
"pakaian pribadi","vested suits"
rompi,vests
"rompi puncak","vest tops"
"topi pelindung","visor caps"
"visor menjadi headwear","visors being headwear"
"kaus bola voli","volleyball jerseys"
"sepatu bola voli","volleyball shoes"
"ikat pinggang [bagian dari pakaian]","waistbands [parts of clothing]"
"sabuk pinggang [pakaian]","waist belts [clothing]"
"cinchers pinggang","waist cinchers"
"celana pendek berjalan","walking shorts"
"waraji [Alas kaki Jepang terbuat dari jerami]","waraji [Japanese footwear made of rice straw]"
"jaket pemanasan","warm-up jackets"
"sepatu bot tahan air untuk memancing","waterproof boots for fishing"
"sepatu tahan air","waterproof footwear"
"jaket tahan air","waterproof jackets"
"jaket dan celana tahan air","waterproof jackets and pants"
"pakaian luar tahan air","waterproof outerclothing"
"sepatu tahan air","waterproof shoes"
