name_id,name_en
"selai kelembak","rhubarb jam"
"rhubarb (tanaman), diolah","rhubarb, processed"
"minyak bekatul untuk makanan","rice bran oil for food"
"susu beras untuk keperluan kuliner","rice milk for culinary purposes"
"susu beras untuk digunakan sebagai bahan pengganti susu","rice milk for use as a milk substitute"
"keju peram","ripened cheeses"
"ekstrak daging sapi panggang","roast beef extracts"
"almond panggang","roasted almonds"
"Kacang mete panggang","roasted cashews"
"macadamias panggang","roasted macadamias"
"Campuran kacang panggang","roasted mixed nuts"
"kacang panggang","roasted nuts"
"kacang panggang","roasted peanuts"
"rollmops (ikan fillet)",rollmops
"rösti (hidangan dari kentang)",rösti
"ryazhenka [susu panggang fermentasi]","ryazhenka [fermented baked milk]"
"minyak sacha inchi","sacha inchi oil"
"salmon (ikan), kalengan","salmon, canned"
"salmon (ikan), tidak hidup","salmon, not live"
"kacang mede asin","salted cashews"
"telur asin","salted eggs"
"ikan asin","salted fish"
"sayuran asin","salted vegetables"
"sarden (ikan), kalengan","sardines, canned"
sashimi,sashimi
"sate [daging panggang yang ditusuk]","satay [skewered grilled meat]"
"satsumas (tanaman) diolah","satsumas, processed"
"selubung sosis","sausage casings"
"selubung sosis, alami atau buatan","sausage casings, natural or artificial"
"Mentega almond","almond butter"
"susu almon","almond milk"
"minuman berbahan dasar susu almond","almond milk-based beverages"
"minyak almond","almond oil"
"kacang almond, ditumbuk","almonds, ground"
"Olesan kacang almond","almond spreads"
"almond (kacang), diolah","almonds, processed"
"almond ditaburi gula","almonds sprinkled with sugar"
"lidah buaya disiapkan untuk konsumsi manusia","aloe vera prepared for human consumption"
"minyak bayam","amaranth oil"
"ikan teri, diolah","anchovies, processed"
"ikan teri, tidak hidup","anchovy, not live"
"pasta ikan teri","anchovy paste"
"lemak hewani untuk makanan","animal fats for food"
"sumsum hewan untuk makanan","animal marrow for food"
"minyak hewani untuk keperluan kuliner","animal oils for culinary purposes"
"minyak hewani untuk makanan","animal oils for food"
"antipasti (hidangan pembuka)",antipasti
"mentega apel","apple butter"
"keripik apel","apple chips"
"bubur apel","apple purée"
"minyak biji apel","apple seed oil"
"Minyak argan","argan oil"
"minyak argan untuk memasak","argan oil for cooking"
"minyak argan untuk keperluan kuliner","argan oil for culinary purposes"
"kulit bahtera, tidak hidup","ark shells, not live"
"pengaturan buah olahan","arrangements of processed fruit"
"pasta artichoke","artichoke paste"
"artichoke, diolah","artichokes, processed"
"krim buatan [bahan pengganti produk susu]","artificial cream [dairy product substitutes]"
"asparagus, diolah","asparagus, processed"
"aspic (jelli)",aspic
"minyak alpukat","avocado oil"
"baby corn, diolah","baby corn, processed"
"daging babi asap",bacon
"kulit babi","bacon rinds"
"kacang panggang dalam saus tomat","baked beans in tomato sauce"
"kentang panggang","baked potatoes"
"rebung, dikeringkan","bamboo shoots, dried"
"rebung, diawetkan","bamboo shoots, preserved"
"keripik pisang","banana chips"
"Bahan dasar untuk membuat susu kocok","bases for making milk shakes"
"makanan ringan berbahan dasar kacang","bean-based snack foods"
"saus kacang","bean dips"
"kacang, kalengan","beans, canned"
"kacang, dikeringkan","beans, dried"
"Sediaan kacang","beans, prepared"
"kacang, diawetkan","beans, preserved"
"kacang, diolah","beans, processed"
"minyak beechnut","beechnut oil"
"daging sapi",beef
"lemak daging sapi","beef fats"
dendeng,"beef jerky"
"produk daging sapi","beef products"
"daging sapi rebus","beef stew"
"sosis daging","sausage meat"
Sosis,sausages
"sosis dalam adonan","sausages in batter"
"kulit sosis terbuat dari bahan sintetis","sausage skins made of synthetic materials"
"Sediaan daun bawang","scallions, prepared"
"daun bawang, diolah","scallions, processed"
"Telur Skotlandia","Scotch eggs"
"Scotch eggs [telur rebus yang dibungkus dengan daging sosis dan dilapisi dengan remah-remah]","Scotch eggs [hard-boiled egg wrapped in sausage meat and coated in bred crumbs]"
"Sea bass (ikan), tidak hidup","sea bass, not live"
"Sea bream (ikan), tidak hidup","sea bream, not live"
"makanan (hasil) laut, kalengan","seafood, canned"
"Makanan (hasil) laut, tidak hidup","seafood, not live"
"manisan almond","candied almonds"
"pecan manisan","candied pecans"
"produk ikan kaleng","canned fish products"
"buah dan sayuran kaleng","canned fruits and vegetables"
"daging atau ikan kalengan","canned meat or fish"
"sayuran kaleng atau botol","canned or bottled vegetables"
"kacang kaleng","canned peanuts"
"daging babi dan kacang kalengan","canned pork and beans"
"produk makanan laut kalengan","canned seafood products"
"minyak canola","canola oil"
"minyak canola untuk keperluan kuliner","canola oil for culinary purposes"
"minyak canola untuk makanan","canola oil for food"
"caponata (hidangan)",caponata
"karper, tidak hidup","carp, not live"
"wortel, kalengan","carrots, canned"
"Sediaan wortel","carrots, prepared"
"wortel, diolah","carrots, processed"
"selai kacang mete","cashew nut butter"
"minyak kacang mete","cashew nut oil"
"Sediaan kacang mede","cashews, prepared"
"kacang mede, diolah","cashews, processed"
"Makanan ringan berbahan dasar singkong","cassava-based snacks"
"keripik singkong","cassava chips"
"kentang goreng singkong","cassava fries"
kaviar,caviar
"selubung makanan selulosa","cellulose food casings"
"telur bitan","century eggs"
"ceviche (hidangan laut)",ceviche
"sediaan chanterelles [jamur]","chanterelles [mushrooms], prepared"
"chanterelles [jamur], diawetkan","chanterelles [mushrooms], preserved"
"Krim chantilly","Chantilly cream"
"daging yang telah diawetkan sebelumnya dan siap untuk dimasak",charcuterie
"keju cheddar","cheddar cheese"
keju,cheese
"keju yang mengandung rempah-rempah","cheese containing spices"
"saus keju","cheese dips"
"Sediaan Trout (ikan) laut","sea trout roe, prepared"
"landak laut, tidak hidup","sea urchins, not live"
"ekstrak rumput laut untuk makanan","seaweed extracts for food"
"persiapan sup rumput laut","seaweed soup preparations"
"snack bar berbahan dasar biji","seed-based snack bars"
"Sediaan biji-bijian","seeds, prepared"
"benih disiapkan untuk makanan manusia","seeds prepared for human consumption"
"susu semi-skim","semi-skimmed milk"
"seolleongtang [kaldu tulang sapi Korea]","seolleongtang [Korean ox bone broth]"
"minyak wijen","sesame oil"
"minyak wijen untuk makanan","sesame oil for food"
"Sediaan biji wijen","sesame seeds, prepared"
"Sediaan bawang merah","shallots, prepared"
"bawang merah, diawetkan","shallots, preserved"
"bawang merah, diolah","shallots, processed"
"keju dari susu domba","sheep's milk cheese"
"kacang dikupas","shelled nuts"
"jamur shiitake, dikeringkan","shiitake mushrooms, dried"
"jamur shiitake, diawetkan","shiitake mushrooms, preserved"
"kebab shish (daging)","shish kebabs"
"mentega putih",shortening
"pasta udang","shrimp paste"
"udang, bukan hidup","shrimps, not live"
"ulat kepompong untuk makanan manusia","silkworm chrysalis for human consumption"
"Silver carps (Ikan), tidak hidup","silver carps, not live"
"susu skim","skim milk"
"irisan buah","sliced fruits"
"irisan buah, kalengan","sliced fruits, canned"
"daging irisan","sliced meat"
"irisan sayuran, kaleng","sliced vegetables, canned"
"ikan asap","smoked fish"
"produk ikan asap","smoked fish products"
"Haddock (ikan) asap","smoked haddock"
"daging asap","smoked meat"
"daging olahan asap","smoked prepared meat"
"Salmon (ikan) asap","smoked salmon"
"produk makanan laut (diasap)","smoked seafood products"
"Trout (ikan) asap","smoked trout"
"makanan ringan dengan bahan utama daging","snack foods consisting principally of meat"
"makanan ringan yang terbuat dari daging","snack foods made from meat"
"keju Fondue","cheese fondue"
"keju dalam bentuk dips","cheese in the form of dips"
"bubuk keju","cheese powder"
"souffle keju","cheese soufflés"
"olesan keju","cheese spreads"
"stik keju","cheese sticks"
"pengganti keju","cheese substitutes"
"ceri, keringkan","cherries, dried"
"ceri, beku","cherries, frozen"
"ceri, diawetkan","cherries, preserved"
"ceri(buah), diolah","cherries, processed"
"selai ceri","cherry jam"
"chia milk [bahan pengganti susu]","chia milk [milk substitute]"
"Sediaan biji chia","chia seeds, prepared"
"biji chia, diolah","chia seeds, processed"
ayam,chicken
"olahan daging ayam untuk isian roti burger","chicken burger patties"
"kroket ayam","chicken croquettes"
"salad ayam","chicken salad"
"terrines ayam","chicken terrines"
"sayap ayam","chicken wings"
"buncis, diolah","chickpeas, processed"
"cabai dengan keju","chile con queso"
"minyak bunga matahari untuk keperluan kuliner","sunflower oil for culinary purposes"
"minyak bunga matahari untuk makanan","sunflower oil for food"
"biji bunga matahari, disiapkan","sunflower seeds, prepared"
"biji bunga matahari, diolah","sunflower seeds, processed"
"jagung manis, kalengan","sweet corn, canned"
"jagung manis, diolah","sweet corn, processed"
"sweetfish (ikan), tidak hidup","sweetfish, not live"
"souffle (hidangan) kentang manis","sweet potato soufflés"
"swordfish (ikan), tidak hidup","swordfish, not live"
"tahini [pasta biji wijen]","tahini [sesame seed paste]"
"tajine [hidangan daging, ikan atau sayuran]","tajine [prepared meat, fish or vegetable dish]"
"minyak biji asam jawa","tamarind seed oil"
"jeruk keprok, diolah","tangerines, processed"
"minyak biji teh","tea seed oil"
tempe,tempeh
"makanan laut tempura","tempura seafood"
"sayuran tempura","tempura vegetables"
"almond (kacang) panggang","toasted almonds"
"hazelnut (kacang) panggang","toasted hazelnuts"
Tahu,tofu
"makanan berbahan dasar tahu","tofu-based snacks"
"tomat, diolah","tomatoes, processed"
"ekstrak tomat","tomato extracts"
"minyak biji tomat","tomato seed oil"
"jus truffle (jamur)","truffle juice"
"truffle [jamur], diawetkan","truffles [mushrooms], preserved"
"truffle, diawetkan","truffles, preserved"
"Tuna (ikan), kalengan","tuna, canned"
"Daging kalkun",turkey
"salad daging kalkun","turkey salad"
"saus cocol tzatziki",tzatziki
"Susu UHT","UHT milk"
"buah tidak dimasak, disiapkan","uncooked fruit, prepared"
"sosis tidak dimasak","uncooked sausages"
"protein nabati yang secara tekstur belum terbentuk untuk digunakan sebagai meat extender","unformed textured vegetable protein for use as a meat extender"
"Daging sapi muda",veal
"Veal stock (olahan dari tulang daging sapi muda)","veal stock"
"Minyak goreng (semprot) berbahan dasar sayuran","vegetable-based cooking spray"
"krim berbahan dasar sayuran","vegetable-based cream"
"makanan/hidangan utama berbahan dasar sayuran","vegetable-based entrées"
"makanan berbahan dasar sayuran","vegetable-based food"
"Pengganti daging berbahan dasar sayuran","vegetable-based meat substitutes"
"makanan ringan berbahan dasar sayuran","vegetable-based snack foods"
"keripik sayuran","vegetable chips"
"konsentrat sayuran untuk keperluan kuliner","vegetable concentrates for culinary purposes"
"ekstrak sayuran untuk keperluan kuliner","vegetable extracts for culinary purposes"
"chili verde [hidangan siap saji]","chile verde [prepared dish]"
"cabai dengan daging","chili con carne"
"makanan dingin yang sebagian besar terdiri dari ikan","chilled foods consisting predominantly of fish"
"makanan dingin yang sebagian besar terdiri dari daging","chilled foods consisting predominantly of game"
"makanan dingin terutama terdiri dari daging","chilled foods consisting primarily of game"
"makanan dingin terutama terdiri dari daging","chilled foods consisting primarily of meat"
"makanan dingin terutama terdiri dari unggas","chilled foods consisting primarily of poultry"
"makanan dingin terutama terdiri dari daging","chilled foods consisting principally of game"
"makanan dingin terutama terdiri dari daging","chilled foods consisting principally of meat"
"makanan dingin terutama terdiri dari unggas","chilled foods consisting principally of poultry"
capcay,"chop suey"
"potongan daging sapi","beef undercut"
"beri, dikeringkan","berries, dried"
"beri, beku","berries, frozen"
"beri (buah), diolah","berries, processed"
"bisques (sup)",bisques
"minyak labu pahit","bitter gourd oil"
"blackberry, beku","blackberries, frozen"
"selai blackberry","blackberry jam"
"selai ceri hitam","black cherry jam"
"selai blackcurrant","blackcurrant jam"
"blackcurrant, beku","black currants, frozen"
"blackcurrant, diolah","black currants, processed"
"Sediaan terompet hitam [jamur]","black trumpets [mushrooms], prepared"
"terompet hitam [jamur], diolah","black trumpets [mushrooms], processed"
"kacang pucat","blanched nuts"
"keju dicampur","blended cheese"
"minyak sayur dicampur","blended vegetable oils"
"dicampur minyak sayur untuk keperluan kuliner","blended vegetable oils for culinary purposes"
"dicampur minyak sayur untuk makanan","blended vegetable oils for food"
"blueberry, keringkan","blueberries, dried"
"blueberry, beku","blueberries, frozen"
"selai blueberry","blueberry jam"
"Keju biru; Krim keju; Keju krim untuk makanan pencuci mulut; Keju kocok; Keju.","blue cheese"
"kerang biru, tidak hidup","blue mussels, not live"
"ikan rebus dan kering","boiled and dried fish"
"Sediaan boletes [jamur]","boletes [mushrooms], prepared"
"boletes [jamur], diolah","boletes [mushrooms], processed"
"minyak tulang untuk makanan","bone oil for food"
sosis,botifarra
"botifarra [sosis]","botifarra [sausages]"
"daging dimasak dalam botol","bottled cooked meat"
"produk olahan ikan dalam botol","bottled fish products"
"produk olahan hasil laut dalam botolan","bottled seafood products"
"buah irisan botolan","bottled sliced fruits"
"Suyuran (dalam) botol","bottled vegetables"
"air kaldu",bouillon
"Konsentrat kaldu","bouillon concentrates"
"bratwurst (saus)",bratwurst
"Minyak kacang brazil","Brazil nut oil"
"Sediaan kacang brazil","Brazil nuts, prepared"
"kacang lebar, diawetkan","broad beans, preserved"
"topping bruschetta","bruschetta toppings"
"bulgogi [Hidangan Daging Sapi Korea]","bulgogi [Korean beef dish]"
mentega,butter
"krim mentega",buttercream
"mentega susu",buttermilk
"bahan pengganti mentega","butter substitutes"
"mentega dengan bumbu","butter with herbs"
"chuños [kentang kering]","chuños [dehydrated potatoes]"
"chuños [kentang beku-kering]","chuños [freeze-dried potatoes]"
"kerang, tidak hidup","clams, not live"
"clementine (buah), diolah","clementines, processed"
"cloudberry, diolah","cloudberries, processed"
"bawang bombai","cocktail onions"
"mentega kelapa","coconut butter"
"kelapa, kering","coconut, desiccated"
"lemak kelapa","coconut fat"
"minuman berbahan dasar santan","coconut milk-based beverages"
"santan untuk keperluan kuliner","coconut milk for culinary purposes"
"minyak kelapa untuk makanan","coconut oil for food"
"cod (ikan), tidak hidup","cod, not live"
"cold cuts (daging)","cold cuts"
"selada kol",coleslaw
"collard greens (kacang-kacangan), diolah","collard greens, processed"
"minyak colza untuk keperluan kuliner","colza oil for culinary purposes"
"minyak colza untuk makanan","colza oil for food"
"compotes (hidangan penutup)",compotes
"susu kental","condensed milk"
"consommés (sup)",consommés
"buah dan sayuran yang dimasak","cooked fruits and vegetables"
"daging masak","cooked meat"
"minyak goreng","cooking oil"
"daging kornet","corned beef"
"minyak jagung","corn oil"
"minyak jagung untuk makanan","corn oil for food"
"jagung rebus","corn on the cob"
"Sediaan jagung rebus","corn on the cob, prepared"
"jagung rebus disiapkan dengan keju","corn on the cob prepared with cheese"
"jagung rebus disiapkan dengan rempah-rempah","corn on the cob prepared with spices"
"Keju segar (fresh cheese)","cottage cheese"
"minyak biji kapas untuk keperluan kuliner","cottonseed oils for culinary purposes"
"susu sapi","cow's milk"
"Jeli sayuran","vegetable jellies"
"jus sayuran untuk memasak","vegetable juices for cooking"
"Sayuran (mousses)","vegetable mousses"
"minyak sayur untuk keperluan kuliner","vegetable oils for culinary purposes"
"minyak sayur untuk makanan","vegetable oils for food"
"Sayuran (tambahan pate)","vegetable pâté"
"Sayuran yang dihaluskan (dalam bentuk pasta atau cairan)","vegetable purées"
"salad sayuran","vegetable salads"
"sayuran yang dimasak dengan cuka","vegetables cooked in vinegar"
"sayuran, dikeringkan","vegetables, dried"
"sediaan sup sayur","vegetable soup preparations"
"sayuran acar dalam cuka","vegetables pickled in vinegar"
"kubis, diolah","cabbage, processed"
"sediaan cumi untuk makanan manusia","calamari prepared for human consumption"
"minyak biji camellia untuk makanan","camellia seed oil for food"
"campuran makanan ringan yang terdiri dari buah kering dan kacang olahan","snack mixes consisting of dehydrated fruit and processed nuts"
"campuran makanan ringan yang terdiri dari kacang wasabi, kacang olahan, buah atau kismis kering","snack mixes consisting of wasabi peas, processed nuts, dehydrated fruit or raisins"
"makanan ringan terutama terdiri dari daging, ikan, unggas atau sayuran","snacks consisting primarily of meat, fish, poultry or vegetables"
"telur bekicot untuk dimakan","snail eggs for consumption"
"siput, kalengan","snails, canned"
"siput, dimasak","snails, cooked"
"siput untuk makanan manusia","snails prepared for human consumption"
"keju lembut","soft cheese"
"kura-kura bercangkang lunak, tidak hidup","soft-shelled turtles, not live"
"keju putih lembut","soft white cheese"
"kaldu sup terbuat dari rumput laut","soup stock made from seaweed"
"Krim asam (pengganti)","sour cream substitutes"
"Minuman berbahan dasar kedelai digunakan sebagai pengganti susu","soya-based beverages used as milk substitutes"
"minyak kacang kedelai untuk memasak","soya bean oil for cooking"
"minyak kacang kedelai untuk keperluan kuliner","soya bean oil for culinary purposes"
"minyak kacang kedelai untuk makanan","soya bean oil for food"
"Sediaan kacang kedelai","soya beans, prepared"
"kacang kedelai, diawetkan, untuk dimakan","soya beans, preserved, for food"
"kacang kedelai, diolah","soya beans, processed"
"keripik kedelai","soya chips"
"susu kedelai","soya milk"
"susu kedelai menjadi bahan pengganti susu","soya milk being milk substitute"
"susu kedelai untuk keperluan kuliner","soya milk for culinary purposes"
"almond (kacang) berbumbu","spiced almonds"
"buncis kacang mede","spiced cashews"
"kacang campuran berbumbu","spiced mixed nuts"
"minyak berbumbu","spiced oils"
"minyak rempah untuk keperluan kuliner","spiced oils for culinary purposes"
"kacang diberi bumbu","spiced peanuts"
"acar pedas","spicy pickles"
"bayam, dimasak","spinach, cooked"
"bayam, beku","spinach, frozen"
"lobster berduri, tidak hidup","spiny lobsters, not live"
"olesan terbuat dari minyak nabati","spreads made from vegetable oils"
"labu, diolah","squashes, processed"
"squash (labu) spread","squash spread"
"cumi, tidak hidup","squid, not live"
"steak daging","steaks of meat"
"Stews (rebusan)",stews
"Air kaldu yang dipadatkan","stock cubes"
"keju padat","strained cheese"
"keju putih lembut yang padat","strained soft white cheeses"
"stroberi, beku","strawberries, frozen"
"jamur jerami, diawetkan","straw mushrooms, preserved"
"jamur jerami, diolah","straw mushrooms, processed"
"buncis, disiapkan","string beans, prepared"
"buncis, diawetkan","string beans, preserved"
"buncis, diolah","string beans, processed"
"sujuk [sosis]","sujuk [sausages]"
"minyak bunga matahari","sunflower oil"
"Sediaan biji semangka","prepared watermelon seeds"
"cabai yang diawetkan","preserved chilli peppers"
"buah dan sayuran yang diawetkan, dikeringkan dan dimasak","preserved, dried and cooked fruits and vegetables"
"zaitun yang diawetkan, dikeringkan dan dimasak","preserved, dried and cooked olives"
"campuran daging yang diawetkan, dikeringkan atau dimasak","preserved, dried or cooked meat mixes"
"produk makanan daging yang diawetkan","preserved food products of meat"
"buah dan sayuran yang diawetkan, dibekukan, dikeringkan dan dimasak","preserved, frozen, dried and cooked fruits and vegetables"
"buah dan sayuran yang diawetkan","preserved fruits and vegetables"
"bawang putih yang diawetkan","preserved garlic"
"prem yang diawetkan","preserved plums"
"sosis yang diawetkan","preserved sausages"
"makanan ringan berbahan dasar probiotik almond","probiotic almond-based snack bars"
"makanan ringan berbahan dasar kacang probiotik","probiotic nut-based snack bars"
"makanan ringan berbahan dasar yogurt probiotik","probiotic yogurt-based snack bars"
"ganggang olahan untuk makanan manusia","processed algae for human consumption"
"arracacha yang diproses [wortel putih]","processed arracacha [white carrots]"
"kaktus olahan untuk makanan","processed cactus for food"
"keju yang diawetkan","processed cheese"
"bunga olahan yang bisa dimakan dalam bentuk kristal","processed edible flowers in crystallized form"
"mengolah sayuran akar yang bisa dimakan","processed edible root vegetables"
"produk ikan olahan","processed fish products"
"produk ikan olahan untuk makanan manusia","processed fish products for human consumption"
"biji rami olahan","processed flaxseeds"
"biji rami olahan","processed flax seeds"
"buah dan sayuran olahan","processed fruits and vegetables"
"bawang putih olahan digunakan sebagai sayuran","processed garlic used as a vegetable"
"biji rami olahan","processed hemp seeds"
"buah leci olahan","processed lychee fruit"
"produk daging olahan","processed meat products"
"kacang olahan, biji dan daun sirih digunakan sebagai bahan pan masala","processed nuts, seeds and betel leaves used as ingredients of pan masala"
"biji labu olahan","processed pumpkin seeds"
"radicchio (tanaman) olahan","processed radicchio"
"akar sayuran olahan","processed root vegetables"
"Sawo olahan","processed sapodillas"
"produk makanan laut olahan","processed seafood products"
"bawang merah olahan digunakan sebagai sayuran","processed shallots used as a vegetable"
"jeruk nipis Spanyol olahan","processed spanish limes"
"belimbing olahan","processed starfruits"
"jambu biji stroberi olahan","processed strawberry guavas"
"produk yang terutama terdiri dari daging","products consisting principally of meat"
"prostokvasha [susu asam]","prostokvasha [soured milk]"
"prem (buah)",prunes
"sediaan kacang-kacangan untuk makanan manusia","pulses and nuts prepared for human consumption"
"pulses (kacang-kacangan), dikeringkan","pulses, dried"
"pulses (kacang-kacangan) disiapkan untuk makanan manusia","pulses prepared for human consumption"
"pulses (kacang-kacangan), diawetkan","pulses, preserved"
"Susu kedelai","Soy milk"
"kacang dadih [sayuran olahan]","bean curd [processed vegetables]"
"natto [kacang kedelai fermentasi]","natto [fermented soya beans]"
"minyak kacang untuk makanan","peanut oil for food"
"Produk daging vegetarian dan vegan","Vegan and vegetarian meat products"
"stok olahan berbahan dasar rumput laut","prepared stock made from seaweed"
"makanan pengganti berbahan dasar buah dalam bentuk batangan (non-medis)","fruit-based meal replacement bars"
"Udang Selingkuh",-
"Cumi Cah Kangkung",-
"keripik kentang rendah lemak","Low-fat potato crisps"
"Susu kacang kedelai","Soybean milk"
"buah kaleng atau botol","canned or bottled fruits"
"Susu dan produk susu, termasuk yang dicampur dengan produk lain (memiliki produk susu dan susu sebagai kandungan utama) dan pengganti yang sama dan produk yang dibuat darinya (tidak termasuk dalam kelas lain) khususnya minuman susu dan susu bubuk, baik dengan perasa maupun tidak","Milk and milk products, including those mixed with other products (having milk and milk products as a main constituent) and substitutes for same and products made thereof (not included in other classes) in particular milk beverages and milk powder, whether or not with flavourings"
"Susu evaporasi (susu kental) dengan dan tanpa pemanis","Sweetened and unsweetened evaporated (condensed) milk"
"Minuman susu (dengan susu sebagai kandungan utama) baik dengan tambahan bahan lainnya atau tidak","Milk beverages (having milk as a main constituent) whether or not with addition of other ingredients"
"Protein untuk konsumsi manusia","Poteins for human consumption"
"Sarden dan makarel","Sardines and mackerel"
"Krim kelapa","Coconut cream"
Jeli,Jellies
"Cream for beverage [dairy products]","Krim untuk minuman [produk susu]"
"Krimmer kopi (berbahan dasar susu)","Coffee creamer (dairy based)"
Yoghurt,Yoghurt
"Cumi Sotong, tidak hidup",-
"Minyak salad","Salad oil"
"Minyak jagung","Corn oil"
"irisan daging babi","pork cutlets"
"tiram, tidak hidup","oysters, not live"
"hidangan pembuka siap saji yang terutama terdiri dari daging lobster yang dicelupkan ke dalam adonan dan digoreng","prepared entrées consisting primarily of lobster meat dipped in batter and fried"
"minyak jagung untuk makanan","Maize oil for food"
"minyak rapa untuk makanan","Rape oil for food"
"ekstrak daging","meat extracts"
"Krim segar","Fresh cream"
"Keju kocok","Whipped cheese"
"Kelapa kering yang sudah diolah",-
"Cabe rawit kering","Cayenne Pepper"
"Sotong Beku",-
"Potongan daging ikan tanpa tulang",-
"Ikan Salem",-
"Ikan Tuna",-
"Akar olahan untuk makanan manusia","processed roots for human consumption"
"sirsak olahan","processed soursops"
"Spirulina (ganggang) olahan","processed spirulina"
"kulit babi kembung","puffed pork rind"
"sediaan pulses (kacang-kacangan)","pulses, prepared"
"ginjal hewan [jeroan]","animal kidneys [offal]"
"salad antipasto","antipasto salads"
"apel, diolah","apples, processed"
"pengaturan buah potong","arrangements of cut fruit"
"artichoke, diawetkan","artichokes, preserved"
"asparagus, diawetkan","asparagus, preserved"
"alpukat, diolah","avocados, processed"
"Kacang panggang","baked beans"
"rebung, beku","bamboo shoots, frozen"
"rebung, diolah","bamboo shoots, processed"
"kacang dadih (dalam) batangan","bean curd sticks"
"tauge, diolah","bean sprouts, processed"
"makanan ringan berbahan dasar biji","seed-based snack foods"
"cheonggukjang jjigae [Hidangan Korea yang terdiri terutama dari tahu dengan pasta kedelai kaya]","cheonggukjang jjigae [Korean dish consisting primarily of tofu with rich soybean paste]"
"chestnut, dipanggang","chestnuts, roasted"
"kulit babi",chicharrón
"buncis, kaleng","chickpeas, canned"
"surimi (daging ikan yang dilumatkan)",surimi
"ubi jalar, diolah","sweet potatoes, processed"
"bubur buah asam jawa","tamarind fruit pulp"
"tapenade (hidangan)",tapenade
"terrines (hidangan)",terrines
"Tuna (ikan), tidak hidup","tuna, not live"
"daging kalkun (diasinkan atau diasap)","turkey bacon"
"sosis daging kalkun","turkey sausages"
"sayuran tidak dimasak, disiapkan","uncooked vegetables, prepared"
sup,soups
"krim asam","sour cream"
"makanan ringan berbahan dasar kedelai","soya-based snack foods"
"Abon kerang",-
"Sale pisang",-
"Produk tahu (kacang dadih)","tofu products (bean curd products)"
"sediaan-sediaan berbahan dasar kedelai","soya-based preparations"
"makanan dingin terutama terdiri dari ikan","chilled foods consisting principally of fish"
"bawang putih cincang, diawetkan","chopped garlic, preserved"
"sup krim",chowder
mentega,"clarified butter"
"clotted cream (krim padat)","clotted cream"
"udang karang, tidak hidup","crayfish, not live"
"fillet ikan","fish fillets"
"tepung ikan untuk makanan manusia","fish meal for human consumption"
"ikan, kaleng","fish, tinned"
"Keripik paru",-
"Keripik salak",-
"Keripik tahu",-
"agar-agar siap saji",-
"jeli siap saji",-
"koktail zaitun","cocktail olives"
"udang kelapa","coconut shrimp"
"kolostrum untuk keperluan kuliner","colostrum for culinary purposes"
"Hidangan dari daging kornet","corned beef hash"
"Pasta sayur","vegetable marrow paste"
"pasta sayur [purees]","vegetable pastes [purees]"
"sayuran diawetkan dalam cuka","vegetables preserved in vinegar"
verjus,verjus
"Kenari (kacang), diolah","walnuts, processed"
"benih disiapkan untuk makanan manusia, bukan sebagai bumbu atau perasa","seeds prepared for human consumption, not being seasonings or flavourings"
"kerang, tidak hidup","shellfish, not live"
"sediaan jamur shiitake","shiitake mushrooms, prepared"
"jamur shiitake, diolah","shiitake mushrooms, processed"
