name_id,name_en
"Minuman brendi (dari buah)","fruit brandy"
"Minuman beralkohol dari ekstrak buah-buahan","fruit extracts, alcoholic"
"minuman keras dari buah-buahan","fruit liqueurs"
"Minuman arak dari buah-buahan","fruit spirits"
"gaolian-jiou [arak Cina berbasis sorgum]","gaolian-jiou [sorghum-based Chinese spirits]"
"gin (minuman beralkohol)",gin
"koktail dengan kandungan Gin (minuman beralkohol)","gin cocktails"
"grape wine (minuman beralkohol dari buah anggur)","grape wine"
"hard cider (arak apel dengan kandungan alkohol dari buah apelnya)","hard cider"
"minuman keras (herbal)","herb liqueurs"
"Wiski Irlandia","Irish whiskey"
"Minuman keras Jepang dengan kandungan ekstrak ramuan (tumbuhan)","Japanese liquor containing herb extracts"
"Minuman keras Jepang dengan kandungan ekstrak prem Asia","Japanese liquor flavored with Asian plum extracts"
"Wine (minuman anggur manis Jepang beralkohol yang mengandung ekstrak ginseng dan kulit cinchona","Japanese sweet grape wines containing extracts of ginseng and cinchona bark"
"laojiou [Minuman keras Cina]","laojiou [Chinese liquor]"
"limoncello [lemon liqueur]","limoncello [lemon liqueur]"
"liqueurs (minuman beralkohol)",liqueurs
"minuman keras dengan kandungan krim","liqueurs containing cream"
"minuman beralkohol berbahan dasar minuman keras (Liquor)","liquor-based aperitifs"
"minuman keras yang mengandung ekstrak ramuan (tumbuhan)","liquor containing herb extracts"
"minuman keras yang mengandung ekstrak mamushi-snake","liquor containing mamushi-snake extracts"
"minuman keras [suling]","liquor [distilled]"
"minuman keras yang beraroma ekstrak prem Jepang","liquor flavored with Japanese plum extracts"
"minuman keras yang beraroma ekstrak pinus","liquor flavored with pine needle extracts"
"liquors [minuman beralkohol]","liquors [alcoholic beverages]"
"minuman keras dan minuman keras","liquors and liqueurs"
"minuman keras, arak, dan minuman beralkohol","liquors, spirits and liqueurs"
"minuman beralkohol rendah, kecuali bir","low alcohol beverages, except beers"
"minuman beralkohol rendah, kecuali bir, mengandung tidak lebih dari 1,2% volume alkohol","low alcohol drinks, except beers, containing not more than 1.2% by volume of alcohol"
"Wine (Minuman anggur) rendah alkohol","low alcohol wine"
"makgeolli [anggur beras tradisional Korea]","makgeolli [traditional Korean rice wine]"
"wiski (minuman anggur beralkohol) malt","malt whisky"
"mead [hidromel]","mead [hydromel]"
"mezcal (minuman beralkohol)",mezcal
"mojitos (minuman beralkohol)",mojitos
"Wine-mulled (minuman anggur beralkohol)","mulled wine"
"Wine (minuman anggur beralkohol) bersoda","naturally sparkling wines"
"nira [minuman beralkohol berbahan dasar tebu]","nira [sugarcane-based alcoholic beverage]"
"minuman keras berasa peppermint","peppermint liqueurs"
"Perry (minuman bralkohol)",perry
"piquette (minuman beralkohol)",piquette
"pommeau (minuman beralkohol dari Perancis)",pommeau
"port wines (minuman anggur beralkohol khas Portugis)","port wines"
"Minuman arak (portable)","potable spirits"
"minuman beralkohol sebelum dicampur, selain bir","pre-mixed alcoholic beverages, other than beer-based"
"sediaan koktail beralkohol","prepared alcoholic cocktails"
"sediaan koktail terutama terdiri dari arak suling dan termasuk bir","prepared cocktails consisting primarily of distilled spirits and also including beer"
"koktail Wine (minuman anggur beralkohol) merah","red wine cocktails"
"Wine (minuman anggur beralkohol) merah","red wines"
"rosé wines (minuman beralkohol)","rosé wines"
"Koktail (minuman beralkohol) dalam bentuk minuman beku","alcoholic cocktails in the form of frozen pops"
"cordial (minuman keras khas  Amerika Utara)","alcoholic cordials"
"campuran daiquiri (koktail) beralkohol","alcoholic daiquiri mixes"
"eggnog (minuman susu telur) beralkohol","alcoholic eggnog"
"Campuran eggnog (minuman susu telur) beralkohol","alcoholic eggnog mixes"
"minuman energi beralkohol","alcoholic energy drinks"
"Aroma essens alkohol","alcoholic essences"
"ekstrak alkohol","alcoholic extracts"
"minuman buah beralkohol","alcoholic fruit beverages"
"minuman koktail buah beralkohol","alcoholic fruit cocktail drinks"
"minuman beralkohol (malt), kecuali bir","alcoholic malt beverages, except beers"
"campuran margarita (koktail) beralkohol","alcoholic margarita mixes"
"campuran mojito (koktail) beralkohol","alcoholic mojito mixes"
"Sediaan untuk membuat minuman beralkohol","alcoholic preparations for making beverages"
"alcoholic punch (minuman beralkohol)","alcoholic punch"
"Minuman beralkohol berbahan dasar tea","alcoholic tea-based beverages"
Beram,-
Saguer,-
"Arak Masak Hon Mirin",-
"Arak Masak Ryorishu",-
"Minuman keras Jepang dengan kandungan ekstrak mamushi-snake","Japanese liquor containing mamushi-snake extracts"
"Wine (minuman anggur beralkohol)",wine
"bokbunjaju [minuman anggur beralkohol raspberry hitam]","bokbunjaju [black raspberry wine]"
"Minuman anggur beralkohol rendah yang mengandung tidak lebih dari 1,15% volume alkohol","low alcohol wine containing not more than 1.15% by volume of alcohol"
"minuman beralkohol, esens dan ekstrak","alcoholic beverages, essences and extracts"
"Sherry (minuman beralkohol khas Spanyol)",sherry
"wiski (minuman beralkohol) bourbon","bourbon whisky"
"alkohol (minuman) beras","rice alcohol"
"cava [minuman anggur beralkohol bersoda]","cava [sparkling wine]"
"Minuman beralkohol destilasi seperti whisky, brandy, vodka, rum, gin, liquers",-
"Minuman beralkohol hasil fermentasi atau tanpa destilasi seperti anggur, anggur putih, sake, sari buah apel",-
"Minuman campuran yang mengandung alcohol (kecuali bir)",-
"Minuman arak dilindungi oleh sebutan asal ""Tequila"" diresapi dengan vitamin","spirits protected by the appellation of origin ""Tequila"" infused with vitamins"
"minuman beralkohol yang disuling","distilled aperitifs"
"Pati alcohol",-
"Minuman destilasi",-
"Piket minuman yang dibuat dengan merendam ampas perasan buah anggur dalam air",-
"Minuman alkohol pre-mix (selain yang berbahan dasar bir)",-
"minuman alkohol rendah",-
"ekstrak buah beralkohol",-
"minuman spirit beraroma",-
"Wine buah salak",-
"Minuman brem berfermentasi (mengandung alkohol)",-
"Wisky (beralkohol)",-
"Minuman beralkohol (kecuali bir) termasuk minuman wine","Alcoholic beverages (except beers) including wine"
"minuman wiski",whiskey
"wiski bourbon","bourbon whiskey"
"Minuman beralkohol","Alcoholic beverages"
"saos sari tape untuk memasak (angciu)",-
