name_id,name_en
"balsem analgesik","analgesic balms"
"sediaan analgesik","analgesic preparations"
analgesik,analgesics
"sediaan androgen","androgen preparations"
"anestesi untuk penggunaan non-bedah","anesthetics for non-surgical use"
"anestesi untuk penggunaan bedah","anesthetics for surgical use"
"kulit angostura untuk keperluan medis","angostura bark for medical purposes"
anhidrotik,anhidrotics
"suplemen pakan ternak untuk keperluan dokter hewan","animal feed supplements for veterinary purposes"
"semen binatang","animal semen"
"pencucian hewan [insektisida]","animal washes [insecticides]"
antasida,antacids
"pembersih antibakteri","antibacterial cleaners"
"lotion tangan antibakteri","antibacterial hand lotions"
"sediaan farmasi antibakteri","antibacterial pharmaceutical preparations"
"obat-obatan antibakteri","antibacterial pharmaceuticals"
"sediaan antibakteri","antibacterial preparations"
"suplemen makanan dengan efek kosmetik","dietary supplements with a cosmetic effect"
"bahan makanan hewani untuk keperluan medis","dietetic animal foodstuffs for medical purposes"
"minuman diet yang diadaptasi untuk keperluan medis","dietetic beverages adapted for medical purposes"
"minuman diet yang diadaptasi untuk penggunaan dokter hewan","dietetic beverages adapted for veterinary use"
"minuman diet untuk bayi yang diadaptasi untuk keperluan medis","dietetic beverages for babies adapted for medical purposes"
"makanan dan minuman diet yang diadaptasi untuk keperluan medis atau kedokteran hewan","dietetic food and beverages adapted for medical or veterinary purposes"
"makanan dan minuman diet yang diadaptasi untuk keperluan medis","dietetic food and beverages adapted for medical purposes"
"makanan dan minuman diet yang diadaptasi untuk keperluan dokter hewan","dietetic food and beverages adapted for veterinary purposes"
"makanan dan zat diet yang diadaptasi untuk penggunaan medis atau kedokteran hewan","dietetic food and substances adapted for medical or veterinary use"
"makanan dan zat makanan yang diadaptasi untuk penggunaan medis atau kedokteran hewan, makanan untuk bayi","dietetic food and substances adapted for medical or veterinary use, food for babies"
"sediaan makanan diet diadaptasi untuk keperluan medis","dietetic food preparations adapted for medical purposes"
"makanan diet yang diadaptasi untuk keperluan medis","dietetic foods adapted for medical purposes"
"makanan diet yang diadaptasi untuk penggunaan dokter hewan","dietetic foods adapted for veterinary use"
"suplemen makanan diet","dietetic food supplements"
"sediaan diet disesuaikan untuk keperluan medis","dietetic preparations adapted for medical purposes"
"sediaan diet berdasarkan ekstrak tumbuhan untuk tujuan medis","dietetic preparations based on plant extracts for medical purposes"
"bahan-bahan diet yang disesuaikan untuk keperluan medis","dietetic substances adapted for medical use"
"zat diet yang diadaptasi untuk penggunaan dokter hewan","dietetic substances adapted for veterinary use"
"zat diet yang terdiri dari vitamin, mineral, asam amino dan unsur mikro","dietetic substances consisting of vitamins, minerals, amino acids and trace elements"
"zat makanan yang terdiri dari vitamin, mineral dan elemen, baik secara individu atau dalam kombinasi","dietetic substances consisting of vitamins, minerals and trace elements, either individually or in combination"
"gula diet untuk keperluan medis","dietetic sugar for medical purposes"
"pengganti gula diet yang diadaptasi untuk keperluan medis","dietetic sugar substitutes adapted for medical purposes"
"pencernaan untuk keperluan farmasi","digestives for pharmaceutical purposes"
digital,digitalin
"minyak dill untuk keperluan medis","dill oil for medical purposes"
"dipsticks untuk keperluan pengujian medis","dipsticks for medical testing purposes"
"pembersih kamar mandi desinfektan","disinfectant bathroom cleaners"
desinfektan,disinfectants
"desinfektan untuk keperluan pertanian","disinfectants for agricultural purposes"
"desinfektan untuk toilet kimia","disinfectants for chemical toilets"
"desinfektan untuk lensa kontak","disinfectants for contact lenses"
"desinfektan untuk peralatan dan instrumen gigi dan medis","disinfectants for dental and medical apparatus and instruments"
"desinfektan untuk peralatan dan instrumen gigi","disinfectants for dental apparatus and instruments"
"desinfektan untuk penggunaan rumah tangga","disinfectants for household use"
"desinfektan untuk keperluan kebersihan","disinfectants for hygiene purposes"
"desinfektan untuk keperluan medis","disinfectants for medical purposes"
"desinfektan untuk keperluan sanitasi","disinfectants for sanitary purposes"
"desinfektan untuk kolam renang","disinfectants for swimming pools"
"desinfektan untuk keperluan dokter hewan","disinfectants for veterinary purposes"
"sabun desinfektan","disinfectant soap"
"Sabun cuci tangan dengan desinfektan","disinfecting hand wash"
"minyak laut yang dapat dimakan untuk tujuan medis","edible marine oils for medical purposes"
"tablet vitamin efervesen","effervescent vitamin tablets"
"sediaan sanitasi telur","egg sanitizing preparations"
"kaset terapi elastis","elastic therapeutic tapes"
"minuman elektrolit untuk keperluan medis","electrolyte drinks for medical purposes"
"minuman pengganti elektrolit untuk keperluan medis","electrolyte replacement beverages for medical purposes"
"elektrolit untuk keperluan medis","electrolytes for medical purposes"
"elixirs [sediaan farmasi]","elixirs [pharmaceutical preparations]"
"bahan embedding untuk keperluan gigi","embedding material for dental purposes"
"sediaan emetik","emetic preparations"
emmenagogues,emmenagogues
"emolien untuk keperluan medis","emollients for medical purposes"
"sediaan enema","enema preparations"
"energy bar digunakan sebagai suplemen makanan","energy bars used as food supplements"
"enzim untuk suplemen diet","enzyme dietary supplements"
"sediaan enzim untuk keperluan medis","enzyme preparations for medical purposes"
"sediaan enzim untuk keperluan dokter hewan","enzyme preparations for veterinary purposes"
"enzim untuk keperluan medis","enzymes for medical purposes"
"enzim untuk keperluan dokter hewan","enzymes for veterinary purposes"
"epinefrin dijual dalam injeksi prefilled","epinephrine sold in prefilled injectors"
"Garam Epsom untuk keperluan medis","Epsom salts for medical purposes"
"ergot untuk keperluan farmasi","ergot for pharmaceutical purposes"
"sediaan eritromisin","erythromycin preparations"
"ester untuk keperluan farmasi","esters for pharmaceutical purposes"
"sediaan estrogen","estrogen preparations"
"reagen biologis untuk keperluan dokter hewan","biological reagents for veterinary purposes"
"kultur jaringan biologis untuk keperluan medis","biological tissue cultures for medical purposes"
"kultur jaringan biologis untuk keperluan dokter hewan","biological tissue cultures for veterinary purposes"
"jaringan biologis untuk implantasi","biological tissue for implantation"
"biofarmasi untuk pengobatan kanker","biopharmaceuticals for the treatment of cancer"
"sediaan bioteknologi untuk keperluan medis","biotechnological preparations for medical purposes"
"penolak burung","bird repellents"
"sediaan bismut untuk keperluan farmasi","bismuth preparations for pharmaceutical purposes"
"bismut subnitrate untuk keperluan farmasi","bismuth subnitrate for pharmaceutical purposes"
"darah untuk keperluan medis","blood for medical purposes"
"plasma darah","blood plasma"
"pengganti darah untuk keperluan medis atau kedokteran hewan","blood substitutes for medical or veterinary purposes"
"teh pereduksi gula darah untuk keperluan medis","blood sugar reducing tea for medical purposes"
"bahan ikatan dan primer untuk keperluan gigi","bonding and primer materials for dental purposes"
"semen tulang untuk keperluan medis","bone cement for medical purposes"
"semen tulang untuk keperluan bedah dan ortopedi","bone cement for surgical and orthopaedic purposes"
"semen tulang untuk keperluan bedah","bone cement for surgical purposes"
"pengisi tulang terdiri dari bahan hidup","bone fillers consisting of living materials"
"media pertumbuhan tulang yang terdiri dari bahan biologis untuk keperluan medis","bone growth media consisting of biological materials for medical purposes"
"pengisi kekosongan tulang yang terdiri dari bahan biologis","bone void fillers consisting of biological materials"
"kolostrum sapi untuk keperluan dokter hewan","bovine colostrum for veterinary purposes"
"budaya mikroorganisme untuk penggunaan medis atau kedokteran hewan","cultures of microorganisms for medical or veterinary use"
"budaya mikroorganisme untuk keperluan medis","cultures of microorganisms for medical purposes"
"budaya mikroorganisme untuk keperluan kedokteran hewan","cultures of microorganisms for veterinary purposes"
mengobati,curare
"menyembuhkan tunas ganja untuk tujuan medis","cured cannabis buds for medical purposes"
"obat sitostatik untuk keperluan medis","cytostatic drugs for medical purposes"
"sitostatik untuk keperluan medis","cytostatics for medical purposes"
"sitostatik untuk keperluan farmasi","cytostatics for pharmaceutical purposes"
"semprotan hidung dekongestan","decongestant nasal sprays"
dekongestan,decongestants
"agen pengiriman dalam bentuk pelapis untuk tablet yang memfasilitasi pengiriman suplemen gizi","delivery agents in the form of coatings for tablets that facilitate the delivery of nutritional supplements"
"agen pengiriman dalam bentuk film terlarut yang memfasilitasi pengiriman suplemen gizi","delivery agents in the form of dissolvable films that facilitate the delivery of nutritional supplements"
"perekat gigi","dental adhesives"
"paduan gigi","dental alloys"
"amalgam gigi","dental amalgams"
"amalgam gigi emas","dental amalgams of gold"
"anestesi gigi","dental anesthetics"
"semen gigi","dental cements"
"keramik gigi","dental ceramics"
"bahan pencetak gigi","dental impression materials"
"pernis gigi","dental lacquer"
"kedokteran gigi","dental mastics"
"pemoles gigi","dental polish"
"resin gigi untuk jembatan sementara, mahkota dan pelapis gigi","dental resin for temporary bridges, crowns and veneers"
"senyawa restorasi gigi","dental restoration compounds"
"pelapis gigi","dental veneers"
"lilin gigi","dental waxes"
"deodoran untuk pakaian","deodorants for clothing"
"deodoran untuk pakaian dan tekstil","deodorants for clothing and textiles"
"deodoran, selain untuk manusia atau untuk hewan","deodorants, other than for human beings or for animals"
"pewangi untuk mobil","deodorizers for automobiles"
"pewangi untuk pembuangan sampah","deodorizers for garbage disposals"
"pewangi untuk baki sampah","deodorizers for litter trays"
"sediaan penghilang bau untuk karpet","deodorizing preparations for carpets"
"sediaan penghilang bau untuk keperluan rumah tangga, komersial atau industri","deodorizing preparations for household, commercial or industrial purposes"
"penghilang bau ruangan semprotan","deodorizing room sprays"
"Obat pencuci darah",depuratives
"sediaan dermatologis","dermatological preparations"
"deterjen untuk keperluan medis","detergents for medical purposes"
"deterjen untuk keperluan dokter hewan","detergents for veterinary purposes"
"minuman jus buah diabetes diadaptasi untuk keperluan medis","diabetic fruit juice beverages adapted for medical purposes"
"nektar buah diabetes diadaptasi untuk keperluan medis","diabetic fruit nectars adapted for medical purposes"
"agen diagnostik untuk tujuan medis","diagnostic agents for medical purposes"
"agen diagnostik untuk keperluan dokter hewan","diagnostic agents for veterinary purposes"
"agen diagnostik, sediaan dan bahan untuk keperluan medis","diagnostic agents, preparations and substances for medical purposes"
"jujube, diobati","jujube, medicated"
"kaset kinesiologi untuk keperluan medis","kinesiology tapes for medical purposes"
"kaset kinesiologi untuk keperluan fisioterapi","kinesiology tapes for physiotherapy purposes"
"sediaan evakuasi usus","bowel evacuant preparations"
"gelang diresapi dengan obat nyamuk","bracelets impregnated with insect repellent"
"bantalan menyusui","breast-nursing pads"
"penyegar nafas untuk keperluan medis","breath fresheners for medical purposes"
"ragi bir untuk digunakan sebagai suplemen makanan","brewer's yeast for use as food supplements"
"bromin untuk keperluan farmasi","bromine for pharmaceutical purposes"
"sediaan bronkodilatasi","bronchodilating preparations"
bronkodilator,bronchodilators
"dressing dressing","burn dressings"
"obat pereda luka bakar","burn relief medication"
"produk sampingan dari pengolahan sereal untuk keperluan diet atau medis","by-products of the processing of cereals for dietetic or medical purposes"
"produk sampingan dari pemrosesan sereal untuk keperluan medis","by-products of the processing of cereals for medical purposes"
"cap untuk keperluan farmasi","cachets for pharmaceutical purposes"
"cachou untuk keperluan farmasi","cachou for pharmaceutical purposes"
"sediaan kafein untuk keperluan medis","caffeine preparations for medical purposes"
"sediaan kafein untuk penggunaan stimulatif","caffeine preparations for stimulative use"
"lotion kalamin","calamine lotions"
"blocker saluran kalsium","calcium channel blockers"
"permen yang diperkaya kalsium untuk keperluan medis","calcium fortified candy for medical purposes"
"suplemen kalsium","calcium supplements"
"calomel [fungisida]","calomel [fungicide]"
"kamper untuk keperluan medis","camphor for medical purposes"
"minyak kamper untuk keperluan medis","camphor oil for medical purposes"
"permen untuk keperluan medis","candy for medical purposes"
"permen, obat","candy, medicated"
"ganja untuk keperluan medis","cannabis for medical purposes"
"minuman yang diresapi ganja untuk tujuan medis","cannabis-infused drinks for medical purposes"
"makanan yang diresapi ganja untuk tujuan medis","cannabis-infused foods for medical purposes"
"agen penstabil kapiler untuk keperluan medis","capillary stabilizing agents for medical purposes"
"kapsul, kosong, untuk obat-obatan","capsules, empty, for pharmaceuticals"
"kapsul untuk obat-obatan","capsules for medicines"
"kapsul untuk sediaan farmasi veteriner","capsules for veterinary pharmaceutical preparations"
"kapsul yang terbuat dari polimer berbasis dendrimer, untuk obat-obatan","capsules made of dendrimer-based polymers, for pharmaceuticals"
"suplemen makanan berbasis karbohidrat","carbohydrate-based dietary supplements"
"suplemen karbohidrat","carbohydrate supplements"
"sabun karbol","carbolic soaps"
"carbolineum [parasitisida]","carbolineum [parasiticide]"
"deodoran mobil","car deodorants"
kardiotonik,cardiotonics
"agen kardiovaskular untuk keperluan medis","cardiovascular agents for medical purposes"
"obat-obatan kardiovaskular","cardiovascular pharmaceuticals"
"sediaan pengobatan kardiovaskular","cardiovascular treatment preparations"
"pengharum karpet","carpet deodorizers"
"eksipien pembawa untuk sediaan farmasi","carrier excipients for pharmaceutical preparations"
"kasein untuk suplemen diet","casein dietary supplements"
"minyak jarak untuk keperluan medis","castor oil for medical purposes"
"penolak kucing","cat repellents"
"sapuan ternak [insektisida]","cattle washes [insecticides]"
"pensil kaustik","caustic pencils"
"kaustik untuk keperluan farmasi","caustics for pharmaceutical purposes"
"kayu cedar untuk digunakan sebagai obat nyamuk","cedar wood for use as an insect repellent"
"sel untuk keperluan medis","cells for medical purposes"
"ester selulosa untuk keperluan farmasi","cellulose esters for pharmaceutical purposes"
"eter selulosa untuk keperluan farmasi","cellulose ethers for pharmaceutical purposes"
"semen untuk kuku binatang","cement for animal hooves"
"bahan keramik untuk digunakan sebagai tambalan gigi","ceramic materials for use as dental fillings"
"sereal disesuaikan untuk cacat untuk keperluan diet atau medis","cereals adapted for invalids for dietetic or medical purposes"
"arang untuk keperluan farmasi","charcoal for pharmaceutical purposes"
"konduktor kimia untuk elektrokardiograf","chemical conductors for electrocardiograph electrodes"
"kontrasepsi kimia","chemical contraceptives"
"sediaan bahan kimia untuk keperluan medis atau kedokteran hewan","chemical preparations for medical or veterinary purposes"
"sediaan bahan kimia untuk keperluan medis","chemical preparations for medical purposes"
"preparat kimia untuk keperluan pengobatan","chemical preparations for medicinal purposes"
"preparat kimia untuk keperluan farmasi","chemical preparations for pharmaceutical purposes"
"sediaan kimia untuk keperluan sanitasi","chemical preparations for sanitary purposes"
"sediaan kimia untuk diagnosis kehamilan","chemical preparations for the diagnosis of pregnancy"
"sediaan kimia untuk mengobati penyakit yang mempengaruhi tanaman sereal","chemical preparations for treating diseases affecting cereal plants"
"sediaan kimia untuk mengobati penyakit yang mempengaruhi tanaman","chemical preparations for treating diseases affecting plants"
"sediaan kimia untuk mengobati penyakit yang mempengaruhi tanaman anggur","chemical preparations for treating diseases affecting vine plants"
"sediaan kimia untuk mengobati jamur","chemical preparations for treating mildew"
"sediaan kimia untuk mengobati infeksi patogenik yang mempengaruhi tanaman","chemical preparations for treating pathogenic infections affecting plants"
"sediaan kimia untuk mengobati phylloxera","chemical preparations for treating phylloxera"
"sediaan kimia untuk mengobati busuk gandum","chemical preparations for treating wheat blight"
"sediaan kimia untuk keperluan dokter hewan","chemical preparations for veterinary purposes"
"reagen kimia untuk keperluan medis atau kedokteran hewan","chemical reagents for medical or veterinary purposes"
"reagen kimia untuk keperluan medis","chemical reagents for medical purposes"
"reagen kimia untuk keperluan dokter hewan","chemical reagents for veterinary purposes"
"bahan kimia untuk keperluan medis","chemicals for medical purposes"
"sediaan chemico-farmasi","chemico-pharmaceutical preparations"
kemoterapi,chemotherapeutics
"permen karet kunyah untuk keperluan medis","chewing gum for medical purposes"
"sediaan chilblain","chilblain preparations"
"Ekstrak herbal Cina untuk keperluan medis","Chinese herbal extracts for medical purposes"
"Obat-obatan Cina untuk keperluan manusia","Chinese medicines for human purposes"
"Obat paten Cina","Chinese patent medicines"
"Ramuan obat tradisional Cina","Chinese traditional medicinal herbs"
"chinoline untuk keperluan medis","chinoline for medical purposes"
"sediaan kloramfenikol","chloramphenicol preparations"
"agen detoksifikasi klorin untuk keperluan medis","chlorine detoxification agents for medical purposes"
khloroform,chloroform
"reduksi kolesterol","cholesterol reducers"
"sediaan kondroitin","chondroitin preparations"
"kumparan dupa serai untuk digunakan sebagai penolak serangga","citronella incense coils for use as insect repellent"
"batang sereh wangi untuk digunakan sebagai pengusir serangga","citronella incense sticks for use as insect repellent"
"solusi pembersihan untuk keperluan medis","cleansing solutions for medical purposes"
"reagen diagnostik klinis","clinical diagnostic reagents"
"preparat alkaloid koka untuk keperluan medis","coca alkaloid preparations for medical purposes"
"minyak hati ikan kod","cod liver oil"
"kapsul minyak cod-liver","cod-liver oil capsules"
"tetes minyak cod-liver","cod-liver oil drops"
"suplemen makanan obat berbasis kolagen","collagen-based medicated food supplements"
"kolagen untuk keperluan medis","collagen for medical purposes"
"collodion untuk keperluan farmasi","collodion for pharmaceutical purposes"
tulang,collyrium
"suplemen diet kolostrum","colostrum dietary supplements"
"kolostrum untuk keperluan dokter hewan","colostrum for veterinary purposes"
"pernis konduktif untuk keperluan gigi","conductive lacquers for dental purposes"
"kulit condurango untuk keperluan medis","condurango bark for medical purposes"
"solusi pembersih lensa kontak","contact lens cleaning solutions"
"solusi pembasahan lensa kontak","contact lens wetting solutions"
"busa kontrasepsi","contraceptive foams"
"sediaan kontrasepsi","contraceptive preparations"
"agen kontras untuk pencitraan ultrasound diagnostik","contrasting agents for diagnostic ultrasound imaging"
"media kontras untuk pencitraan in vivo","contrast media for in vivo imaging"
"media kontras untuk digunakan dengan peralatan medis","contrast media for use with medical equipment"
"media kontras untuk digunakan dengan peralatan pencitraan medis","contrast media for use with medical imaging equipment"
"media kontras untuk digunakan dengan peralatan sinar-X","contrast media for use with X-ray equipment"
"semprotan pendingin untuk keperluan medis","cooling sprays for medical purposes"
"darah tali pusat untuk tujuan medis","cord blood for medical purposes"
"darah tali pusat untuk keperluan dokter hewan","cord blood for veterinary purposes"
"krim jagung dan kulit mati","corn and callus creams"
"bantalan jagung","corn pads"
"plester jagung","corn plasters"
"obat jagung","corn remedies"
"gel dermatologis berbasis kortison","cortisone-based dermatological gels"
"cosmeceuticals untuk keperluan medis","cosmeceuticals for medical purposes"
"cosmeceuticals untuk keperluan terapi atau medis","cosmeceuticals for therapeutic or medical purposes"
"cosmeceuticals untuk tujuan terapeutik","cosmeceuticals for therapeutic purposes"
"kapas untuk keperluan medis","cotton for medical purposes"
"Kapas batangan untuk keperluan medis","cotton sticks for medical purposes"
"kapas untuk keperluan medis","cotton wool for medical purposes"
"obat tetes pereda batuk","cough drops"
"sirup obat batuk","cough syrups"
"Sediaan obat batuk","cough treatment preparations"
"krim untuk penggunaan dermatologis","creams for dermatological use"
"creosote untuk keperluan farmasi","creosote for pharmaceutical purposes"
"kertas krep untuk keperluan medis","crepe paper for medical purposes"
"kertas crepe untuk keperluan medis","crêpe paper for medical purposes"
"kertas krep untuk keperluan sanitasi","crepe paper for sanitary purposes"
"kertas crepe untuk keperluan sanitasi","crêpe paper for sanitary purposes"
"kulit puring","croton bark"
"kulit puring untuk tujuan medis","croton bark for medical purposes"
"obat-obatan mentah","crude medicines"
"popok dewasa sekali pakai","disposable adult diapers"
"popok bayi sekali pakai","disposable babies' diapers"
"popok sekali pakai untuk inkontinensia","disposable diapers for incontinence"
"popok sekali pakai selulosa untuk bayi","disposable diapers of cellulose for babies"
"popok sekali pakai selulosa untuk inkontinensia","disposable diapers of cellulose for incontinence"
"popok kertas sekali pakai untuk bayi","disposable diapers of paper for babies"
"liner sekali pakai untuk popok bayi","disposable liners for babies' diapers"
"liner sekali pakai untuk popok inkontinensia","disposable liners for incontinence diapers"
"bantalan sekali pakai untuk inkontinensia","disposable pads for incontinence"
"tisu sanitasi sekali pakai","disposable sanitizing wipes"
"popok berenang sekali pakai untuk bayi","disposable swim diapers for babies"
"popok berenang sekali pakai untuk anak-anak dan bayi","disposable swim diapers for children and infants"
"celana pelatihan sekali pakai [popok]","disposable training pants [diapers]"
"celana pelatihan sekali pakai untuk bayi","disposable training pants for infants"
"celana pelatihan sekali pakai dari kertas atau selulosa","disposable training pants of paper or cellulose"
"tisu sekali pakai diresapi dengan lotion penolak serangga untuk digunakan manusia","disposable wipes impregnated with insect repellent lotions for human use"
"strip yang dapat larut untuk menghentikan pendarahan dari luka kecil dan graze","dissolvable strips to stop bleeding from minor cuts and grazes"
"sediaan diuretik","diuretic preparations"
"lotion anjing untuk keperluan dokter hewan","dog lotions for veterinary purposes"
"pencucian anjing [insektisida]","dog washes [insecticides]"
"sediaan douching untuk keperluan medis","douching preparations for medical purposes"
"dressing untuk keperluan medis dan kedokteran hewan","dressings for medical and veterinary purposes"
"pembalut, kedokteran","dressings, medical"
"tunas ganja kering untuk tujuan medis","dried cannabis buds for medical purposes"
"obat dronabinol","dronabinol drugs"
"agen pengiriman obat","drug delivery agents"
"agen pengiriman obat yang terdiri dari senyawa yang memfasilitasi pengiriman berbagai obat-obatan","drug delivery agents consisting of compounds that facilitate delivery of a wide range of pharmaceuticals"
"agen pengiriman obat dalam bentuk kapsul yang menyediakan pelepasan terkontrol bahan aktif untuk berbagai macam obat-obatan","drug delivery agents in the form of capsules that provide controlled release of the active ingredients for a wide variety of pharmaceuticals"
"agen pengiriman obat dalam bentuk pelapis untuk tablet yang memfasilitasi pengiriman sediaan farmasi","drug delivery agents in the form of coatings for tablets that facilitate the delivery of pharmaceutical preparations"
"agen pengiriman obat dalam bentuk wafer yang dapat dimakan untuk membungkus obat-obatan bubuk","drug delivery agents in the form of edible wafers for wrapping powdered pharmaceuticals"
"agen pengiriman obat dalam bentuk bubuk yang memberikan pelepasan terkontrol bahan aktif untuk berbagai macam obat-obatan","drug delivery agents in the form of powders that provide controlled release of the active ingredients for a wide variety of pharmaceuticals"
"agen pengiriman obat dalam bentuk tablet yang memberikan pelepasan terkontrol bahan aktif untuk berbagai macam obat-obatan","drug delivery agents in the form of tablets that provide controlled release of the active ingredients for a wide variety of pharmaceuticals"
"agen pengiriman obat yang memfasilitasi pengiriman sediaan farmasi","drug delivery agents that facilitate the delivery of pharmaceutical preparations"
"obat-obatan untuk keperluan medis","drugs for medical purposes"
"sediaan pengobatan dismenore","dysmenorrhea treatment preparations"
"perban telinga","ear bandages"
"lilin telinga untuk tujuan terapeutik","ear candles for therapeutic purposes"
"obat tetes telinga","ear drops"
"minyak ikan yang dapat dimakan untuk tujuan medis","edible fish oils for medical purposes"
"pepsins untuk keperluan farmasi","pepsins for pharmaceutical purposes"
"pepton untuk keperluan farmasi","peptones for pharmaceutical purposes"
"pelumas seksual pribadi","personal sexual lubricants"
pestisida,pesticides
"pestisida untuk keperluan rumah tangga","pesticides for domestic use"
"pestisida untuk keperluan hortikultura","pesticides for horticultural purposes"
"pestisida untuk keperluan industri","pesticides for industrial purposes"
"aditif makanan hewan peliharaan dalam bentuk vitamin dan mineral","pet food additives in the form of vitamins and minerals"
"petroleum jelly untuk keperluan medis atau kedokteran hewan","petroleum jelly for medical or veterinary purposes"
"petroleum jelly untuk keperluan medis","petroleum jelly for medical purposes"
"petroleum jelly untuk keperluan dokter hewan","petroleum jelly for veterinary purposes"
"agen farmasi yang mempengaruhi organ pencernaan","pharmaceutical agents affecting digestive organs"
"agen farmasi yang mempengaruhi metabolisme","pharmaceutical agents affecting metabolism"
"agen farmasi yang mempengaruhi organ sensorik","pharmaceutical agents affecting sensory organs"
"agen farmasi untuk epidermis","pharmaceutical agents for epidermis"
"sediaan farmasi dan biologis untuk tujuan diagnostik","pharmaceutical and biological preparations for diagnostic purposes"
"sediaan dan zat anti alergi farmasi","pharmaceutical antiallergic preparations and substances"
"Sediaan farmasi untuk antitusif dan selesma","pharmaceutical antitussive-cold preparations"
"Sediaan farmasi untuk obat selesma","pharmaceutical cold preparations"
"Sediaan farmasi untuk batuk","pharmaceutical cough preparations"
"obat-obatan farmasi","pharmaceutical drugs"
"lotion farmasi untuk kulit","pharmaceutical lotions for the skin"
"sediaan farmasi","pharmaceutical preparations"
"sediaan farmasi dan sediaan biologis untuk tujuan diagnostik","pharmaceutical preparations and biological preparations for diagnostic purposes"
"sediaan dan komposisi farmasi untuk pengobatan dan pencegahan kanker","pharmaceutical preparations and compositions for the treatment and prevention of cancer"
"sediaan dan bahan farmasi untuk pencegahan penyakit dan gangguan kardiovaskular","pharmaceutical preparations and substances for the prevention of cardiovascular diseases and disorders"
"sediaan dan bahan farmasi untuk pencegahan diabetes","pharmaceutical preparations and substances for the prevention of diabetes"
"sediaan dan bahan farmasi untuk pencegahan penyakit dan gangguan metabolisme","pharmaceutical preparations and substances for the prevention of metabolic diseases and disorders"
"sediaan dan bahan farmasi untuk pengobatan kanker","pharmaceutical preparations and substances for the treatment of cancer"
"sediaan dan bahan farmasi untuk pengobatan penyakit dan gangguan kardiovaskular","pharmaceutical preparations and substances for the treatment of cardiovascular diseases and disorders"
"sediaan dan bahan farmasi untuk perawatan kulit dan jaringan yang rusak","pharmaceutical preparations and substances for the treatment of damaged skin and tissue"
"sediaan dan bahan farmasi untuk pengobatan diabetes","pharmaceutical preparations and substances for the treatment of diabetes"
"sediaan farmasi dan zat untuk pengobatan penyakit pencernaan","pharmaceutical preparations and substances for the treatment of gastrointestinal diseases"
