name_id,name_en
"lembaran plastik, film dan tas untuk pembungkus dan pengemasan dan barang-barang cetakan dan bahan-bahan kertas","plastic sheets, films and bags for wrapping and packaging and other printed matter and paper materials"
"label dari kertas","Paper tags"
"poster gambar","Picture poster"
"kertas serat kayu","Woodgrained paper"
"katalog yang berkaitan dengan perkakas dan peralatan musik",-
"katalog yang terkait dengan peralatan telekomunikasi, telepon mobil perangkat elektronik genggam dan digital mobil untuk mengirimkan dan menerima panggilan telepon, faks, surat elektronik, video, pesan singkat, musik, pekerjaan audiovisual dan multimedia lainnya serta data digital lainnya",-
"buku-buku musik",-
"instruksi manual musik",-
"buku-buku telepon dan alamat","telephone and address books"
agenda,"desk agenda"
"foto terpasang dan tidak terpasang","mounted and unmounted photographs"
"pola cetakan untuk kaos dan switer lengan panjang",-
surat,letters
"huruf-huruf cetak",-
"formulir aplikasi transfer",-
"formulir aplikasi penukaran uang (money changer)",-
"formulir aplikasi kredit",-
"formulir aplikasi kegiatan devisa",-
"materi pendidikan tercetak","printed educational materials"
"formulir aplikasi kegiatan devisa",-
"publikasi tercetak  yang terkait dengan teknologi, teknologi digital dan gawai",-
"kartu hadiah",-
"wadah makanan","food containers"
"kertas koran","newsprint paper"
"stiker khusus untuk mobil","car decal"
"buku catatan","note pad"
"cetakan warna","color prints"
"alas kertas meja","paper table mats"
"pemberat kertas",paperweights
"mata pena untuk alat tulis","nibs for writing instruments"
"lem rumput laut untuk alat tulis","seaweed glue for stationery"
"brosur komputer",-
"buku pedoman komputer",-
"Kartu peringatan tidak diganggu dari karton","Warning cards are not disturbed from cartons"
"barang-barang cetakan dan bahan-bahan kertas","printed matter and paper materials"
"Bahan perekat untuk keperluan tulis menulis atau rumah tangga","Adhesives for stationery or household purposes"
"Lembaran kertas untuk memasak","cooking sheet"
dekal,decals
"pena marker","pen markers"
"dekal dan stiker bemper",-
"papan iklan yang dibuat dari bahan kardus",-
Peta,-
"kapur papan tulis","chalk boards"
"bantalan tinta","blotter pad"
"kartu menu yang digantung di pintu dari karton","Door knop menu of carton"
"Ukir-ukiran dari kertas",-
"stiker dan perekat untuk keperluan peralatan tulis atau rumah tangga",-
"bahan promosi dan iklan",-
"kertas yang sekali pakai","disposable paper"
"kertas penyerap","absorbent paper"
"kotak hadiah dari kertas","Paper gift boxes"
"tas hadiah dari kertas","paper gift bags"
"kertas pencetak foto","paper for printing photos"
"barang cetakan dibidang komputer",-
"bahan ajar","teaching material"
"album untuk lagu","albums for songs"
"materi pemasaran dan promosi dalam bentuk cetak","marketing and promotional materials in printed forms"
"notasi musik (barang cetakan)","musical notes (printed matter)"
"buku partitur musik","musical score books"
"majalah poster","poster magazines"
"Karet gelang untuk keperluan rumah tangga",-
"tanda untuk tujuan iklan dan display dari kardus","signs for advertising and display purposes of cardboard"
"Map [alat tulis menulis]","Folders [stationery]"
"barang-barang dari karton",-
foto-foto,photographs
"Materi promosi yang terbuat dari bahan kertas atau karton dan mempunyai sambungan mika untuk ditempelkan ke meja atau rak tampilan produk",Wobbler
"Label dari kertas atau karton yang dapat dipasang di leher botol atau sambungan daun pintu untuk bahan promosi","neck tag"
"karet gelang [keperluan kantor]","rubber bands [office requisites]"
Jekrekan,-
Warkat,-
"kertas musik","music paper"
"halaman untuk mewarnai","coloring pages"
potret,portraits
"cetakan bergambar","pictorial prints"
"kertas untuk memasak","Cooking paper"
klise-klise,-
"buku giro",-
"formulir aplikasi giro",-
"buku kwitansi","receipt books"
"sertifikat deposito",-
"buku tanda setoran",-
"bahan pengemasan dan pembungkus yang terbuat dari karton, kertas dan plastik","packaging and wrapping materials made of cardboard, paper and plastic"
"barang-barang dari kertas","paper articles"
"tanda untuk tujuan iklan dan tampilan dari kertas","signs for advertising and display purposes of paper"
"alat untuk kesenian","artistsâ€™ materials"
"bahan/materi cetakan untuk tujuan iklan dan promosi","printed materials for advertising and promotional purposes"
"barang cetakan untuk informasi pengetahuan","printed matter for knowledge information"
selebaran,circulars
"bantalan kertas menulis, melukis dan menggambar","writing, painting and drawing paper pads"
"album foto","photo album"
"dekorasi pesta dari kertas","paper party decorations"
"kartu dagang","trading cards"
"Mencetak materi dan kurikulum pendidikan, termasuk dalam hal rantai pasok, desain, pengembangan, pengujian, manufaktur, pemasaran, dan distribusi, dan karier dalam semikonduktor, elektronik, dan perangkat lunak terkait, perangkat keras, peralatan, dan jasa","Print educational materials and curriculum, all in the fields of supply chains, design, development, testing, manufacturing, marketing, and distribution of, and careers in, semiconductors, electronics, and related software, hardware, equipment, and services"
"Set cetak, portable [keperluan kantor]","printing sets, portable [office requisites]"
"kantong dari karton",-
"Plastik seal cup",-
"pembungkus kedap air",-
"buku petunjuk yang dapat dibaca secara elektronik, formulir yang dapat dibaca mesin atau yang dapat dibaca komputer untuk digunakan dengan, dan dijual sebagai sebuah unit dengan perangkat elektronik dan komputer genggam dan dapat dibawa tercetak",-
"voucher hadiah tercetak",-
"Foil, bukan logam untuk pengemasan makanan","Foil, non-metallic for packaging food"
"buku saku/buku kecil",pocketbooks
"cek yang belum ditulis","blank checks"
"bahan dan alat menulis dan menggambar","writing and drawing materials and implements"
"palet seniman","artists' palettes"
"film selulosa asetat untuk pembungkus","cellulose acetate film for wrapping"
"Housebreaking pads sekali pakai dari kertas atau selulosa untuk hewan peliharaan","disposable housebreaking pads of paper or cellulose for pets"
"papan gambar dan lukis (dari) karton","cardboard drawing and painting boards"
"senyawa pemodelan, tanah liat untuk membuat model dan pasta model","modelling compounds, modelling clay and modelling paste"
"kantong dari kertas atau plastik","bags of paper or plastic"
"pena tinta gel","gel ink pen"
"buku saku/buku kecil","pocket book"
"lapisan (plastik) untuk membungkus makanan","Films for wrapping foods"
"model mobil [ornamen] terbuat dari kardus","model cars [ornaments] made of cardboard"
"kemasan [bantalan, isian] bahan kardus","packing [cushioning, stuffing] materials of cardboard"
"alas kardus","decanter mats of cardboard"
"kertas tempel",-
"angka [huruf cetak]","numbers [type]"
"pengaduk dan dayung cat [bahan seniman]","paint stirrers and paddles [artists' materials]"
"kalender advent","advent calendars"
"kunci mesin tik","typewriter keys"
"peta dinding","wall maps"
"kartu bisbol","baseball cards"
"Lukisan pasir",-
"mata pena",nib
"lem kertas",-
"tanah liat pemodelan polimer","polymer modelling clay"
"penanda buku dari logam mulia","bookmarkers of precious metal"
karikatur,caricatures
"direktori kota","city directories"
"paspor [dokumen identifikasi yang tidak dikodekan secara magnetis]","passports [non-magnetically encoded identification document]"
"tiket pergantian","commutation tickets"
"pemegang (tempat) kertas atau buku",copyholders
"undangan cetak terbuat dari kertas","printed invitations made of paper"
"daftar harga dicetak","printed price lists"
"perangko tanggal [daters]","date stamps [daters]"
"set meja","desk sets"
"kartu alas gelas/piring","dish mats of card"
"master roh untuk mimeographing","spirit masters for mimeographing"
"mesin stencilling","stencilling machines"
"kurva penyusunan","drafting curves"
"alas minuman dari kertas","drink mats of paper"
"mural foto","photographic murals"
"desain bordir [pola]","embroidery designs [patterns]"
"kertas teh kosong","empty tea pods of paper"
"stensil alis","eyebrow stencils"
"tiket tercetak","printed tickets"
"kertas sertifikat stok","stock certificate paper"
"halaman plastik dengan saku untuk memegang tanda terima","plastic pages with pockets for holding receipts"
"foto yang ditandatangani","signed photographs"
"ukiran foto",photo-engravings
"rak surat","letter racks"
"bantalan lepas","loose-leaf pads"
"Folder Manila","Manila folders"
"label penanda","marking tabs"
"tulisan pegangan","writing grips"
"notes bergambar","illustrated notepads"
"instruksi manual untuk komputer","instruction manuals for computers"
"Kertas Jepang","Japanese paper"
"kohzo-gami [kertas yang terbuat dari kertas mulberry]","kohzo-gami [paper made from paper mulberry]"
"laporan hukum","law reports"
"pemegang (tempat) surat","letter holders"
"hiasan meja [alas] terbuat dari kartu","table centrepieces [mats] made of card"
"alas pengaturan tempat meja dari kertas","table place setting mats of paper"
"bola terestrial","terrestrial globes"
"stok tiket [kertas cetak]","ticket stock [printing paper]"
"tongkat grafit","graphite sticks"
"sandaran tangan untuk pelukis","hand-rests for painters"
"kertas transfer panas","heat transfer paper"
"tempelan holografik","holographic decals"
"grafik lingkaran bergulir","revolving circular charts"
"perangko dokumen karet","rubber document stamps"
"folder untuk surat","folders for letters"
"tas lemari es","freezer bags"
"fusuma-gami [kertas untuk partisi geser dalam ruang Jepang]","fusuma-gami [paper for Japanese indoor sliding partitions]"
"straightedges [instrumen gambar]","straightedges [drawing instruments]"
"pod kertas cappuccino kosong","empty cappuccino pods of paper"
"kartu kredit, kartu hadiah, dan kartu telepon yang tidak dikodekan secara magnetis","non-magnetically encoded credit cards, gift cards and telephone calling cards"
"Publikasi yaitu buku pegangan pengajaran, buku teknis, brosur, buku, poster, desain dan kertas perencanaan","Publications namely instructional handbooks, technical books, brochures, books, posters, design and planning paper"
"dispenser pita perekat [kebutuhan kantor]","adhesive tape dispensers"
stopmap,-
"jangka untuk menggambar","compasses for drawing"
"pelat alamat","address plates"
"anggota badan tiruan untuk keperluan instruksi medis [bahan ajar, kecuali peralatan]","artificial limbs for medical instruction purposes [teaching materials, except apparatus]"
"jurnal medis","medical journals"
"model pesawat terbang [ornamen] terbuat dari bubur kertas","model aeroplanes [ornaments] made of papier mâché"
"alat pasang pasang untuk negatif sinar-X untuk keperluan non-medis","mounts for X-ray negatives for non-medical purposes"
"Perekat film untuk keperluan alat tulis-menulis/ rumah tangga",-
rautan,-
"cat air lukis","watercolor paintings"
"pantograf [instrumen gambar]","pantographs [drawing instruments]"
"Kertas cetak untuk melapisi permukaan benda kerja dari kayu, logam atau plastik dan kertas release dan foil plastik","Printed paper for coating the surfaces of work pieces of wood, metal or plastic and release papers and plastic foils"
"Kertas, kardus, dan barang-barang yang terbuat dari bahan-bahan ini, tidak termasuk dalam kelas-kelas lain, yaitu kertas cetak dan foil plastik dan kertas release untuk menutupi atau menata permukaan benda kerja atau perabotan","Paper, cardboard and goods made from these materials, not included in other classes, namely printed paper and plastic foils and release papers for covering or structuring the surfaces of workpieces or furniture"
"Lembar kertas pelapis, khususnya pelapis yang tak berujung pada permukaan akhir, untuk digunakan dalam konstruksi perabotan, desain interior, konstruksi kendaraan, dan bidang terkait","Paper veneer sheets, in particular surface-finished endless veneers, for use in furniture construction, interior design, vehicle construction, and related fields"
"mesin stensil",mimeograph
"Barang-barang terbuat dari karton, yaitu file dan folder dokumen, tag untuk kado, kotak kado","goods made from cardboard, namely document files and folders, gift tags, gift boxes"
"kit pembuangan kantong plastik untuk pembuangan rumput dan daun","plastic bag disposal kit for lawn and leaf disposal"
"poster yang dilepas","unmounted posters"
"stensil dekorasi kue","cake decorating stencils"
"resep cetak dijual sebagai komponen kemasan makanan","printed recipes sold as a component of food packaging"
"tape bag makanan untuk penggunaan freezer","food bag tape for freezer use"
"nampan untuk memegang instrumen penyusunan","trays for holding drafting instruments"
"perencana mingguan","weekly planners"
"sertifikat cetak","printed certificates"
"karya kaligrafi","calligraphic works"
"lengan untuk memegang dan melindungi prangko","sleeves for holding and protecting stamps"
"pita cerutu","cigar bands"
"pola untuk membuat pakaian","patterns for making clothes"
"film koreksi untuk mengetik","correcting film for type"
"laporan tercetak","printed reports"
"alas kartu decanter","decanter mats of card"
"pengatur (organizer) meja","desktop organizers"
"steatite [penjahit kapur]","steatite [tailor's chalk]"
"pennons terbuat dari kertas","pennons made of paper"
"polong kopi ginseng kertas kosong","empty ginseng coffee pods of paper"
"sampul dokumen dari kertas","file jackets of paper"
"gambar stempel",-
"Buku kerja harian",-
"tanda/papan iklan dari karton",-
"papan iklan tercetak dari kertas",-
"kantong plastik","plastic bags"
"plastik tipis lembaran  untuk pelindung makanan (wrapping)",-
"buku dan buklet","books and booklets"
"kantong plastik (keresek)",-
"tempat cek",-
"surat kabar",-
"penghapus pena","pen eraser"
"palet cat air","painting palettes"
"buku statistik, buku panduan, dan buku referensi, semua yang terkait dalam bidang bola basket","statistical books, guide books, and reference books, all in the field of basketball"
"majalah dalam bidang bola basket, katalog dalam bidang bola basket, program-program permainan commemorative dan suvenir yang berkaitan dengan bola basket, kertas yang digantung (paper pennants), alat tulis menulis, alat tulis menulis bertipe portofolio, kartu undangan, sertifikat yang telah dicetak, kartu ucapan, kartu ucapan Natal, kartu ucapan liburan, lembar informasi statistik untuk topik-topik bola basket","magazines in the field of basketball, catalogs in the field of basketball, commemorative game and souvenir programs related to basketball, paper pennants, stationery, stationery-type portfolios,  invitation cards, printed certificates, greeting cards, Christmas cards, holiday cards, informational statistical sheets for basketball topics"
"Berita berkala, brosur, pamflet, dan jadwal pertandingan yang terkait dalam bidang bola basket","newsletters, brochures, pamphlets, and game schedules in the field of basketball"
"tanda/papan iklan dari kertas atau karton",-
"papan iklan tercetak dari karton",-
"bendera dan panji-panji kertas","flags and pennants of paper"
"map surat",-
"Pena tarik",-
"tisu kering",-
"bahan-bahan untuk menjilid buku",-
"kertas komputer","computer paper"
"Tempat buku cek","check book holders"
"mesin tulis manual dan elektrik",-
"Adhesive film untuk keperluan alat tulis-menulis/ rumah tangga",-
"Kain berperekat untuk alat tulis-menulis/ keperluan rumah-tangga",-
"penggaris gambar",-
"alat bantu belajar (manual) dan buku untuk guru, orang tua dan anak-anak","learning aids (manual) and books for teachers, parents and children"
"Buku anak-anak; krayon; spidol dengan ujung bulu kempa atau serat yang padat; pena untuk menandai; spidol/penanda; kartu liburan; pena tinta; majalah dalam bidang fesyen, mainan dan fantasi; buku untuk koleksi autograf; jurnal kosong; buku komik; kalender; buku kegiatan anak-anak; buku harian; map; kertas hadiah/kado; kantong hadiah/kado; kartu undangan; novel grafis; kartu ucapan; kotak kerajinan hobi untuk membuat kolase; kotak kerajinan hobi untuk dikerjakan dengan kompon pemodelan; kompon pemodelan; serbet kertas; buku catatan; bloknot; novel; poster; alat tulis menulis; buku stiker; kartu perdagangan, selain untuk permainan; pola untuk membuat pakaian; pensil; stiker [alat tulis menulis]; kotak penyimpanan terbuat dari karton, semua barang di atas untuk anak-anak dan berhubungan dengan dan/atau berkaitan dengan koleksi boneka dan/atau aksesoris boneka","Children's books; crayons; felt-tip markers; highlighting pens; markers; holiday cards; ink pens; magazines in the fields of fashion, toys and fantasy; autograph books; blank journals; comic books; calendars; children's activity books; diaries; folders; gift paper; gift bags; invitation cards; graphic novels; greeting cards; hobby craft kits for making collages; hobby craft kits for working with modeling compounds; modeling compounds; paper napkins; notebooks; notepads; novels; posters; stationery; sticker books; trading cards, other than for games; patterns for making clothes; pencils; stickers (stationery); storage boxes made of cardboard, all the foregoing for children and related to and/or in association with collectible dolls and/or doll accessories"
"kantong plastik untuk mengawetkan makanan tengik","plastic bags for preserving rancid food"
"Al-Qur`an (Tercetak)",-
"Label kertas","paper labels"
"Kotak kertas","paper boxes"
"film plastik pembungkus makanan untuk keperluan industri","food wrapping plastic film for industrial purposes"
"film plastik susut untuk pembungkus","shrink film of plastic for wrapping"
"kantong plastik untuk memuat popok bekas","plastic bags for containing used diapers"
"kantong plastik untuk membuang popok bekas","plastic bags for disposing used diapers"
"kantong plastik untuk penghilang bau","plastic bags for deodorization"
"tatakan gelas terbuat dari karton","coasters made of cardboard"
"kemasan kantong semen dari kertas",-
"kertas-kertas kemasan","Packing paper"
"kantong kertas untuk popok sekali pakai","paper bags for disposable diapers"
"kantong plastik untuk popok sekali pakai","plastics bags for disposable diapers"
"kantong plastik untuk membuang makanan tengik","plastic bags for disposing rancid food"
"Mika plastik untuk membungkus makanan",-
"Buku tulis",-
"Label dari kertas atau karton yang dapat dipasang digulungan kain dan gantungan kain sebagai bahan promosi","Labels of paper or cardboard that can be attached to a cloth roll and cloth hangers as promotional material"
"alat atau bahan pendidikan dan pengajaran berupa rumus spesifik yang terdiri dari 3 tahap terbuat dari karton atau kertas",-
"Publikasi tercetak, yaitu, buku, majalah, jurnal, direktori, pamflet, dan brosur yang berisi informasi rujukan mengenai berbagai topik di bidang keuangan, investasi, kepemilikan korporasi dan bisnis","Printed publications, namely, books, magazines, journals, directories, pamphlets and brochures containing reference information on a variety of topics in the fields of finance, investments, corporate ownership, and businesses"
"bahan-bahan plastik untuk pengemasan dan pembungkus","plastic materials for packaging and wrapping"
"kartu loyalitas tidak bersandi","loyalty cards (non encoded)"
"kartu tagihan tidak bersandi","charge cards (non encoded)"
"Stempel (cap) dan stiker (alat tulis menulis)","Seals and stickers (stationery)"
"Tempat kartu identitas","Holders for ID card"
"Kotak dari kardus atau kertas","boxes of cardboard or paper"
"alas [alat tulis] pena","pads (stationery) pens"
"Alat penanda buku",bookmakers
"publikasi cetak, formulir (cetak)","printed publication, forms (printed)"
"publikasi cetak dan materi yang berkaitan dengan layanan perbankan dan keuangan serta kartu kredit atau layanan kartu kredit","printed publications and material relating to banking and financial services and credit cards or credit card services"
Grafik/bagan,charts
"Form perjanjian","agreement forms,"
"buku cek","bank cheques,"
"Tempat menyimpang buku tabungan","saving passbooks"
"Transfer surat yang tercetak","printed mail transfers"
"Buku tanda terima / kuitansi","receipts books"
"kotak persediaan sekolah yang terdiri dari berbagai kombinasi persediaan sekolah terpilih, yaitu, alat tulis, pena, pensil, pensil mekanik, penghapus, penanda, krayon, pena penanda berwarna, map, buku catatan, kertas, busur derajat, klip kertas, peruncing pensil, alat genggam dipasang pada pensil/pena untuk menulis, lem dan penanda buku","school supply kits containing various combinations of selected school supplies, namely, writing instruments, pens, pencils, mechanical pencils, erasers, markers, crayons, highlighter pens, folders, notebooks, paper, protractors, paper clips, pencil sharpeners, writing grips, glue and book marks"
"katalog yang menampilkan barang dagangan permainan komputer","catalogs featuring computer game merchandise"
"panduan strategi untuk permainan, tercetak","strategy guides for games, printed"
"stiker dinding","wall stickers"
"perekat stiker cetak","adhesive printed stickers"
"kartu tunai tidak bersandi","cash cards (non encoded)"
"kartu perdagangan yang dikoleksi","collectible trading cards"
"map lembaran lepas","loose sheet folder"
"kantong plastik untuk pengepakan dan pengemasan","plastic bags for packing and packaging"
"kuda-kuda untuk kanvas-kanvas lukisan para pelukis","Painter' easels"
"pena-pena pemberi tanda untuk menulis diatas papan tulis putih","marker pen for writing on the whiteboard"
"Buku-buku nota yang dapat direkatkan","Sticky note"
"Buku agenda","date books"
"lembaran tipis plastik untuk pengemasan dan pembungkus","plastic films for packaging and wrapping"
"wadah dari kertas untuk pengemasan dan pengepakan","paper containers for packaging and packing"
"buku jurnal kosong","blank journal books"
binder,binders
"buku dalam bidang olahraga elektronik dan permainan video","books in the fields of esports and video games"
"instruksi manual untuk permainan peran","instruction manuals for role playing games"
"buku pedoman [buku penuntun]","handbook [guidebook]"
"pulpen untuk menandai [alat tulis menulis]","pens to mark [stationery]"
"diagram pedoman terapi medis yang tercetak","diagram of medical therapy guidelines (printed)"
"Buku panduan referensi","Reference guidebooks"
"bahan pengemasan dalam bentuk material komposit kertas, kardus, karton dan/atau plastik","Packaging material in the form of composite materials of paper, cardboard, carton and/or plastic"
Tisu,Tissue
"Kertas serap minyak","Oil blotting paper"
"Kain pembersih yang terbuat dari bahan tidak dirajut/ tidak ter-anyam","Non-woven paper made duster cloth"
"Kertas handuk basah","Wet paper towel"
"penghancur kertas","paper shredders"
"Wadah dan pengemasan kertas, kardus atau karton","Containers and packaging of paper, cardboard or carton"
"Bahan kemasan dari kertas, kardus, karton dan/atau plastik","Packaging material of paper, cardboard, carton and/or plastic"
"perangkat mekanis untuk mencetak rincian kartu pembayaran ke kertas untuk penggunaan kantor","imprinters for office use"
"kertas ringan yang digunakan dengan kertas karbon untuk menghasilkan banyak salinan.","manifold paper"
"nama lencana plastik [keperluan kantor]","name badges of plastic [office requisites]"
"Penutup meja dari kertas","Table covers of paper"
"Stiker pelindung","Protective stickers"
"Film plastik berperekat untuk tujuan pelindungan","Adhesive plastic film for protective purposes"
"Selotip timbal ganda","Double tape"
"Kantong, tempat, foil dari kertas","Bags, cases, foils of paper"
"Bahan kemasan untuk makanan terbuat dari kertas dan plastik","Packaging material for food made of paper and plastic"
"Pita plastik untuk kemasan","Ribbons of plastic for wrapping"
"brosur di bidang hukum","brochures all in the fields of law"
"buku kecil untuk bermain golf","golf yardage books"
"Modul (Buku)",-
"Diktat (Buku)",-
"Tabloid tercetak",-
"Kartu bisnis","Business card"
"Laminasi kertas, kardus, karton dan/atau plastik untuk membuat kemasan, wadah dan boks","Laminates of paper, cardboard, carton and/or plastic for the manufacture of packaging, containers and boxes"
"Peralatan belajar, terdiri dari penghapus pensil, penggaris untuk menggambar, rautan pensil dan tempat pensil","Study kits, consisting of pencil erasers, drawing rulers, pencil sharpeners and pencil case"
"Barang cetakan dan barang-barang yang terbuat dari kertas, yaitu, kalender, poster, jurnal kosong, buku catatan","Printed matter and paper goods, namely, calendars, posters, blank journals, notebooks"
"Paket alat tulis-menulis terdiri dari kertas untuk menulis, amplop, penanda, dan stensil","Stationery packs consisting of writing paper, envelopes, markers, and stencils"
"tisu pembersih terbuat dari kertas","cleansing wipes made of paper"
"Kertas higienis","Hygienic paper"
"Pelindung dari plastik yang melindungi fitur pengeluaran dari wadah untuk kain penyeka","Plastic shields which cover the dispensing feature of containers for wipers"
"Kertas catatan","Note papers"
"Buku atau kertas pelajaran","Study books or papers"
"Lembaran plastik untuk tatakan kertas saat menulis","Plastic sheets placed under a sheet of paper when writing"
Pulpen,"ball point pens"
"Kertas foto","Photo paper"
"Sarung dudukan toilet sekali pakai yang terbuat dari kertas","Disposable toilet seat covers made of paper"
"Alat tulis menulis kertas dan amplop","Stationery writing paper and envelopes"
"Ornamen pensil","Pencil ornaments"
"kertas pembungkus kado","gift-wrapping paper"
"Tabung fleksibel bukan dari logam","Non-metallic flexible tube"
"Kotak terbuat dari karton","Boxes made of cardboard"
"Kawat Spiral Kalender","Calendar Spiral Wire"
"kertas dekoratif bagian tengah","decorative paper centrepieces"
"Bahan kemasan dalam bentuk laminasi kertas kardus karton danlatau plastik untuk pembuatan kemasan wadah dan dus","Packaging material in the form of laminates of paper cardboard carton and/or plastic for the manufacture of packaging containers and boxes"
bolpoin,"ball pens"
"Mekanik Binder","Binder mechanic"
"pembatas buku","book ends"
"kertas surat","letter paper"
"Bahan kemasan dalam bentuk laminasi kertas kardus karton dan/atau plastik untuk pembuatan kemasan wadah dan dus","Packaging material in the form of laminates of paper cardboard carton and/or plastic for the manufacture of packaging containers and boxes"
"panduan televisi","television guides"
"label perekat (alat tulis)","adhesive labels (stationery)"
"program acara","events programmes"
"buku agenda",datebooks
"kertas untuk fotokopi","paper for photocopies"
"pena koreksi","correction pens"
"bantalan tinta","ink pads"
"Blotter meja","Desk blotters"
"kartu hadiah bersandi non-magnetik","non-magnetically encoded gift cards"
"mesin penghapus stempel","stamp obliterating machines"
"buku kerja [kosong]","workbooks [blank]"
"label kertas berperekat","adhesive paper labels"
"pita kertas untuk membungkus kado","gift wrapping ribbons of paper"
"buku memori bayi","baby memory books"
"Bahan kemasan dalam bentuk laminasi kertas kardus karton dan/atau plastik untuk pembuatan kemasan wadah dan dus","Packaging material in the form of laminates of paper cardboard carton and/or plastic for the manufacture of packaging containers and boxes"
"kertas catatan",notepaper
"papan kertas","paper boards"
"bendera kertas","paper flags"
"Tas, amplop, kertas, dan kantong polietilen untuk pembungkus (sediaan pembungkus)","Bags, envelopes, paper and polyethylene bags for wrapping (preparation of packages)"
"kantong surat kertas","paper mail pouches"
"lencana nama kertas","paper name badges"
"publikasi berkala","periodical publications"
"Kertas cetak untuk melapisi permukaan benda dari busa",-
"Lembar kertas pelapis, khususnya pelapis ujung pada permukaan atau sudut",-
"kantong kertas","bags of paper"
"kalender meja berdiri","calendar desk stands"
"buku catatan yang bisa diisi ulang","loose leaf binders"
"Pena untuk menulis dari kain tebal (felt)","felt writing pens"
"kertas pemeriksaan","proofing paper"
prospektus,prospectuses
"sampul pelindung untuk buku","protective covers for books"
"penutup pelindung untuk lembaran kertas dan halaman buku","protective covers for sheets of paper and pages of books"
"busur derajat untuk digunakan sebagai instrumen menggambar","protractors for use as drawing instruments"
"makalah publikasi","publication paper"
"alat pelubang [keperluan kantor]","punches [office requisites]"
"panduan saku referensi cepat [barang cetakan]","quick reference pocket guides [printed matter]"
"buku tanda terima","receipt books"
"pengikat resep","recipe binders"
"buku resep","recipe books"
"kartu catatan","record cards"
"kertas ikatan daur ulang","recycled bond paper"
"kertas daur ulang","recycled paper"
"lem gelatin alga merah untuk keperluan alat tulis atau rumah tangga","red algae gelatin glue for stationery or household purposes"
"pasta tinta merah digunakan untuk segel","red ink paste used for seals"
"buku referensi","reference books"
"isi ulang untuk pulpen","refills for ball-point pens"
"isi ulang untuk instrumen gambar","refills for drawing instruments"
"tab alat tulis yang diperkuat","reinforced stationery tabs"
"duplikator bantuan","relief duplicators"
"surat edaran agama","religious circular letters"
"replika kerangka manusia dan hewan, atau bagian kerangka, dan fosil untuk tujuan pendidikan","replicas of human and animal skeletons, or parts of skeletons, and fossils for educational purposes"
"sampul laporan kertas","report covers of paper"
"buku catatan wartawan","reporters' notebooks"
"kertas reproduksi","reproduction paper"
"reproduksi lukisan","reproductions of paintings"
"buku sumber daya","resource books"
"pensil ditarik","retractable pencils"
"gulungan yang dapat ditarik untuk pemegang lencana nama [keperluan kantor]","retractable reels for name badge holders [office requisites]"
"pita dan pita kertas untuk pembungkus kado","ribbons and bows of paper for gift wrapping"
"pita untuk printer label genggam [keperluan kantor]","ribbons for hand-held label printers [office requisites]"
"pita kertas untuk pembungkus kado","ribbons of paper for gift wrapping"
"kertas beras *","rice paper*"
"pembagi pengikat cincin","ring binder dividers"
"peta jalan","road maps"
"peralatan permainan peran dalam sifat manual","role playing game equipment in the nature of manuals"
"rol untuk mesin tik","rollers for typewriters"
"novel roman","romance novels"
