name_id,name_en
"tas untuk  membawa stik drum","carrying bags for drumsticks"
"tempat untuk membawa keyboard musik","cases for carrying musical keyboards"
"kotak untuk alat musik","cases for musical instruments"
kastenyet,castanets
"catgut untuk alat musik","catgut for musical instruments"
cello,cellos
"penopang dagu untuk biola","chin rests for violins"
clarionet,clarionets
clarion,clarions
"kolofoni untuk alat musik petik","colophony for stringed musical instruments"
concertina,concertinas
"Tongkat dirigen","conductors' batons"
"drum conga","conga drums"
"cornet [alat musik]","cornets being musical instruments"
"alat musik cornet","cornets [musical instruments]"
"bantalan cymbal untuk peredam suara","cymbal noise guard pads"
"danso [seruling bambu pendek]","danso [short bamboo flutes]"
"drum digital","digital drums"
"piano digital","digital pianos"
"bassoon ganda","double bassoons"
"stik drum dalam bentuk brushes","drum brushes"
"kepala drum",drumheads
"mesin drum","drum machines"
"bantalan latihan drum","drum practice pads"
"drum  alat musik","drums being musical instruments"
"drum [alat musik]","drums [musical instruments]"
"pegangan stik drum","drumstick grip tapes"
"pemegang stik drum","drumstick holders"
"stik drum",drumsticks
"alat musik listrik dan elektronik","electric and electronic musical instruments"
"gitar bass listrik","electric bass guitars"
"tongkat listrik [alat musik]","electric carillons [musical instruments]"
"drum listrik","electric drums"
"gitar listrik","electric guitars"
"piano listrik","electric pianos"
"drum elektronik","electronic drums"
"alat musik elektronik","electronic musical instruments"
"keyboard musik elektronik","electronic musical keyboards"
"instrumen perkusi elektronik","electronic percussion instruments"
"piano elektronik","electronic pianos"
"latihan elektronik membisukan alat musik","electronic practice mutes for musical instruments"
"pin ujung untuk cello","end pins for cellos"
"pin ujung untuk cello dan bass ganda","end pins for cellos and double basses"
"pin ujung untuk bass ganda","end pins for double basses"
"alat musik tiup Inggris","English horns"
euphonium,euphoniums
"pemukul untuk alat musik","felt mallets for musical instruments"
"papan jari untuk alat musik petik","fingerboards for stringed musical instruments"
"pedal kaki untuk digunakan dengan alat musik","foot pedals for use with musical instruments"
"alat musik tiup perancis","French horns"
"geo-mun-go [Sitar Korea dengan enam senar]","geo-mun-go [Korean zither with six strings]"
glockenspiel,glockenspiels
gong,gongs
"sandaran tangan gitar","guitar armrests"
"pedal gitar","guitar pedals"
"pick gitar","guitar picks"
gitar,guitars
"tali gitar","guitar saddles"
"senar gitar","guitar straps"
gitar,"guitar strings"
"lonceng menjadi alat musik","handbells [musical instruments]"
harmonika,harmonicas
harmonium,harmoniums
"string kecapi",harps
kecapi,harpsichords
harpsichords,"harp strings"
"Topi berlonceng [instrumen musik]","hats with bells being musical instruments"
"alat musik topi berlonceng","hats with bells [musical instruments]"
"hichiriki [seruling vertikal Jepang]","hichiriki [Japanese vertical flutes]"
"terompet [alat musik]","horns being musical instruments"
"alat musik tiup","horns [musical instruments]"
"Rambut kuda untuk alat penggesek biola [untuk alat musik]","horsehair for bows for musical instruments"
"Rambut kuda untuk alat penggesek biola","horsehair for violin bows"
"pengatur intensitas untuk piano mekanik","intensity regulators for mechanical pianos"
"Harpa Yahudi [alat musik]","Jews' harps being musical instruments"
"Kecapi Yahudi menjadi alat musik","Jews' harps [musical instruments]"
kazoo,kazoos
"bingkai Tambur dari baja bertutup kulit","kettledrum frames"
"Tambur dari baja bertutup kulit",kettledrums
"instrumen keyboard","keyboard instruments"
"keyboard untuk alat musik","keyboards for musical instruments"
"kunci untuk alat musik","keys for musical instruments"
"kokyu [biola oriental]","kokyu [oriental fiddles]"
"tali kulit untuk alat musik","leather straps for musical instruments"
kecapi,lyres
"mallet untuk pemukul alat musik","mallets for musical instruments"
mandola,mandolas
mandolin,mandolins
maracas,maracas
"alat musik mekanik","mechanical musical instruments"
"alat musik mekanis dan aksesorisnya","mechanical musical instruments and their accesories"
"piano mekanik","mechanical pianos"
melodicas,melodicas
"corong untuk alat musik","mouthpieces for musical instruments"
"kotak musik","musical boxes"
"alat musik lonceng menjadi alat musik","musical chimes being musical instruments"
"alat musik lonceng [alat musik]","musical chimes [musical instruments]"
"alat-alat musik","musical instruments"
"alat musik, bagian dan aksesori mereka","musical instruments, their parts and their accessories"
"pipa pitch musik","music pitch pipes"
"gulungan musik [piano]","music rolls [piano]"
"penyangga alat musik","music stands"
"synthesizer musik","music synthesizers"
"perangkat untuk meredam suara alat musik","mutes for musical instruments"
obo,oboes
organ,organs
"pedal untuk alat musik","pedals for musical instruments"
"peg untuk alat musik","pegs for musical instruments"
"gulungan musik berlubang","perforated music rolls"
"gulungan musik berlubang untuk digunakan dalam piano mekanik","perforated music rolls for use in mechanical pianos"
"keyboard piano","piano keyboards"
"tuts piano","piano keys"
piano,pianos
piano,"piano strings"
piccolos,piccolos
"pipa [gitar Cina]","pipa [Chinese guitars]"
"plectrum untuk alat musik","plectrums for musical instruments"
"colokan untuk mengubah seruling lubang terbuka menjadi seruling lubang tertutup","plugs for converting open hole flutes to closed hole flutes"
"rattles [alat musik]","rattles being musical instruments"
"alat musik rattles","rattles [musical instruments]"
"perekam [alat musik]","recorders [musical instruments]"
"buluh (bagian alat musik)",reeds
"alang-alang untuk digunakan dalam corong kayu","reeds for use in woodwind mouthpieces"
"drum robot","robotic drums"
"shakuhachi [Klarinet bambu Jepang]","shakuhachi [Japanese bamboo clarinets]"
"shamisen [gitar Jepang tiga senar]","shamisen [three-stringed Japanese guitars]"
"sheng [alat musik tiup Tiongkok]","sheng [Chinese musical wind instruments]"
"tali bahu untuk akordeon","shoulder straps for accordions"
sistrum,sistrums
"kabel snare untuk digunakan dengan drum snare","snare wires for use with snare drums"
"penyangga untuk alat musik","stands for musical instruments"
"drum baja [alat musik]","steel drums being musical instruments"
"drum baja menjadi alat musik","steel drums [musical instruments]"
"stik penggesek untuk alat musik","sticks for bows for musical instruments"
"tali untuk alat musik","straps for musical instruments"
"string untuk instrumen senar gaya Jepang","strings for Japanese-style stringed instruments"
"string untuk alat musik","strings for musical instruments"
"string untuk alat musik gaya Barat","strings for Western-style musical instruments"
"suona [trompet Cina]","suona [Chinese trumpets]"
"taiko [drum Jepang]","taiko [Japanese drums]"
rebana,tambourines
timpani,timpani
tom-tom,tom-toms
"alat musik tradisional Jepang","traditional Japanese musical instruments"
"triangles [alat musik]","triangles being musical instruments"
"alat musik triangles","triangles [musical instruments]"
trombon,trombones
terompet,trumpets
"tsuzumi [drum tangan Jepang]","tsuzumi [Japanese hand drums]"
tuba,tubas
"tuner untuk alat musik elektronik","tuners for electronic musical instruments"
"tuner untuk alat musik","tuners for musical instruments"
"alat tuning untuk alat musik","tuning apparatus for musical instruments"
"palu tuning","tuning hammers"
"alat pemutar untuk musik lembaran","turning apparatus for sheet music"
ukuleles,ukuleles
"katup untuk alat musik","valves for musical instruments"
biola,violas
biola,violins
"alat musik gaya barat","western-style musical instruments"
"alat musik tiup","wind musical instruments"
"instrumen woodwind","woodwind instruments"
xylophone,xylophones
"yokobue [seruling Jepang]","yokobue [Japanese flutes]"
zithers,zithers
Bedug,-
"Dog Dog",-
"Gambang (Alat Musik)",-
Gambus,-
Gendang,-
Goong,-
Kecrek,-
Ketuk,-
Pelat,-
Rebana,-
"Rebana Dor",-
"Rebana Gedok",-
"Rebana Gendung",-
"Rebana Hadroh",-
"Rebana Ketimpring",-
"Rebana Kotek",-
Gong,-
"Rebana Burdah",-
"Rebana Maulid",-
"handbells [alat musik]","handbells being musical instruments"
"kecapi menjadi alat musik","lutes [musical instruments]"
"Kuda-kuda untuk alat musik","bridges for musical instruments"
"alat pemutar untuk partitur music",-
"instrumen perkusi","percussion instruments"
"baut busur untuk alat musik","bow nuts for musical instruments"
"alat musik bersenar","stringed musical instruments"
"alat musik listrik","electric musical instruments"
"tsume [Pilihan Jepang]","tsume [Japanese picks]"
"pedal drum","drum pedals"
bagpipe,bagpipes
"koto [Alat musik petik Jepang]","koto [Japanese stringed musical instruments]"
"Tehyan (Alat Musik Senar)",-
banjo,banjos
"charango [alat musik petik]","charangos [stringed musical instruments]"
seruling,flutes
"Instrumen dawai bergaya Jepang","Japanese-style stringed instruments"
"buluh untuk alat musik","reeds for musical instruments"
"Kulit drum","Drumhead [drum skin]"
"Stand drum","Drum stands"
"Suku cadang dan perlengkapan untuk alat musik","Replacement parts and fittings for musical instruments"
"tas untuk alat musik gitar elektrik, gitar akustik, bass, cajon","gig bag"
"bantalan untuk menahan bunyi senar",-
"efek gitar/bass","effect pedal"
"alat perekat efek pedal ke pedal board",velcro
cajon,-
"Gitar akustik elektrik","acoustic-electric guitars"
"Bass akustik elektrik","acoustic-electric basses"
"Alat musik, yaitu gitar","Musical instruments, namely, guitars"
"Alat-alat Musik","Musical instrument"
"Alat Musik Gamelan",-
"alat musik, yaitu gitar","musical instruments, namely, guitars"
"Bonang (Alat Musik Gamelan)",-
"Bonang Barung (Alat Musik Gamelan)",-
"Bonang Penerus (Alat Musik Gamelan)",-
"Gender (Alat Musik Gamelan)",-
"Gender Barung (Alat Musik Gamelan)",-
"Demung (Alat Musik Gamelan)",-
"Saron (Alat Musik Gamelan)",-
"Saron Penerus (Alat Musik Gamelan)",-
"Saron 9 (Alat Musik Gamelan)",-
"Saron Ricik (Alat Musik Gamelan)",-
"Peking (Alat Musik Gamelan)",-
"Gender (Alat Musik Gamelan)",-
"Gender Panerus (Alat Musik Gamelan)",-
"Kethuk (Alat Musik Gamelan)",-
"Kethuk Kempyang(Alat Musik Gamelan)",-
"Kempyang (Alat Musik Gamelan)",-
"Slentem (Alat Musik Gamelan)",-
"Gong Besar (Alat Musik Gamelan)",-
"Gong Ageng (Alat Musik Gamelan)",-
"Gong nem (Alat Musik Gamelan)",-
"Gong Suwukan (Alat Musik Gamelan)",-
"Gong Dayak",-
"Kempul (Alat Musik Gamelan)",-
"Kenong (Alat Musik Gamelan)",-
"Alat Musik Gamelan Degung",-
"Suling (Alat Musik Gamelan)",-
"Gambang (Alat Musik Gamelan)",-
"Siter (Alat Musik Gamelan)",-
"Rebab (Alat Musik Gamelan)",-
"Suling (Alat Musik Gamelan)",-
"Kendhang Ageng (Alat Musik Gamelan)",-
"Kendhang Gede (Alat Musik Gamelan)",-
"Kendhang Bem (Alat Musik Gamelan)",-
"Kendhang (Alat Musik Gamelan)",-
"Gamelan saron","Gamelan saron"
"Kendhang ciblon(Alat Musik Gamelan)",-
"Kendhang batangan (Musik Gamelan)",-
"Kendhang Alit (Alat Musik Gamelan)",-
"Kendhang Ketipung (Musik Gamelan)",-
"pick untuk alat musik","picks for musical instruments"
"pick untuk alat musik bersenar","picks for stringed instruments"
