name_id,name_en
"pembuatan kustom huruf siap pakai","custom manufacturing of ready-to-apply lettering"
"pembuatan kustom penguat roket untuk orang lain","custom manufacturing of rocket boosters for others"
"pembuatan kustom peluncur ruang untuk orang lain","custom manufacturing of space launchers for others"
"pembuatan kustom tiga huruf dan signage","custom manufacturing of three dimensional letters and signage"
"pembuatan kustom tampilan pameran dagang","custom manufacturing of trade show displays"
"pembuatan kustom grafis dan pembungkus kendaraan","custom manufacturing of vehicle graphics and wraps"
"pembuatan tanda-tanda visual, tanda-tanda listrik, tanda-tanda non-listrik, tanda-tanda elektronik dan tanda-tanda digital","custom manufacturing of visual signs, electrical signs, non-electrical signs, electronic signs and digital signs"
"jasa pembuatan kustom untuk orang lain di bidang kendaraan penerbangan dan luar angkasa","custom manufacturing services for others in the field of aeronautical and space vehicles"
"penyewaan generator tenaga listrik","rental of electrical power generators"
"penyewaan transformator listrik","rental of electrical transformers"
"sewa kipas listrik untuk pendinginan","rental of electric fans for cooling"
"penyewaan generator listrik","rental of electricity generators"
"penyewaan alat solder listrik","rental of electric soldering apparatus"
"penyewaan alat las listrik","rental of electric welding apparatus"
"penyewaan mesin las listrik","rental of electric welding machines"
"penyewaan peralatan pembangkit energi","rental of energy generating equipment"
"penyewaan alat solder yang dioperasikan gas","rental of gas-operated soldering apparatus"
"penyewaan alat las yang dioperasikan gas","rental of gas-operated welding apparatus"
"penyewaan generator","rental of generators"
"penyewaan mesin pembuat gelas","rental of glassware manufacturing machines"
"penyewaan mesin dan peralatan pabrik gelas","rental of glassware manufacturing machines and apparatus"
"penyewaan alat pemanas","rental of heating apparatus"
"penyewaan boiler pemanas","rental of heating boilers"
"penyewaan mesin dan peralatan untuk mengembangkan, mencetak dan memperbesar foto","rental of machines and apparatus for developing, printing and enlarging photographs"
"penyewaan mesin dan peralatan untuk pencelupan tekstil","rental of machines and apparatus for dyeing textiles"
"penyewaan mesin dan peralatan untuk pengembangan film, pencetakan foto, pembesaran foto atau penyelesaian foto","rental of machines and apparatus for film development, photograph printing, photograph enlargement or photograph finishing"
"penyewaan mesin dan peralatan untuk tekstil tahan api","rental of machines and apparatus for fireproofing textiles"
"penyewaan mesin dan peralatan untuk membuat kayu lapis","rental of machines and apparatus for making plywood"
"penyewaan mesin dan peralatan untuk tekstil mothproofing","rental of machines and apparatus for mothproofing textiles"
"penyewaan mesin dan peralatan untuk pembuatan kertas","rental of machines and apparatus for papermaking"
"penyewaan mesin dan peralatan untuk mengolah minuman","rental of machines and apparatus for processing beverages"
"penyewaan mesin dan peralatan untuk mengolah makanan","rental of machines and apparatus for processing food"
"penyewaan mesin dan peralatan untuk pembuatan pulp","rental of machines and apparatus for pulp-making"
"penyewaan mesin dan peralatan untuk merawat tekstil","rental of machines and apparatus for treating textiles"
"penyewaan mesin dan peralatan untuk veneering","rental of machines and apparatus for veneering"
"penyewaan mesin dan peralatan untuk pembuatan veneer","rental of machines and apparatus for veneer making"
"penyewaan mesin dan peralatan untuk pengerjaan kayu","rental of machines and apparatus for woodworking"
"penyewaan mesin untuk membuat sepatu","rental of machines for making shoes"
"penyewaan mesin untuk pembuatan karton bergelombang","rental of machines for the manufacture of corrugated cardboard"
"penyewaan mesin dan alat pengolahan logam","rental of metal treating machines and tools"
"penyewaan sistem gerimis untuk pendinginan luar ruangan","rental of misting systems for outdoor cooling"
"penyewaan peralatan pembangkit listrik","rental of power-generating equipment"
"penyewaan mesin cetak dan peralatan dan memberikan informasi yang berkaitan dengannya","rental of printing machines and apparatus and providing information relating thereto"
"penyewaan mesin jahit","rental of sewing machines"
"penyewaan alat solder","rental of soldering apparatus"
"penyewaan alat pendingin ruang","rental of space cooling apparatus"
"penyewaan alat pendingin ruang untuk keperluan rumah tangga","rental of space cooling apparatus for household purposes"
"penyewaan alat pendingin ruang untuk keperluan industri","rental of space cooling apparatus for industrial purposes"
"penyewaan alat pemanas ruang","rental of space heating apparatus"
"ukiran perangko segel","engraving of sealing stamps"
"jasa perbaikan lingkungan, yaitu, pembuangan limbah [pengolahan]","environmental remediation services, namely, waste disposal [treatment]"
"etsa urutan nomor identifikasi yang dapat dilacak pada jendela mobil untuk mengidentifikasi mobil tertentu yang pulih setelah pencurian","etching of a sequence of traceable identification numbers on automobile windows so as to identify a particular automobile recovered after theft"
"pelapisan eksterior dan interior pipa dan tabung yang terbuat dari logam","exterior and interior plating of pipes and tubes made of metal"
"pemrosesan kedap air untuk kain","fabric waterproofing"
"pengembangan film dan reproduksi foto","film development and reproduction of photographs"
"pemrosesan film dan pemolesan foto","film processing and photofinishing"
"jasa percetakan seni rupa","fine art printing services"
"finishing dan pelapisan tekstil","finishing and coating of textiles"
"pakaian tahan api","fireproofing of clothing"
"tahan api bulu","fireproofing of furs"
"penggilingan tepung","flour milling"
"pengawetan makanan dan minuman","food and drink preservation"
"pengalengan makanan","food canning"
"pengasapan makanan","food smoking"
"penempaan barang logam dengan pesanan dan spesifikasi orang lain","forging of metal goods to the order and specification of others"
"pembingkaian karya seni","framing of works of art"
"pembekuan makanan","freezing of foods"
"layanan pembekuan untuk orang lain","freezing services for others"
"Pemolesan Perancis","French polishing"
"buah menghancurkan","fruit crushing"
"pemurnian bahan bakar","fuel refining"
"layanan perawatan bahan bakar","fuel treatment services"
"Pemrosesan kain agar menjadi lebih tebal dan kuat","fulling of cloth"
"pewarnaan bulu","fur dyeing"
"bulu mengkilap","fur glossing"
"bulu mothproofing","fur mothproofing"
"satining bulu","fur satining"
galvanisasi,galvanization
"jasa produksi gas","gas production services"
"menghasilkan listrik","generating of electricity"
"generasi energi listrik dari sumber gelombang, angin dan matahari","generation of electrical energy from wave, wind and solar sources"
"pembangkit tenaga listrik menggunakan penyerapan karbon","generation of electrical power using carbon sequestration"
"pembangkit listrik dari energi gelombang","generation of electricity from wave energy"
"pembangkit listrik dari energi gelombang, angin dan matahari","generation of electricity from wave, wind and solar energy"
"pembangkit listrik dari energi angin","generation of electricity from wind energy"
"pembangkit listrik tenaga surya","generation of solar electricity"
sepuhan,gilding
"keahlian meniup kaca",glass-blowing
"etsa kaca","glass etching"
"pemolesan kaca","glass polishing"
"tempering kaca","glass tempering"
"pelapisan emas","gold plating"
penggilingan,grinding
"menggiling dan memoles kaca untuk kacamata","grinding and polishing glass for eyeglasses"
"pelapisan kromium keras dari permukaan logam","hard chromium plating of metal surfaces"
"pelapisan nikel keras dari permukaan logam","hard nickel plating of metal surfaces"
"perlakuan panas permukaan logam","heat treatment of metal surfaces"
"perlakuan panas pipa dan tabung yang terbuat dari logam","heat treatment of pipes and tubes made of metal"
"layanan hidro mencelupkan","hydro dipping services"
"layanan pencetakan hidrografi","hydrographic printing services"
"layanan pencetakan imersi","immersion printing services"
"mencetak pesan pada kaos","imprinting messages on tee-shirts"
"mencetak pesan tentang mengenakan pakaian dan mug","imprinting messages on wearing apparel and mugs"
"pembakaran dan perusakan limbah","incineration and destruction of waste"
"mencetak dan memberikan informasi yang berkaitan dengannya","printing and providing information relating thereto"
"pencetakan, pencetakan litograf, sablon dan digital printing","printing, lithographic printing, screen printing and digital printing"
"pencetakan brosur iklan untuk orang lain","printing of advertising brochures for others"
"pencetakan masalah periklanan","printing of advertising matter"
"pencetakan buku","printing of books"
"pencetakan pola dekoratif pada bungkus kado","printing of decorative patterns on gift wrap"
"pencetakan pola dekoratif pada film plastik dan kertas pembungkus","printing of decorative patterns on plastic films and wrapping paper"
"pencetakan gambar dan foto yang disimpan secara digital","printing of digitally stored pictures and photographs"
"pencetakan gambar pada objek","printing of images on objects"
"pencetakan pola pada tekstil","printing of patterns on textiles"
"pencetakan gambar foto dari media digital","printing of photographic images from digital media"
"pencetakan prangko","printing of stamps"
"mencetak pada tekstil dan kain","printing on textiles and fabrics"
"pengolahan dan pemotongan berlian dan batu berharga lainnya","processing and cutting of diamonds and other precious stones"
"pengolahan dan daur ulang limbah dan sampah","processing and recycling of waste and trash"
"pemolesan kasar permukaan logam","abrasive polishing of metal surfaces"
"finishing akrilik kendaraan","acrylic finishing of vehicles"
"penghilang bau udara","air deodorizing"
"penyegar udara","air freshening"
"pemurnian udara","air purification"
anil,annealing
"perawatan anti-mikroba karpet","anti-microbial treatment of carpets"
"perawatan pakaian anti-mikroba","anti-microbial treatment of clothing"
"aplikasi pelapis menggunakan proses kimia, mekanik, termal atau termomekanis","application of coatings using chemical, mechanical, thermal or thermomechanical processes"
"aplikasi pelapisan menggunakan teknik deposisi uap kimia","application of coatings using chemical vapor deposition techniques"
"aplikasi pelapisan menggunakan teknik deposisi uap fisik","application of coatings using physical vapor deposition techniques"
"aplikasi pelapis menggunakan teknik penyemprotan plasma termal","application of coatings using thermal plasma spraying techniques"
"aplikasi pelapisan menggunakan teknik deposisi vakum","application of coatings using vacuum deposition techniques"
"aplikasi pelapis permukaan pelindung untuk mesin dan alat","application of protective surface coatings to machines and tools"
"aplikasi film tipis pada permukaan benda dengan cara kimia, mekanik, termal, termomekanis, deposisi uap kimia, deposisi uap fisik dan proses deposisi vakum","application of thin films on the surfaces of objects by means of chemical, mechanical, thermal, thermomechanical, chemical vapor deposition, physical vapor deposition and vacuum deposition processes"
"aplikasi pelapis tahan aus pada logam dan plastik","application of wear-resistant coatings on metals and plastics"
"menerapkan selesai untuk pakaian","applying finishes to clothing"
"pembakaran sampah","incineration of trash"
"pembakaran limbah","incineration of waste"
"pembuangan limbah beracun industri [pengolahan]","industrial toxic waste disposal [treatment]"
"informasi, saran dan layanan konsultasi terkait dengan daur ulang limbah dan sampah","information, advice and consultancy services relating to the recycling of waste and trash"
"layanan informasi dan konsultasi yang berkaitan dengan pembangkitan listrik dari energi gelombang","information and advisory services relating to the generation of electricity from wave energy"
"penyewaan mesin pengolahan tembakau","rental of tobacco processing machines"
"persewaan mesin cetak tipografi","rental of typographic presses"
"penyewaan mesin pemadat limbah","rental of waste compacting machines"
"penyewaan mesin dan peralatan pemadatan limbah","rental of waste compacting machines and apparatus"
"penyewaan mesin pemecah sampah","rental of waste crushing machines"
"penyewaan mesin dan peralatan pemecah sampah","rental of waste crushing machines and apparatus"
"sewa filter air","rental of water filters"
"penyewaan unit penyaringan air untuk penggunaan komersial","rental of water filtration units for commercial use"
"penyewaan peralatan pemurnian air","rental of water purification equipment"
"penyewaan alat pemurni air","rental of water purifying apparatus"
"penyewaan peralatan pengolahan air","rental of water treatment equipment"
"penyewaan alat dan mesin las dan solder","rental of welding and soldering apparatus and machines"
"penyewaan alat las","rental of welding apparatus"
"replikasi CD","replication of CDs"
"replikasi DVD","replication of DVDs"
"pemrosesan ulang bahan bakar nuklir","reprocessing of nuclear fuels"
"pelapisan ulang kaca","resurfacing of glass"
"cetak benam",rotogravure
"pelana bekerja","saddlery working"
"layanan sandblasting","sandblasting services"
"menggergaji material","sawing of materials"
"perencanaan penggergajian","sawmill planing"
"layanan penggergajian","sawmill services"
"jasa penjilidan, yaitu penjilidan buku","services of a bindery, namely, bookbinding"
"layanan dari teknisi gigi","services of a dental technician"
"pengolahan limbah","sewage treatment"
jahit,sewing
"menjahit tirai","sewing of curtains"
"pewarnaan sepatu","shoe staining"
"pewarnaan dan pewarnaan sepatu","shoe staining and dyeing"
"menyusutnya kain","shrinking of cloth"
"pakaian menyusut","shrinking of clothing"
"menyusutnya kain","shrinking of fabric"
"menyusutnya tekstil","shrinking of textiles"
"menyusut-pemeriksaan tekstil atau bulu","shrink-proofing of textile or furs"
"menandatangani huruf","sign lettering"
"pencetakan silkscreen","silkscreen printing"
"layanan sablon sutra","silk screen printing services"
"pelapisan perak","silver plating"
"balutan kulit","skin dressing"
"pemotongan hewan","slaughtering of animals"
"layanan pencetakan inkjet","inkjet printing services"
"pencetakan intaglio","intaglio printing"
"pengecoran perhiasan","jewelry casting"
"bergabung dengan komponen menggunakan perekat","joining of components using adhesives"
"bergabung dengan komponen menggunakan teknik pengelasan ultrasonik","joining of components using ultrasonic welding techniques"
"merajut dan mewarnai kain [perawatan bahan]","knitting and dyeing of fabrics [treatment of materials]"
"rental mesin rajut","knitting machine rental"
laminating,laminating
"laminasi lembaran plastik","laminating of plastic sheets"
"memimpin kerja","lead working"
"pewarnaan kulit","leather staining"
"kulit bekerja","leather working"
"layanan pencetakan lenticular","lenticular printing services"
"pencetakan letterpress","letterpress printing"
"pencetakan litograf","lithographic printing"
"suku cadang mesin untuk orang lain [layanan toko mesin]","machining parts for others [machine shop services]"
magnetisasi,magnetization
"pembuatan furnitur dan bagian plastik sesuai pesanan dan spesifikasi orang lain","manufacture of furniture and plastic parts to order and specification of others"
"informasi perawatan material","material treatment information"
"layanan perawatan material sehubungan dengan daur ulang","material treatment services in connection with recycling"
"pembuangan limbah medis [perawatan]","medical waste disposal [treatment]"
"pengeboran dan perforasi logam","metal drilling and perforation"
"fabrikasi logam dan layanan finishing","metal fabrication and finishing services"
"pengerasan logam","metal hardening"
"laminasi logam","metal laminating"
metalisasi,metallizing
"layanan peleburan logam","metal melting services"
"pelapisan logam","metal plating"
"tempering logam","metal tempering"
"perawatan logam","metal treating"
"pengerjaan logam",metalworking
"layanan microenkapsulasi disediakan untuk orang lain","microencapsulating services provided for others"
"pemeriksaan jamur","mildew proofing"
penggilingan,millworking
"mencampur pelumas untuk pihak ketiga","mixing lubricants for third parties"
"pencampuran cat","mixing of paints"
"cetakan dari bahan plastik","molding of plastic materials"
"pengobatan pencegahan cetakan","mold prevention treatment"
"perawatan pencegahan cetakan kain","mold prevention treatment of cloth"
"pengobatan pencegahan jamur bulu","mold prevention treatment of furs"
"pengobatan pencegahan cetakan tekstil","mold prevention treatment of textiles"
"layanan perbaikan cetakan","mold remediation services"
"monogram pakaian","monogramming of clothing"
"pakaian mothproofing","mothproofing of clothing"
"mothproofing takstil","mothproofing of textiles"
"layanan mothproofing","mothproofing services"
"pencairan gas alam","natural gas liquefaction"
"menjahit dan menjahit","needlework and dressmaking"
"pelapisan nikel","nickel plating"
"layanan daur ulang bahan bakar nuklir","nuclear fuel recycling services"
"pengolahan limbah nuklir","nuclear waste treatment"
"cetak offset","offset printing"
"pemrosesan dan transformasi energi","processing and transforming of energy"
"pengolahan dan transformasi sumber daya mineral dan bahan baku lainnya","processing and transforming of mineral resources and of other raw materials"
"pengolahan biji-bijian pertanian","processing of agricultural grain"
"pengolahan bambu","processing of bamboo"
"pengolahan bambu, kulit pohon, rotan, tanaman merambat atau bahan alami lainnya","processing of bamboo, tree barks, rattan, vines or other natural materials"
"pengolahan bahan biofarmasi untuk orang lain","processing of biopharmaceutical materials for others"
"pengolahan bahan kimia","processing of chemicals"
"pengolahan bahan kimia dan petrokimia","processing of chemicals and petrochemicals"
"pemrosesan film sinematografi","processing of cinematographic films"
"pengolahan bahan bumi untuk mendapatkan logam [pemrosesan bahan]","processing of earth materials to obtain metals [material processing]"
"pengolahan bahan pakan","processing of feedstuffs"
"pengolahan bahan makanan untuk digunakan dalam pembuatan","processing of foodstuffs for use in manufacture"
"pengolahan bahan bakar","processing of fuel materials"
"pengolahan bahan bakar","processing of fuels"
"pengolahan gas","processing of gas"
"pengolahan bahan","processing of materials"
"pandai besi",smithing
"layanan rumah asap untuk makanan merokok","smoke house services for smoking food"
"layanan perawatan tanah [layanan perbaikan lingkungan]","soil treatment services [environmental remediation services]"
pematerian,soldering
"pemilahan sampah dan bahan daur ulang [transformasi]","sorting of waste and recyclable material [transformation]"
"pemintalan kapas","spinning of cotton"
"layanan pewarnaan","staining services"
"jasa percetakan alat tulis","stationery printing services"
"kerja batu","stone working"
"selesai stripping","stripping finishes"
"finishing permukaan benda logam","surface finishing of metal articles"
penyamakan,tanning
"penyamakan, pewarnaan dan perakitan bahan kulit kustom","tanning, dyeing and custom assembling of leather materials"
"penyamakan kulit","tanning of leather"
taksidermi,taxidermy
"konsultasi teknis di bidang produksi energi surya","technical consultancy in the field of production of solar energy"
"layanan menyulam t-shirt","tee-shirt embroidering services"
"pencelupan tekstil","textile dyeing"
"menerapkan selesai pada kain","applying finishes to fabric"
"menerapkan sentuhan akhir pada tekstil","applying finishes to textiles"
"menerapkan selesai untuk lembaran dan gulungan stainless steel","applying finish to stainless steel sheets and coils"
"pembuatan bir bir untuk orang lain","beer brewing for others"
"layanan bioremediasi","bioremediation services"
"pandai besi",blacksmithing
"pemutihan kain","bleaching of cloth"
"pemutihan pakaian","bleaching of clothing"
"pemutihan tekstil","bleaching of textiles"
"campuran minyak mentah dan minyak sintetis","blending of crude oil and synthetic oils"
"cetak biru",blueprinting
boilermaking,boilermaking
"penjilid buku",bookbinding
"pembuatan bir oleh microbreweries","brewing of beer by microbreweries"
"burnishing oleh abrasi","burnishing by abrasion"
"pembuatan kabinet [pembuatan kustom kabinet]","cabinet making [custom manufacture of cabinets]"
"pelapisan kadmium","cadmium plating"
"penghilang bau karpet","carpet deodorizing"
"pengecoran bagian logam untuk boiler","casting of metal parts for boilers"
"keramik kaca","ceramic glazing"
"pengolahan keramik","ceramic processing"
"pengelasan keramik","ceramic welding"
"enkapsulasi kimia dan dispersi bahan kimia berbahaya","chemical encapsulation and dispersion of hazardous chemicals"
"perawatan kimia tekstil","chemical treatment of textiles"
"chroming bumper kendaraan bermotor","chroming of motor vehicle bumpers"
"pelapisan kromium","chromium plating"
"pembuatan sari untuk orang lain","cider-making for others"
"pencelupan kain","cloth dyeing"
"tepi kain","cloth edging"
"kain tahan api","cloth fireproofing"
"pergantian pakaian","clothing alteration"
"pencampuran batubara","coal blending"
"pelapisan dan finishing permukaan mesin dan alat","coating and surface finishing of machines and tools"
"pelapisan permukaan logam menggunakan deposisi uap fisik atau proses deposisi uap kimia","coating of metal surfaces using physical vapor deposition or chemical vapor deposition processes"
"pelapisan permukaan logam menggunakan proses deposisi uap fisik","coating of metal surfaces using physical vapor deposition processes"
"pelapisan lensa optik","coating of optical lenses"
"memanggang dan mengolah kopi","coffee roasting and processing"
"peningkatan warna film hitam putih","color enhancement of black and white film"
"peningkatan warna film video hitam putih","color enhancement of black and white video film"
"layanan pemisahan warna","colour separation services"
"konsultasi yang berkaitan dengan daur ulang limbah dan sampah","consultancy relating to the recycling of waste and trash"
"jasa konsultasi yang berkaitan dengan pembangkitan energi listrik","consultancy services relating to the generation of electrical energy"
"konsultasi bidang pengolahan air","consultancy the field of water treatment"
"pewarnaan lensa kontak","contact lens tinting"
"konversi substrat yang ditargetkan menjadi preparasi kimia yang ditargetkan dengan pengobatan dengan sistem enzim","conversion of targeted substrates into targeted chemical preparations by treatment with enzyme systems"
"konversi energi limbah menjadi listrik [layanan daur ulang energi]","conversion of waste energy into electricity [energy recycling services]"
"konversi energi limbah menjadi uap [layanan daur ulang energi]","conversion of waste energy into steam [energy recycling services]"
"layanan daur ulang minyak goreng dan minyak sayur","cooking oil and vegetable oil recycling services"
countersinking,countersinking
"perawatan anti kusut untuk pakaian","crease-resistant treatment for clothing"
"perawatan kain yang tahan kusut","crease-resistant treatment of cloth"
"pengolahan bahan obat","processing of medicinal materials"
"pemrosesan permukaan logam dengan pemolesan abrasif","processing of metal surfaces by abrasive polishing"
"pemrosesan permukaan logam dengan penggilingan presisi dan pemolesan abrasif","processing of metal surfaces by precision grinding and abrasive polishing"
"pemrosesan permukaan logam menggunakan teknik penggilingan presisi","processing of metal surfaces using precision grinding techniques"
"pengolahan gas alam","processing of natural gas"
"pengolahan minyak","processing of oil"
"pemrosesan lensa optik untuk memenuhi kebutuhan individu","processing of optical lenses to meet individual requirements"
"pemrosesan film fotografi dan sinematografi","processing of photographic and cinematographic films"
"pemrosesan film fotografi","processing of photographic films"
"pemrosesan slide dan cetakan foto","processing of photographic slides and prints"
"pengolahan bahan plastik","processing of plastic materials"
"pengolahan bahan plastik dan memberikan informasi yang berkaitan dengannya","processing of plastic materials and providing information relating thereto"
"pengolahan rotan","processing of rattan"
"pengolahan bahan baku","processing of raw materials"
"pengolahan bahan baku untuk pembuatan makanan dan minuman","processing of raw materials for the manufacture of food and beverages"
"pengolahan karet","processing of rubber"
"pemrosesan karet dan memberikan informasi yang berkaitan dengannya","processing of rubber and providing information relating thereto"
"pengolahan daun teh","processing of tea leaves"
"pengolahan kulit pohon","processing of tree barks"
"produksi dan pengolahan bahan bakar dan sumber energi lainnya","production and processing of fuels and of other sources of energy"
"produksi energi","production of energy"
"produksi energi oleh pembangkit listrik tenaga nuklir","production of energy by nuclear power plants"
"produksi energi oleh pembangkit listrik","production of energy by power plants"
"produksi tenaga listrik tenaga air","production of hydroelectric power"
"pembuatan prototipe produk baru untuk orang lain","prototype fabrication of new products for others"
"memberikan informasi tentang pembuatan anggur","providing information about wine-making"
"memberikan informasi di bidang manufaktur makanan","providing information in the field of food manufacturing"
"memberikan informasi terkait pengolahan keramik","providing information relating to ceramic processing"
"memberikan informasi yang berkaitan dengan penjahitan","providing information relating to dressmaking"
"memberikan informasi yang berkaitan dengan layanan menyulam","providing information relating to embroidering services"
"memberikan informasi terkait dengan pemrosesan ulang bahan bakar nuklir","providing information relating to nuclear fuel reprocessing"
"memberikan informasi terkait layanan penyelesaian kertas","providing information relating to paper finishing services"
"tekstil mothproofing","textile mothproofing"
"perawatan tekstil","textile treating"
"perawatan tekstil dalam sifat mothproofing","textile treatment in the nature of mothproofing"
"warping tekstil","textile warping"
"tenun tekstil","textile weaving"
"penebangan kayu","timber felling"
"penebangan dan pengolahan kayu","timber felling and processing"
"pengolahan kayu","timber processing"
"pelapisan timah","tin plating"
"pandai besi timah","tin smithing"
"vulkanisasi ban","tire vulcanization"
"ukiran batu nisan","tombstone engraving"
"pencetakan transfer","transfer printing"
"perawatan dan pelapisan permukaan logam","treatment and coating of metal surfaces"
"perawatan dan pemrosesan pakaian untuk tujuan daur ulang","treatment and processing of clothing for recycling purposes"
"pengolahan dan pengolahan bijih dan konsentrat bijih","treatment and processing of ores and ore concentrates"
"jasa cetak offset","offset printing services"
"perawatan sumur minyak dan gas","oil and gas well treatment"
"layanan pengilangan minyak","oil refinery services"
"penyulingan minyak","oil refining"
"penggilingan kaca optik","optical glass grinding"
"penggilingan lensa optik","optical lens grinding"
"Perawatan arsip (kertas)","paper treating"
"perawatan dan pemrosesan kertas","paper treating and processing"
"pencetakan pola","pattern printing"
"perawatan kain permanen-tekan","permanent-press treatment of cloth"
"perawatan pakaian permanen-tekan","permanent-press treatment of clothing"
"perawatan kain permanen-tekan","permanent-press treatment of fabrics"
"perawatan permanen terhadap tekstil","permanent-press treatment of textiles"
"pencairan gas minyak bumi","petroleum gas liquefaction"
"layanan fotokopi","photocomposing services"
fotofinishing,photofinishing
"memperbesar foto dan memberikan informasi yang berkaitan dengannya","photographic enlarging and providing information relating thereto"
"pengembangan film fotografi","photographic film development"
"pengembangan film fotografi dan memberikan informasi yang berkaitan dengannya","photographic film development and providing information relating thereto"
"pelestarian fotografi","photographic preservation"
"pencetakan foto","photographic printing"
"pencetakan foto dan memberikan informasi yang berkaitan dengannya","photographic printing and providing information relating thereto"
"pemrosesan foto","photographic processing"
"reproduksi foto","photographic reproduction"
"klise foto",photogravure
"pencetakan photogravure","photogravure printing"
"framing gambar","picture framing"
"perencanaan material","planing of materials"
"pemolesan berlian dan batu berharga lainnya","polishing of diamonds and other precious stones"
"pemolesan batu permata","polishing of gemstones"
"pencetakan potret","portrait printing"
"tembikar tembikar","pottery firing"
"persiapan dan perawatan kain","preparation and treatment of fabric"
"pengawetan makanan","preservation of food"
"pakaian pra-penyusutan","pre-shrinking of clothing"
"pra-penyusutan kain","pre-shrinking of fabric"
"pra-penyusutan tekstil","pre-shrinking of textiles"
percetakan,printing
"perawatan dan pengolahan bahan plastik","treatment and processing of plastic materials"
"pengolahan limbah hewan","treatment of animal waste"
"perawatan kain","treatment of cloth"
"pengobatan tanah yang terkontaminasi","treatment of contaminated soil"
"pengolahan air minum, air layanan dan air limbah","treatment of drinking water, service water and waste water"
"perawatan bulu","treatment of fur"
"pengobatan bulu untuk mencegah penyusutan","treatment of furs to prevent shrinking"
"pengobatan cairan berbahaya","treatment of hazardous liquids"
"pengolahan limbah berbahaya","treatment of hazardous waste"
"perawatan bahan","treatment of materials"
"perawatan bahan dengan sinar laser","treatment of materials by laser beam"
"perawatan bahan untuk pembuatan barang keramik","treatment of materials for the manufacture of ceramic goods"
"perlakuan material atas permintaan pihak ketiga","treatment of materials upon request for third parties"
"perawatan bahan menggunakan bahan kimia","treatment of materials using chemicals"
"perawatan material yang menggunakan gelombang ultrasonik untuk memodifikasi propertinya","treatment of materials using ultrasonic waves to modify their properties"
"perawatan bagian logam untuk mencegah korosi","treatment of metal parts to prevent corrosion"
"perawatan bagian logam untuk mencegah korosi menggunakan proses hot-dip galvanizing dan powder coating","treatment of metal parts to prevent corrosion using hot-dip galvanizing and powder coating processes"
"pengobatan tumpahan minyak","treatment of oil spills"
"perawatan karet","treatment of rubber"
"perawatan tekstil atau bulu untuk mencegah penyusutan","treatment of textile or furs to prevent shrinking"
"perawatan tekstil untuk mencegah penyusutan","treatment of textiles to prevent shrinking"
"pengolahan limbah beracun","treatment of toxic waste"
"pengolahan limbah","treatment of waste"
"pengolahan bahan limbah","treatment of waste materials"
"pengolahan bahan limbah di bidang pengendalian pencemaran lingkungan","treatment of waste materials in the field of environmental pollution control"
"perawatan atau pemrosesan kain, pakaian atau bulu","treatment or processing of cloth, clothing or fur"
"perawatan atau pemrosesan kain, pakaian atau bulu dan memberikan informasi yang berkaitan dengannya","treatment or processing of cloth, clothing or fur and providing information relating thereto"
"penyusunan huruf",typesetting
"upcycling [daur ulang limbah]","upcycling [waste recycling]"
"penghilang bau jok","upholstery deodorizing"
"jasa percetakan dan perencanaan vinil","vinyl printing and plotting services"
"vulkanisasi [perawatan material]","vulcanization [material treatment]"
"warping [alat tenun]","warping [looms]"
