name_id,name_en
"benjolan kunci dari logam untuk Locksmithing","bump keys of metal for locksmithing"
"pelampung logam","buoys of metal"
"Bejana dari logam (tempat pemakaman)","burial vaults of metal"
"Patung kepala dari logam biasa","busts of common metal"
"patung logam non-mulia","busts of non-precious metal"
"tangkapan pintu lemari logam","cabinet door catches of metal"
"Penahan Pintu lemari dari logam","cabinet stops of metal"
"kabel klem logam","cable clamps of metal"
"klip kabel logam","cable clips of metal"
"Sambungan kabel dari logam (bukan listrik)","cable joints of metal, non-electric"
"kabel untuk parasut mobil","cables for car parachutes"
"kabel untuk pintu lift mobil","cables for elevator car doors"
"Kabel dari logam, bukan listrik","cables of metal, non-electric"
"kabel bidal logam","cable thimbles of metal"
Kadmium,cadmium
"cake toppers dari logam biasa","cake toppers of common metal"
"kurung kantilever logam","cantilevered brackets of metal"
"baja karbon","carbon steel"
"sling kargo dari logam","cargo slings of metal"
"jendela tingkap dari logam","casement windows of metal"
"cashboxes [logam atau non-logam]","cashboxes [metal or non-metal]"
"cashboxes, bukan dari logam","cashboxes, not of metal"
"cashboxes logam","cashboxes of metal"
"kotak penyimpanan kas logam","cash deposit boxes of metal"
"casing logam","casings of metal"
"Gentong dari logam","casks of metal"
"Kastor logam","casters of metal"
"paduan pengecoran","casting alloys"
"coran, foil, bubuk, dan digulung, ditarik atau diekstrusi setengah jadi artikel dari tembaga atau paduan","castings, foils, powder, and rolled, drawn or extruded semi-finished articles of copper or its alloys"
"coran, foil, bubuk, dan digulung, ditarik atau diekstrusi setengah jadi artikel timbal atau paduan","castings, foils, powder, and rolled, drawn or extruded semi-finished articles of lead or its alloys"
"coran, foil, bubuk, dan digulung, ditarik atau diekstrusi setengah jadi artikel nikel atau paduan","castings, foils, powder, and rolled, drawn or extruded semi-finished articles of nickel or its alloys"
"coran, foil, bubuk, dan digulung, ditarik atau diekstrusi setengah jadi artikel timah atau paduannya","castings, foils, powder, and rolled, drawn or extruded semi-finished articles of tin or its alloys"
"besi cor","cast iron"
"besi cor untuk digunakan dalam hidrolika, sanitasi, sistem jalan dan bangunan","cast iron for use in hydraulics, sanitation, road systems and buildings"
"material besi cor untuk rel kereta api","cast iron material for railroad tracks"
"pipa besi cor","cast iron pipes"
"Besi tuang, yang kasar atau setengah dikerjakan","cast iron, unwrought or semi-wrought"
"hardware * logam, kecil","hardware* of metal, small"
"topi kait logam","hat hooks of metal"
"pemanasan saluran logam","heating ducts of metal"
"sling rantai heavy-duty","heavy-duty chain slings"
"engsel dari logam","hinges of metal"
"hobnails logam","hobnails of metal"
"ornamen liburan perunggu, selain hiasan pohon","holiday ornaments of bronze, other than tree ornaments"
"ornamen liburan dari logam biasa, selain hiasan pohon","holiday ornaments of common metal, other than tree ornaments"
"kait [logam hardware]","hooks [metal hardware]"
"kait logam","hooks of metal"
"kait logam untuk pakaian rel","hooks of metal for clothes rails"
"kait logam untuk atap papan tulis","hooks of metal for roofing slates"
"Corong isi (tidak mekanis) dari logam","hoppers of metal, non-mechanical"
"alat kelengkapan selang logam","hose fittings of metal"
"gantungan selang logam","hose hangers of metal"
"Batang baja","hot-rolled steel bars"
"nomor rumah dari logam, non-bercahaya","house numbers of metal, non-luminous"
"es cetakan logam","ice moulds of metal"
"Gelang pengenal dari logam","identification bracelets of metal"
"identifikasi gelang logam, untuk rumah sakit","identification bracelets of metal, for hospitals"
"Pelat pengenal dari logam","identity plates of metal"
indium,indium
"wadah kemasan industri logam","industrial packaging containers of metal"
"Batang lempengan dari logam biasa","ingots of common metal"
"pintu dalam logam","inner doors of metal"
"pipa mendukung terisolasi dari logam","insulated pipe supports of metal"
"interior jendela logam","interior metal shutters"
besi,iron
"besi dan baja","iron and steel"
"bijih besi","iron ores"
"besi atau baja skrap","iron or steel scraps"
"pirit besi","iron pyrites"
"lembaran besi","iron slabs"
"Besi, kasar atau setengah dikerjakan","iron, unwrought or semi-wrought"
"Kawat besi","iron wire"
"Barang-barang dari besi untuk pintu","ironwork for doors"
"Barang-barang dari besi untuk jendela","ironwork for windows"
"Jalusi dari logam","jalousies of metal"
"Jerigen dari logam","jerrycans of metal"
"Alat pemancar gas, uap atau air dari logam","jets of metal"
"perlengkapan penyambung logam","joinery fittings of metal"
"sendi dari logam untuk pipa","joints of metal for pipes"
"balok besi atau baja","joists of iron or steel"
"Balok dari logam","joists of metal"
"Sambungan dari logam untuk pipa","junctions of metal for pipes"
"persimpangan dari logam untuk pipa, termasuk yang terbuat dari paduan baja dan titanium","junctions of metal for pipes, including those made from alloy steel and titanium"
"tong logam","kegs of metal"
"Kunci dari logam","keys of metal"
"Tombol dari baja","knobs of metal"
"Tangga dari logam","ladders of metal"
"tangga dari logam untuk perpustakaan","ladders of metal for libraries"
"tangga stand-off logam","ladder stand-offs of metal"
"edgings lanskap logam","landscape edgings of metal"
"Gerendel dari logam","latches of metal"
"Lis dari logam","laths of metal"
"edgings rumput logam","lawn edgings of metal"
"memimpin paduan ingot","lead alloy ingots"
"memimpin dan paduan","lead and its alloys"
"memimpin untuk menuangkan tokoh","lead for pouring of figures"
"solder bebas timah untuk industri elektronik","lead-free solders for the electronics industry"
"memimpin ingot","lead ingots"
"memimpin, tidak ditempa atau semi-tempa","lead, unwrought or semi-wrought"
"kotak surat logam","letter boxes of metal"
"Surat-kotak flaps logam","letter-box flaps of metal"
"Huruf-huruf dan angka-angka (dari logam biasa) kecuali huruf cetak","letters and numerals of common metal, except type"
"tutup logam untuk kaleng","lids of metal for cans"
"rantai lifting","lifting chains"
"eyebolts lifting","lifting eyebolts"
"eyenuts lifting","lifting eyenuts"
"mata angkat","lifting eyes"
limonit,limonite
"lapisan logam untuk membangun","linings of metal for building"
"tangki penyimpanan cairan [kontainer] terbuat dari logam","liquid storage tanks [containers] made of metal"
"tangki penyimpanan cairan [struktur] terbuat dari logam","liquid storage tanks [structures] made of metal"
"rantai penanganan beban","load handling chains"
"palet logam bongkar muat","loading and unloading pallets of metal"
"penampungan dok pemuatan logam","loading dock shelters of metal"
"Batang ukur pemuatan dari logam untuk gerbong kereta api","loading gauge rods of metal for railway wagons"
"Palet pemuatan barang dari logam","loading pallets of metal"
"beban angkat tali logam","load lifting straps of metal"
"Grendel pengunci","lock bolts"
"baut kunci logam","lock bolts of metal"
"kotak kunci logam","lock boxes of metal"
"silinder kunci logam","lock cylinders of metal"
"mekanisme penguncian logam","locking mechanisms of metal"
"locksets logam","locksets of metal"
"kunci terbuat dari logam, non-listrik","locks made of metal, non-electric"
"kunci logam","locks of metal"
"Kunci dari logam untuk tas","locks of metal for bags"
"kunci dari logam untuk pintu","locks of metal for doors"
"kunci dari logam untuk tas","locks of metal for handbags"
"kunci dari logam untuk kendaraan","locks of metal for vehicles"
"kunci dari logam untuk jendela","locks of metal for windows"
"Kunci dari logam (kecuali elektrik)","locks of metal, other than electric"
"kunci, selain listrik, logam untuk troli","locks, other than electric, of metal for trolleys"
"kunci, selain listrik, logam untuk digunakan pada bangunan","locks, other than electric, of metal for use on buildings"
"kunci, selain listrik, dari logam untuk kendaraan","locks, other than electric, of metal for vehicles"
"tembaga rendah memo karbon-baja","low copper carbon-steel scraps"
"pengencang mesin sabuk logam","machine belt fasteners of metal"
magnesium,magnesium
"magnesium alloy ingot","magnesium alloy ingots"
"magnesium ingot","magnesium ingots"
"surat pelat logam","mail plates of metal"
manggan,manganese
"bijih mangan","manganese ores"
"Penutup lubang pemeriksaan dari logam","manhole covers of metal"
"manual dioperasikan katup logam, selain bagian dari mesin","manually operated metal valves, other than parts of machines"
"-tenda [struktur bangunan] logam","marquees [building structures] of metal"
"bahan logam untuk konstruksi kereta api","materials of metal for railway construction"
"paduan logam untuk digunakan dalam pembuatan","metal alloys for use in manufacture"
"keamanan otomatis logam bergulir pintu","metal automatic security revolving doors"
"metal pintu geser otomatis","metal automatic sliding doors"
"metal pintu ayun otomatis","metal automatic swing doors"
"kurung logam untuk digunakan dalam konstruksi dan perakitan decking","metal brackets for use in the construction and assembly of decking"
"kawat kabel logam","metal cable wire"
"Kandang logam untuk hewan liar","metal cages for wild animals"
"kunci sepeda logam","bicycle locks of metal"
"instalasi parkir sepeda logam","bicycle parking installations of metal"
"nomor balap sepeda piring yang terbuat dari logam","bicycle racing number plates made of metal"
"penyimpanan sepeda rak logam","bicycle storage racks of metal"
"billet logam","billets of metal"
"Ikatan dari logam","bindings of metal"
"strip mengikat logam yang digunakan pada kemasan","binding strips of metal used on packaging"
"benang mengikat logam","binding thread of metal"
"Kawat pengikat dari logam untuk keperluan pertanian","binding thread of metal for agricultural purposes"
"Konstruksi pemandian burung dari logam","bird baths [structures] of metal"
"bangku-bangku logam","bleachers of metal"
"Balok besi kasar (metalurgi)","blooms [metallurgy]"
"bollards logam","bollards of metal"
"baut, flat","bolts, flat"
"baut terkunci logam","bolt snaps of metal"
"baut logam","bolts of metal"
"botol topi logam","bottle caps of metal"
"botol [logam wadah] untuk gas terkompresi atau udara cair","bottles [metal containers] for compressed gas or liquid air"
"botol dari logam untuk gas terkompresi atau udara cair","bottles of metal for compressed gas or liquid air"
"botol dari logam untuk udara cair","bottles of metal for liquid air"
"botol logam untuk penyimpanan bahan bakar","bottles of metal for the storage of fuel"
"sumbat botol logam","bottle stoppers of metal"
"kotak dari logam biasa","boxes of common metal"
"kotak pengencang logam","box fasteners of metal"
"Penyangga dari logam untuk pemuatan barang","braces of metal for handling loads"
"bracket dari logam untuk bangunan","brackets of metal for building"
"Paku [brad] dari logam","brads of metal"
"pipa bercabang logam","branching pipes of metal"
"pipa bercabang logam, termasuk yang terbuat dari paduan baja dan titanium","branching pipes of metal, including those made from alloy steel and titanium"
"bercabang tabung logam untuk jaringan pipa","branching tubes of metal for pipelines"
"Pagar dari logam untuk makam","enclosures of metal for tombs"
"mesin berdiri logam","engine stands of metal"
"escutcheons logam","escutcheons of metal"
"baut mata","eye bolts"
"Mur mata","eye nuts"
"komponen logam fabrikasi untuk pondasi bangunan [bahan bangunan]","fabricated metal components for building foundations [construction materials]"
"Papan penutup tepi atap dari logam","fascias of metal"
"kran logam untuk tong","faucets of metal for casks"
"panel pagar logam","fence panels of metal"
"pagar logam","fences of metal"
"pagar tetap logam","fence stays of metal"
"ferrules dari logam untuk tongkat dan tongkat berjalan","ferrules of metal for canes and walking sticks"
"Gelang pipa-api dari logam untuk pegangan","ferrules of metal for handles"
"Gelang pipa-api dari logam untuk tongkat","ferrules of metal for walking sticks"
"tokoh dari logam biasa","figures of common metal"
"Patung-patung kecil (arca) dari logam biasa","figurines of common metal"
"patung-patung logam non-mulia","figurines of non-precious metal"
"Serbuk kikiran logam","filings of metal"
"film dan lembaran yang terbuat dari logam untuk digunakan dalam pembuatan papan sirkuit","films and sheets made from metal for use in the manufacture of circuit boards"
"plat pintu dari logam","finger plates of metal"
"Dudukan logam yang menahan log pada perapian","firedogs [andirons]"
"pintu tahan api dari logam","fire doors of metal"
"bahan tahan api dipecat dari logam [bahan bangunan]","fired refractory materials of metal [building materials]"
"mantel perapian logam","fireplace mantles of metal"
"mengelilingi perapian logam","fireplace surrounds of metal"
"brankas tahan api logam","fire-resistant safes of metal"
"Pelat las (rel kereta api)","fish plates [rails]"
"selimut pas untuk kolam renang [struktur] logam","fitted covers for swimming pools [structures] of metal"
"fitting logam untuk tempat tidur","fittings of metal for beds"
"fitting logam untuk membangun","fittings of metal for building"
"Perlengkapan dari logam untuk peti-peti jenazah","fittings of metal for coffins"
"Alat kelengkapan dari logam untuk saluran udara yang dimampatkan","fittings of metal for compressed air lines"
"fitting logam untuk pipa fleksibel","fittings of metal for flexible pipes"
"Perlengkapan logam untuk perabotan","fittings of metal for furniture"
"fitting logam untuk pipa","fittings of metal for pipes"
"fitting logam untuk pipa kaku","fittings of metal for rigid pipes"
"Tiang logam (struktur) dari logam","flagpoles [structures] of metal"
"Flensa dari logam (kerah)","flanges of metal [collars]"
"foil logam fleksibel untuk digunakan dalam pembuatan kantong, tas dan tutup","flexible metal foil for use in the manufacture of pouches, bags and lids"
"Wadah-wadah terapung dari logam","floating containers of metal"
"mengambang dermaga logam","floating docks of metal"
"papan lantai logam","floor boards of metal"
"engsel lantai logam","floor hinges of metal"
"panel lantai logam","floor panels of metal"
"lantai terbuat dari paduan logam","floors made of metal alloys"
"Alumunium casting (cor)",-
"tangki air logam","water tanks of metal"
"tangki air dari logam untuk keperluan industri","water tanks of metal for industrial purposes"
"weatherboards logam","weatherboards of metal"
"Kincir cuaca atau kincir angin dari logam","weather- or wind-vanes of metal"
"soket wedge","wedge sockets"
"chocks roda dibuat terutama dari logam","wheel chocks made primarily of metal"
"klem roda logam","wheel clamps of metal"
"logam putih","white metal"
"Kerai dari logam","wind-driven bird-repelling devices made of metal"
"penggulung berbentuk silinder dari logam, non-mekanis, untuk selang fleksibel","winding spools of metal, non-mechanical, for flexible hoses"
"penutup jendela, non-listrik","window closers, non-electric"
"jendela engkol logam","window cranks of metal"
"Kait jendela dari logam","window fasteners of metal"
"bingkai jendela aluminium","window frames of aluminium"
"bingkai jendela dari logam","window frames of metal"
"pegangan jendela logam","window handles of metal"
"engsel jendela logam","window hinges of metal"
"jambs jendela logam","window jambs of metal"
"pembuka jendela, non-listrik","window openers, non-electric"
"Roda Untuk Jendela","window pulleys"
"window rel logam","window rails of metal"
"jendela layar logam","window screens of metal"
"Jendela logam","windows of metal"
"Tali pengancing dari logam untuk jendela","window stops of metal"
"kamar penyimpanan anggur [struktur] logam","wine storage rooms [structures] of metal"
kawat,wire
"Kain dari kawat","wire cloth"
"pagar kawat","wire fences"
"wire mesh","wire mesh"
"jaring kawat dan gauzes","wire nets and gauzes"
"kawat dari logam biasa","wire of common metal"
"Kawat dari campuran logam biasa (kecuali kawat sekering)","wire of common metal alloys, except fuse wire"
"tali kawat","wire rope"
"klip tali kawat","wire rope clips"
"tali klip kawat logam","wire rope clips of metal"
"bidal tali kawat","wire rope thimbles"
"tali kawat bidal logam","wire rope thimbles of metal"
"tali kawat yang digunakan untuk mengangkat dan tali-temali","wire rope used for lifting and rigging"
"Peregang kawat (penghubung peregang)","wire stretchers [tension links]"
"Barang seni dari logam biasa","works of art of common metal"
"karya seni logam","works of art of metal"
"karya seni dari logam non-mulia","works of art of non-precious metal"
"Pita pembungkus atau pengikat dari logam","wrapping or binding bands of metal"
"gerbang besi tempa","wrought iron gates"
seng,zinc
"ingot paduan seng","zinc alloy ingots"
"berlapis seng lembaran baja","zinc-coated steel sheets"
"ingot seng","zinc ingots"
zirkonium,zirconium
"bijih zirkonium","zirconium ores"
"mur logam","nuts of metal"
"Wadah pembuangan minyak dari logam","oil drainage containers of metal"
"bijih logam","ores of metal"
"ornamen dalam bentuk miniatur yang terbuat dari logam biasa","ornaments in miniature form made of common metal"
"ornamen [patung] terbuat dari logam biasa","ornaments [statues] made of common metal"
"Tirai dari logam dipakai di luar rumah","outdoor blinds of metal"
"pintu luar logam","outer doors of metal"
"Wadah kemasan dari logam","packaging containers of metal"
padeyes,padeyes
"mata pad","pad eyes"
gembok,padlocks
"gembok logam","padlocks of metal"
"Bilik dari logam untuk tempat menyemprotkan cat","paint spraying booths of metal"
"palet logam","pallets of metal"
"Sambungan atap dari logam","pantiles of metal"
"pembatasan parkir logam","parking curbs of metal"
"Sekat partisi dari logam","partitions of metal"
"partisi dari logam untuk membangun","partitions of metal for building"
"blok paving logam","paving blocks of metal"
"Lembaran paving dari logam","paving slabs of metal"
"Batang logam terkupas","peeled metal bars"
"pasak logam","pegs of metal"
"pergola logam","pergolas of metal"
"pergola terutama logam","pergolas primarily of metal"
"pintu hewan peliharaan logam","pet doors of metal"
"patung-patung timah","pewter figurines"
"besi kasar","pig iron"
"Kandang babi dari logam","pigsties of metal"
"Pilar dari logam untuk bangunan","pillars of metal for building"
"Pasak (perangkat keras)","pins [hardware]"
"klem pipa logam","pipe clamps of metal"
"klip pipa logam","pipe clips of metal"
"kerah pipa logam","pipe collars of metal"
"alat kelengkapan pipa [sambungan] dari logam","pipe fittings [junctions] of metal"
"Penyalut pipa dari logam","pipe muffs of metal"
"pipa dan tabung logam","pipes and tubes of metal"
"Pipa-pipa dari logam","pipes of metal"
"pipa logam untuk membangun","pipes of metal for building"
"pipa logam, termasuk yang terbuat dari paduan baja dan titanium","pipes of metal, including those made from alloy steel and titanium"
"pipa logam","pipework of metal"
"pipa logam, termasuk yang terbuat dari paduan baja dan titanium","pipework of metal, including those made from alloy steel and titanium"
"pitons logam","pitons of metal"
"plakat logam","placards of metal"
"penanda tanaman logam","plant markers of metal"
"plak dari logam biasa","plaques of common metal"
"baja berlapis","plated steel"
"Podium siap pasang dari logam","platforms, prefabricated, of metal"
"colokan dari logam untuk mandi","plugs of metal for baths"
"colokan logam untuk mandi","plugs of metal for showers"
"colokan dari logam untuk tenggelam","plugs of metal for sinks"
"Tiang dari logam","poles of metal"
"Kutub logam untuk saluran listrik","poles of metal for power lines"
"Portik dari logam (bangunan)","porches [structures] of metal"
"tanggul logam portabel","portable metal levees"
"anak tangga logam portabel untuk pertunjukan publik [platform]","portable metal risers for public performances [platforms]"
"Tiang dari logam","posts of metal"
"kandang unggas logam","poultry cages of metal"
"rumah hewan pra-fabrikasi logam","pre-fabricated animal houses of metal"
"jembatan pra-fabrikasi logam","pre-fabricated bridges of metal"
"rumah ayam pra-fabrikasi logam","pre-fabricated chicken houses of metal"
"rumah prefabrikasi [kit] logam","prefabricated houses [kits] of metal"
"rumah pra-fabrikasi logam","pre-fabricated houses of metal"
"bangunan logam pra-fabrikasi","pre-fabricated metal buildings"
"pra-fabrikasi rumah ayam sectional logam","pre-fabricated sectional chicken houses of metal"
"silo pra-fabrikasi logam","pre-fabricated silos of metal"
"kandang pra-fabrikasi logam","pre-fabricated stables of metal"
"pra-dicat baja strip","pre-painted steel strip"
"tabung gas bertekanan terbuat dari logam","pressure gas cylinders made of metal"
"Penopang dari logam","props of metal"
"katrol logam, selain untuk mesin","pulleys of metal, other than for machines"
"ingot besi murni","pure iron ingots"
"logam piroforik","pyrophoric metals"
"pagar logam","railings of metal"
"pagar logam untuk balkon","railings of metal for balconies"
"pagar logam untuk jembatan","railings of metal for bridges"
"pagar logam untuk pagar","railings of metal for fences"
"Bantalan jalan kereta api dari logam","railroad ties of metal"
"crossover kereta api dari logam","railway crossovers of metal"
"Bahan-bahan kereta api dari logam","railway material of metal"
"corong talang air dari logam","rainwater hoppers of metal"
"waduk air hujan dari logam","rainwater reservoirs of metal"
"tangki air hujan dari logam","rainwater tanks of metal"
"kawat duri","razor wire"
"bata tahan api dari logam","refractory bricks of metal"
"campuran castable tahan api dari logam","refractory castable mixes of metal"
"bahan konstruksi tahan api dari logam","refractory construction materials of metal"
"Pelat nomor dari logam","registration plates of metal"
"Bahan bertulang dari logam untuk bangunan","reinforcing materials of metal for building"
"Bahan penguat dari logam untuk beton","reinforcing materials, of metal, for concrete"
"penguat untuk bekisting pin logam","reinforcing pins of metal for formwork"
"patung keagamaan dari logam biasa","religious statues of common metal"
"pengganti link untuk rantai","replacement links for chains"
"rantai tali-temali logam","rigging chains of metal"
"pipa kaku logam","rigid pipes of metal"
"rim kunci logam, non-listrik","rim locks of metal, non-electric"
"baut cincin","ring bolts"
"fitting berbentuk cincin logam","ring-shaped fittings of metal"
"cincin logam *","rings of metal*"
"Paku keling, kram dan paku logam","rivets, cramps and nails of metal"
"paku keling logam","rivets of metal"
"tanda-tanda jalan, non-bercahaya dan non-mekanik, logam","road signs, non-luminous and non-mechanical, of metal"
"Anjungan peluncuran roket dari logam","rocket launching platforms of metal"
"retensi batu longsor jaring kawat","rockslide retention wire nets"
"batang berakhir","rod ends"
"batang logam untuk mematri","rods of metal for brazing"
"batang logam untuk mematri dan pengelasan","rods of metal for brazing and welding"
"batang logam untuk mematri dan pengelasan, termasuk yang terbuat dari paduan baja dan titanium","rods of metal for brazing and welding, including those made from alloy steel and titanium"
"Balok logam untuk pengelasan","rods of metal for welding"
"digulung dan dikupas atau tanah tabung baja","rolled and peeled or ground tubes of steel"
"baja rolled","rolled steel"
"Kerai gulung dari baja","roller blinds of steel"
"pintu rol logam","roller doors of metal"
"bergulir jendela jendela logam","rolling window shutters of metal"
"tutup atap dari logam","roof coverings of metal"
"Lembar lindung atap dari logam","roof flashing of metal"
"Talang dari logam","roof gutters of metal"
"atap pinggul logam","roofing hips of metal"
"titanium alloy","titanium alloy"
"titanium alloy ingot","titanium alloy ingots"
"titanium dan paduan daripadanya","titanium and alloys thereof"
"titanium besi","titanium iron"
"titanium, tidak ditempa atau semi-tempa","titanium, unwrought or semi-wrought"
"Plakat batu nisan dari logam","tombstone plaques of metal"
"Kotak untuk alat-alat dari logam (kosong)","tool boxes of metal, empty"
"Peti untuk alat-alat dari logam (kosong)","tool chests of metal, empty"
"dada alat logam, dijual kosong","tool chests of metal, sold empty"
"Otomat handuk terpasang dari logam","towel dispensers, fixed, of metal"
"dispenser handuk logam","towel dispensers of metal"
"kait handuk dari logam","towel hooks of metal"
"trek dari logam untuk kendaraan rel","tracks of metal for rail vehicles"
"bangunan diangkut atau struktur logam","transportable buildings or structures of metal"
"konstruksi diangkut dari logam","transportable constructions of metal"
"rumah kaca berpindah dari logam untuk keperluan rumah tangga","transportable greenhouses of metal for household use"
"kandang diangkut dari logam","transportable stables of metal"
"Palet pengangkut barang-barang dari logam","transport pallets of metal"
"perangkap untuk hewan liar *","traps for wild animals*"
"nampan logam *","trays of metal*"
"pelindung pohon logam","tree protectors of metal"
"teralis logam","trellis of metal"
"teralis dari logam untuk mendukung tanaman","trellis of metal for supporting plants"
"pemicu mengunci logam","trigger locks of metal"
"kolom piala dari logam biasa","trophy columns of common metal"
"Palung dari logam untuk mengaduk adukan","troughs of metal for mixing mortar"
"tabung paduan tembaga","tubes of copper alloys"
"tabung dari logam untuk keperluan industri","tubes of metal for industrial use"
"tabung paduan nikel","tubes of nickel alloys"
tungsten,tungsten
"besi tungsten","tungsten iron"
"bijih tungsten","tungsten ores"
"putar logam","turnstiles of metal"
"Putaran langsir (kereta api)","turntables [railways]"
"pipa underdrainage logam","underdrainage pipes of metal"
"penampungan tornado bawah tanah yang terbuat dari logam","underground tornado shelters made of metal"
"uninsulated, kawat non-listrik","uninsulated, non-electric wire"
"baja ditempa","unwrought steel"
"paku payung jok logam","upholstery tacks of metal"
"utilitas tiang logam","utility poles of metal"
"valances logam","valances of metal"
"Katup dari logam (selain bagian-bagian mesin)","valves of metal, other than parts of machines"
vanadium,vanadium
"tong logam","vats of metal"
"kunci kendaraan logam","vehicle locks of metal"
"piring STNK logam","vehicle registration plates of metal"
"Vendor stand dibuat terutama dari logam","vendor booths made primarily of metal"
"Tutup ventilasi dari logam","vent covers of metal"
"Tutup ventilasi dari logam untuk saluran HVAC","vent covers of metal for HVAC ducts"
"Sekerup genggam dari logam","vice claws of metal"
"pelat baja vinil berlapis","vinyl-coated steel plates"
"lembaran baja vinil berlapis","vinyl-coated steel sheets"
"Bingkai dinding dari logam","wainscotting of metal"
"dinding kelongsong logam untuk membangun","wall claddings of metal for building"
"dinding kait logam untuk pipa","wall hooks of metal for pipes"
"panel dinding logam","wall panels of metal"
"dinding plak terbuat dari logam biasa","wall plaques made of common metal"
"ubin dinding logam","wall tiles of metal"
"ring sekrup dari logam","washers of metal"
"tong air dari logam","water butts of metal"
"air-pipa logam","water-pipes of metal"
"tangki penyimpanan air dari logam untuk keperluan industri","water storage tanks of metal for industrial purposes"
"baja canai panas pelat","hot rolled steel plate"
"cincin  mur aluminium",-
"skrup dari logam",-
"lambang logam untuk kendaraan","Emblems of metal for vehicles"
"Sekrup jangkar dinding",-
"Paku tapal kuda","horseshoe nails"
"baja canai dingin gulungan","cold rolled steel coil"
"baja canai dingin lembaran","cold rolled steel sheet"
"Pengencang yang terdiri dari sambungan, cincin penahan dan wadah","Quarter turn fasteners"
"penutup pintu dari logam","door case of metal"
"dinding Insulasi (Dinding pendingin) dari logam",-
"dinding Insulasi dari Logam (dinding pendingin dari logam)",-
"plafon dari logam",-
"plafon Insulasi dari logam (plafon pendingin dari logam)",-
"panel Insulasi ( Panel pendingin ) dari logam untuk bangunan",-
"panel Insulasi dari logam (Panel pendingin dari logam) untuk bangunan",-
"baut angkur dari logam",-
"Klem dari logam untuk pengikat pipa",-
"Alat penjepit dari logam untuk kabel dan pipa",-
"cincin skrup","screw rings"
"pelat nomor dari logam","number plates of metal"
"lambang dari logam untuk kendaraan","emblem of metal for vehicles"
"tali dari logam untuk pengikat","band of metal for tying-up purposes"
"Panel Komposit Aluminium","aluminium composit panel"
"baja kawat batangan","wire rod steel"
"baja lonjoran","billet steel"
"baja slab","slab steel"
"baja profil","steel profile"
"Kertas timah untuk pembungkusan dan pengepak",-
"Bahan pengepak dari kaleng",-
"Kaleng pengawet",-
"Kaleng Timah",-
