name	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	sample	blanc	isotopes	adduct	pcgroup	fold	tstat	pvalue	norm,b1	CV,samp	CV,pool	CV,ind	sample_mean	sample_sd	sample_CV	pool_mean	pool_sd	pool_CV	poolCV_over_sampleCV
M55T1448	55.017570284487	55.0173492058452	55.0177738508148	24.1257074663524	24.1197551891553	24.1290113985158	224	224	0			6	55.5226846916445	-51.8127712693084	0	1	0.304684808491939	0.0682155546060804	1	13756.7396137484	4191.46957468839	0.304684808491939	15174.0652224944	1035.10727478129	0.0682155546060804	0.223888926211053
M55T1424	55.053781080058	55.0173676707002	55.0543190742051	23.7409052161622	23.7345100021981	23.7455990216237	229	229	0			5	93.6625966446491	-56.8929471717571	0	0	0.275537806949317	0.111759553512682	1	82706.9612807894	22788.8947307508	0.275537806949317	82706.9612807895	9243.29306513173	0.111759553512682	0.405605149979435
M55T1794	55.053950448837	55.0175678078412	55.0541047392342	29.9072689376664	29.8843233117271	29.9166504014056	183	183	0			41	14.9237386829783	-34.8241846083355	0	0	0.424834939193252	0.132055064103854	1	20400.6136693163	8666.89346770902	0.424834939193252	20400.6136693163	2694.00434585952	0.132055064103854	0.310838520849114
M56T541	55.9971337948301	55.9958468027427	56.004241222741	9.00958085686361	9.00086581335295	9.01442971674776	194	194	0		[M+H+Na]2+ 87.9939 [M+H+Na]2+ 87.9939	9	20.9463627672725	-19.6278313181102	0	0	0.631145634304913	0.13179490362538	1	7949.14529259028	5017.0683478738	0.631145634304913	7949.14529259028	1047.65683774108	0.13179490362538	0.208818530085418
M56T584	55.9956923178244	55.9954341500501	55.9967670281163	9.73664277455685	9.722881484064	9.74437161283492	229	229	0		[M+H]+ 54.9905 [M+H]+ 54.9905	1	179.979830946945	-61.853515586373	0	0	0.24852067912934	0.0948630190964624	1	82793.3806290939	20575.8671813563	0.24852067912934	82793.3806290939	7854.03004767842	0.0948630190964624	0.381710767203771
M56T2558	56.0604744405535	56.0602033511548	56.0617239088583	42.6273550950563	42.621709128235	42.8860578465905	250	229	16			16	4.69626328866167	-30.2605874109479	0	0	0.108017267987034	0.114902116195822	1	11808.0438429653	1275.47263618824	0.108017267987034	11808.0438429653	1356.76922568976	0.114902116195822	1.06373840347095
M154T1424	154,0763882	154,0668875	154,0865027	23,74	23,73150737	23,74541359	229	229	0		[3M+2H]2+ 102,049	5	151,2051148	-53,01845865	0	1	0,26056528	0,06789612	1	25931,62566	6756,881292	0,26056528	26451,8821	1795,980166	0,06789612	0,2605724
M56T1342	56.0248680139899	56.0219618093825	56.0256771725176	22.3621201845968	22.3501235493863	22.3718510403971	215	215	0			24	9.33498549696776	-36.7056175276254	0	1	0.373709710886122	0.0992884232946119	1	2331.56924143388	871.330067127231	0.373709710886122	2491.82145302479	247.40902320252	0.0992884232946119	0.265683284116926
M56T733	56.0515363528462	56.0505245530582	56.0598348621899	12.2102725508094	12.1909166137941	12.2163652717287	173	173	0			43	65.8775899482172	-45.582960594728	0	1	0.313316460796241	0.124973918786043	1	3368.52427878764	1055.41410513595	0.313316460796241	3636.08358835056	454.415615069788	0.124973918786043	0.398874411093637
M56T1795	56.060676814647	56.0602988180075	56.0610252976508	29.9125854964346	29.8995777737622	29.9196497709594	175	175	0			41	5.35092375705353	-34.3580702031038	0	0	0.362732279048986	0.124727698146264	1	3531.93353244831	1281.14629967451	0.362732279048986	3531.93353244831	440.529939507883	0.124727698146264	0.343856076093576
M56T1010	56.0511622519614	56.0503228540329	56.0526460364857	16.8373902569447	16.821666998539	16.844640553774	149	149	0		[M+3H-CO]3+ 193.134 [M+3H-CO2]3+ 209.115 [M+3H-C6H10O4]3+ 311.185	49	25.6608237189424	-33.0686464832596	0	1	0.432004040680979	0.141152531030258	1	2267.94788754622	979.762651473856	0.432004040680979	2515.7935670971	355.110629545397	0.141152531030258	0.326738913848481
M174T1424	174,0924687	174,0902907	174,1111357	23,74	23,73150737	23,79441662	229	229	0			5	652,6387073	-56,42505619	0	1	0,278302751	0,057748389	1	46111,15063	12832,86006	0,278302751	47043,28527	2716,673935	0,057748389	0,207502041
M56T878	56.0518851279973	56.0132133442892	56.0530355360673	14.6344594327312	14.6066427183872	14.9561739005279	130	129	0			220	26.9452175115032	-43.3424326721594	0	1	0.271243930223446	0.120285363604934	1	1675.27646366405	454.408572215071	0.271243930223446	1834.14593402337	220.620910578513	0.120285363604934	0.443458268378008
M56T424	56.0179448364712	56.0149620291178	56.0201768312865	7.06677930972357	7.05407769840095	7.07272129743881	221	221	0			2	17.686601061421	-36.6976479677587	0	1	0.414149732027041	0.0964516839234022	1	6911.23316565155	2862.28536353099	0.414149732027041	7522.83891405193	725.590481144807	0.0964516839234022	0.232890851942178
M57T584	57.0132535383272	57.011082537683	57.0329753591948	9.73606839732909	9.47023430167819	9.74437161283492	268	229	19			1	53.5938371060607	-62.3665959971247	0	0	0.241656391804088	0.113731695938252	1	43791.0457534457	10582.3861101054	0.241656391804088	43791.0457534457	4980.42990044897	0.113731695938252	0.470633924015778
M57T1425	57.0173819736709	57.0168477912325	57.032843575256	23.7418123842738	23.4156183719245	23.7477297583222	270	226	0			5	61.0658593798742	-59.2533117905634	0	1	0.259193374892613	0.0750719869556149	1	10576.4737850634	2741.35193481382	0.259193374892613	11570.4199040328	868.614412106534	0.0750719869556149	0.289636982375488
M57T2558	57.0698298832401	57.0695194291911	57.0700422005279	42.6275119464345	42.621923901376	42.8967161141698	281	229	19	[1][M]+		16	5.5970976885512	-34.7704186252072	0	0	0.106855936776826	0.103408730659609	1	94656.6331195415	10114.6232041289	0.106855936776826	94656.6331195415	9788.32227940411	0.103408730659609	0.967739685587932
M57T733	57.0208832634939	57.0206426109672	57.0696838767806	12.2100390492724	12.1869051282864	12.2142755305244	228	228	0		[M+2H-CH4]2+ 128.057	43	133.511887055655	-43.1475487067766	0	1	0.35741834211669	0.132297511865799	1	26721.6456221407	9550.80627689523	0.35741834211669	28360.4510307949	3752.017106766	0.132297511865799	0.370147517002937
M57T1794	57.0317257722879	57.0309430463375	57.0697358116812	29.9012272660002	29.8535082984817	29.9212702651145	138	138	0			41	4.13805737339952	-8.16533621719157	1.90958360235527e-14	0	1.45380181999413	0.183218861579385	1	913.144607877107	1327.53129284957	1.45380181999413	913.144607877106	167.305315512597	0.183218861579385	0.126027398686379
M58T1424	58.0238218491015	58.0234965309255	58.0242765141523	23.7409052161622	23.7345100021981	23.7455990216237	229	229	0			5	384.320940256585	-59.1909362493759	0	0	0.267688016348235	0.0950797095413567	1	50308.8079775348	13467.0650123505	0.267688016348235	50308.8079775348	4783.3468498759	0.0950797095413567	0.355188516984891
M58T1448	58.0237233332216	58.0233351821578	58.0241710544713	24.1268144521892	24.1197551891553	24.1300032192875	173	173	0			6	84.222340931621	-52.624052771621	0	1	0.300927073920447	0.0572619366159536	1	7865.79914074355	2367.03191946992	0.300927073920447	8658.97437720156	495.829641946482	0.0572619366159536	0.190285094225491
M58T2558	58.0724816388828	58.0704565487699	58.0729419349679	42.6266177644091	42.6189468395556	42.7819333258859	232	218	14	[1][M+1]+		16	5.289737477419	-30.6024701059696	0	0	0.116420871463865	0.131977687825024	1	4719.22130548069	549.415857014903	0.116420871463865	4719.22130548069	622.831916231932	0.131977687825024	1.13362566493059
M58T584	58.0155402512018	58.0141610762767	58.039755810156	9.73675455906165	9.44153768790394	10.210502693812	253	229	19			1	12.879108234509	-53.3878098284858	0	0	0.255069151312132	0.10766605227176	1	86442.9913495326	22048.9404404073	0.255069151312132	86442.9913495326	9306.97562516607	0.10766605227176	0.422105345620597
M58T424	58.0231501587225	58.0228850075241	58.0239630241094	7.06693914616632	7.05851777730328	7.07133969562749	233	229	4			2	62.3409596218478	-36.8465784901822	0	1	0.430322592324818	0.0653080132843703	1	67492.660633973	29043.6166869105	0.430322592324818	74372.217962213	4857.10179866429	0.0653080132843703	0.151765244142874
M58T1874	58.0649979587786	58.0637767567659	58.0657257951799	31.2405088739967	31.2314262987008	31.2525594520073	239	229	10	[2][M]+	[M+H-CH2]+ 71.073	65	39.6377763192451	-37.9733474216876	0	0	0.390734406908507	0.254941873941701	1	24260.5591225437	9479.43518001587	0.390734406908507	24260.5591225437	6185.03240557473	0.254941873941701	0.652468452826571
M58T2080	58.0649958289375	58.0647355261214	58.0652521493629	34.6698960202467	34.6558575085574	34.7212579767724	229	229	0			101	34.4169777784037	-44.3108289298048	0	0	0.338488024810886	0.164375591610567	1	11438.0023902327	3871.62683685206	0.338488024810886	11438.0023902327	1880.12840973757	0.164375591610567	0.485617155000989
M58T2116	58.0650142640139	58.064688903493	58.0653407509801	35.2679401649942	35.2608088616305	35.2731001667364	229	229	0		[M+H-CH2]+ 71.073	118	22.8659988366708	-42.1119309443423	0	0	0.349148838230553	0.199235880020361	1	8672.14234144719	3027.86842348627	0.349148838230553	8672.14234144719	1727.80191106006	0.199235880020361	0.570633088828437
M58T2230	58.0650596697815	58.0647777407765	58.0653732189345	37.1735641086679	37.1678173448197	37.5265759212807	213	212	0			138	25.6838768312058	-45.1245115810231	0	0	0.329204376551129	0.157706100242613	1	6166.26757919112	2029.96227405505	0.329204376551129	6166.26757919112	972.458012966686	0.157706100242613	0.479052258948687
M59T424	59.0304808150467	58.9937073050995	59.0310698314433	7.06395280782089	6.87443115738487	7.07034463041237	419	225	0		[M+H-H20]+ 76.0409	2	57.5246554571598	-33.1170690649294	0	0	0.474573878987533	0.122087713098749	1	284385.073220332	134961.727324327	0.474573878987533	284385.073220332	34719.9232288905	0.122087713098749	0.257257549360309
M59T1424	59.0315309716246	59.0309506941677	59.0429763675295	23.7406392257769	23.414787548436	23.7455990216237	281	229	0			5	1558.91038007749	-62.3853727260393	0	0	0.254073366983817	0.0935663466094577	1	444801.008341294	113012.089827069	0.254073366983817	444801.008341294	41618.4053186978	0.0935663466094577	0.368265071306815
M59T584	59.0304419912006	59.0300139314155	59.0310393032552	9.73672984437291	9.5132178782385	9.74437161283492	248	229	19			1	8.9647414883988	-54.0606674503213	0	0	0.25224473354531	0.0919637861788028	1	352008.38735842	88792.2618749388	0.25224473354531	352008.38735842	32372.0240681749	0.0919637861788028	0.364581590609438
M59T1874	59.0672876429502	59.0659273692107	59.0679541476285	31.2396690524668	31.2284995070709	31.2464361529933	228	228	0	[2][M+1]+		65	8.49597079886287	-37.1313940571055	0	0	0.349831156397171	0.210646922286642	1	1156.14338930621	404.454978841937	0.349831156397171	1156.14338930621	243.5380466794	0.210646922286642	0.602138827359018
M59T2080	59.0669950124864	59.0655940189048	59.0679427401145	34.6681724057115	34.650829858527	34.7158235128112	217	217	0			101	5.07615973024784	-39.6534178238008	0	0	0.274645762017139	0.180100150557778	1	645.952216402412	177.4080387005	0.274645762017139	645.952216402412	116.336091427205	0.180100150557778	0.655754340555014
M59T2116	59.0668879213526	59.0653398147411	59.0684522083807	35.2669921299125	35.255372913926	35.2766743786521	186	186	0			118	4.13367230985548	-28.2121239111573	0	0	0.300328498567615	0.255494973492967	1	509.844234416579	153.120753425686	0.300328498567615	509.844234416579	130.262639157806	0.255494973492967	0.850718379079987
M60T2558	60.0028984397863	60.0021019327007	60.0262287967448	42.6266540516853	42.618553386707	42.6335826081594	225	225	0		[M+2Na]2+ 74.0211 [M+H-CH3]+ 74.0211	16	15.7902119387431	-68.828436740514	0	1	0.157674852717423	0.104463623290979	1	1930.13868461335	304.334332820612	0.157674852717423	2072.98014136469	216.551016577201	0.104463623290979	0.662525580272418
M60T584	60.0273008729167	60.0265943190607	60.0282416100011	9.73638619089347	9.5132178782385	9.74437161283492	248	229	19			1	13.8475545838959	-55.444302338909	0	0	0.257095923032289	0.105570588780609	1	106513.230093477	27384.1172060331	0.257095923032289	106513.230093477	11244.6644138929	0.105570588780609	0.410627238018669
M60T1424	60.0317392085458	60.0295121376358	60.0322754467763	23.7406465014598	23.7327745958233	24.1275082180249	237	229	0			5	200.806739873811	-59.7449835392216	0	0	0.263852374674498	0.107743441038617	1	33317.5339590014	8790.91045338076	0.263852374674498	33317.5339590014	3589.74575566377	0.107743441038617	0.408347437355962
M60T424	60.0280645886072	59.9999824424708	60.0288393169735	7.06598620314929	6.86913875027244	7.06910379189495	239	204	0		[3M+H+Na]2+ 32.0234 [M+H-NH3]+ 76.0409	2	46.4335508120644	-36.0006696383817	0	1	0.437971396458308	0.0590105359043294	1	20962.439971403	9180.94910744882	0.437971396458308	22873.1485501795	1349.75675376543	0.0590105359043294	0.134736049846001
M61T2558	61.0106463385814	61.0103658104803	61.0109423742863	42.6274351347924	42.6240732729231	42.6335826081594	229	229	0		[M+H-CH2]+ 74.0211	16	17.0536545349034	-117.324156975015	0	0	0.114856346389454	0.10176411712448	1	17237.289309839	1979.8120717861	0.114856346389454	17237.289309839	1754.137528235	0.10176411712448	0.886012138845327
M61T584	61.0126183655773	61.0114871832693	61.0129503265446	9.73675455906165	9.5132178782385	9.74437161283492	247	228	19		[M+H-CO2]+ 103.991 [M+H-CO2]+ 103.991	1	11.6126624266941	-55.0566723976239	0	0	0.254882167867391	0.0967531139378904	1	80514.4968954694	20521.7095134696	0.254882167867391	80514.4968954694	7790.02829177928	0.0967531139378904	0.379599384089627
M61T424	61.0112928607877	61.010727734868	61.0118070002651	7.06640796597294	7.05414351025263	7.07034463041237	229	228	1		[M+2Na]2+ 76.0409 [M+H-CH4]+ 76.0409	2	56.3322441589928	-37.3674724755743	0	1	0.424717776776216	0.0589923225822187	1	80954.7256130766	34382.9110819145	0.424717776776216	88994.7422730937	5250.00654429576	0.0589923225822187	0.138897700562465
M61T1573	61.0102964596917	61.0097368075334	61.0105733947727	26.219640468657	26.215726010136	26.222450911894	229	215	14			18	6.48127065284175	-29.972160233138	0	0	0.258697464877414	0.131110486125592	1	10002.945918054	2587.73675030646	0.258697464877414	10002.945918054	1311.49110200407	0.131110486125592	0.506810092583318
M61T1424	61.0167439496837	61.0127888080845	61.0178128488852	23.7414271129368	23.7303089304661	23.7460929070094	228	228	0			5	105.606237166879	-61.5644284217396	0	1	0.248416248357015	0.0597144228085191	1	26902.6922885546	6683.06588902593	0.248416248357015	29757.6244419393	1776.95936770309	0.0597144228085191	0.240380503302262
M61T1447	61.0168613741993	61.0157501717516	61.0176678463826	24.1242531841734	24.115111568091	24.1300032192875	197	197	0			6	45.9628534671518	-55.1865548872905	0	1	0.279133867030371	0.0689942508419688	1	4419.98824758415	1233.76841177696	0.279133867030371	4849.08064836134	334.558686605979	0.0689942508419688	0.247172625722488
M62T2558	62.0111890692535	62.0105133987511	62.0117403577085	42.6280175619366	42.6210616406266	42.6365864444646	221	221	0			16	5.07645221097734	-67.3423047830488	0	1	0.177305486473213	0.110634900127059	1	1310.56704755169	232.370727921914	0.177305486473213	1408.22454175444	155.798781533475	0.110634900127059	0.623978999904065
M62T424	62.0104524908617	62.0097593575723	62.0111657220587	7.06527589358005	7.05541165855317	7.07004136767437	157	157	0		[3M+H+K]2+ 28.0149	2	21.2527152418091	-28.9749246772285	0	1	0.540525482502384	0.232980791060243	1	4768.30688264926	2577.39137846343	0.540525482502384	5457.29759091648	1271.44550978288	0.232980791060243	0.431026470725578
M62T585	62.015574279415	62.0132006558516	62.0172605277085	9.74186242105172	9.73250339893095	9.74827313074569	152	152	0		[M+H-C4H8]+ 117.068	1	22.0228305038064	-25.6338943383382	0	0	0.599707698879637	0.120801595273592	1	5559.21464785114	3333.90382404078	0.599707698879637	5559.21464785114	671.561997928736	0.120801595273592	0.201434124489766
M63T584	63.0051262735113	63.0030005715345	63.008873357655	9.73418124981284	9.7170199113958	9.74670172399845	208	208	0			1	24.9580243333156	-64.4883062253997	0	0	0.222136507752014	0.151855175895238	1	7349.95466660412	1632.69326177506	0.222136507752014	7349.95466660412	1116.1286587192	0.151855175895238	0.683611970999221
M63T540	63.004302243526	63.0027959069105	63.0060454917822	9.00801207011237	8.99628406717119	9.01427029531987	181	181	0			9	11.180090291853	-19.8737865197267	0	0	0.595616051181635	0.173209567856229	1	3269.07171131117	1947.11158372075	0.595616051181635	3269.07171131117	566.234498407233	0.173209567856229	0.290807421177789
M64T584	64.009125537324	64.0080068474082	64.019342971713	9.73382224469123	9.72001917446018	10.1445797158805	248	229	12			1	72.9329027128571	-89.4238628888075	0	0	0.16082754804686	0.148416288135657	1	50663.9637179312	8148.16105908994	0.16082754804686	50663.9637179312	7519.35743725496	0.148416288135657	0.922828768690881
M65T584	65.0011494124233	65.0000444952315	65.0026419680057	9.73625204681076	9.72001917446018	9.75194258845359	232	229	3		[M+H]+ 63.9933 [M+H]+ 63.9933	1	313.701370509288	-60.5060671472775	0	0	0.255986717125486	0.0941800809047078	1	113212.435900826	28980.8798040318	0.255986717125486	113212.435900826	10662.3563725588	0.0941800809047078	0.367910030497951
M65T2558	65.0382283932899	65.0379125041152	65.0384638395984	42.628403289436	42.6247086179267	42.6335826081594	229	229	0			16	11.7357105535828	-111.995948594274	0	0	0.117684981708082	0.0940453715922306	1	10253.788053954	1206.71685956813	0.117684981708082	10253.788053954	964.321307762081	0.0940453715922306	0.799128063982797
M65T1789	65.0380228721513	65.0375961002084	65.0382806452116	29.8205978453772	29.804161297137	29.9075801368387	229	229	0			62	5.30161754340743	-44.4491947713984	0	0	0.257641732066225	0.132326494460806	1	2350.77108618057	605.656734334764	0.257641732066225	2350.77108618057	311.069297114098	0.132326494460806	0.513606601692901
M66T2558	66.0449721561035	66.0443919829661	66.0454640423869	42.6286468637395	42.6229891524747	42.759265213083	230	229	1		[M+H+Na]2+ 108.095	16	6.10378688316715	-70.6653681822482	0	0	0.124990743682321	0.121750388703898	1	2618.11309627883	327.239902948314	0.124990743682321	2618.11309627883	318.756287142714	0.121750388703898	0.974075240430139
M66T584	66.0205644270591	66.0200773026298	66.0391616614149	9.73675401892622	9.50785838401701	10.1479090831891	298	229	19			1	218.635588095189	-62.3067254780949	0	0	0.247587522074667	0.0883400681916378	1	775378.67474072	191974.084748594	0.247587522074667	775378.674740721	68497.005000937	0.0883400681916378	0.356803394013518
M66T1789	66.0454783210308	66.0448435745874	66.0458473012966	29.8246352963763	29.8071616091692	29.9075801368387	229	229	0			62	5.54627628635032	-40.5439110306629	0	0	0.264080062345681	0.177208759499308	1	1985.94793461296	524.449254387865	0.264080062345681	1985.94793461296	351.927369922975	0.177208759499308	0.671041796662946
M66T424	66.0205994254497	66.0201821090992	66.0211020658158	7.06624852395494	7.05261467783765	7.06944961671465	248	229	19		[M+H+Na]2+ 108.05	2	78.8593590615501	-39.106567834226	0	1	0.409765875154288	0.0560778508257049	1	539586.004910343	221103.931523093	0.409765875154288	596403.408661523	33445.0213828628	0.0560778508257049	0.136853394159751
M67T2558	67.0539808292724	67.0536515226736	67.0541825532071	42.6276816170459	42.6241725226472	42.7614941047185	233	229	4			16	57.4807685228314	-123.788714381067	0	0	0.115759505400586	0.0918550423896897	1	113543.33808679	13143.7206584584	0.115759505400586	113543.33808679	10429.528133029	0.0918550423896897	0.793498918916635
M67T424	67.017437990844	67.0140972117595	67.0178662441309	7.06572467625769	7.04865569775159	7.06910379189495	241	229	12			2	59.4132696056762	-37.5514349923513	0	1	0.422179998126506	0.0656060550917017	1	55252.4805492476	23326.4921347662	0.422179998126506	60744.4878877205	3985.206218879	0.0656060550917017	0.155398302579088
M67T1573	67.0537604366776	67.0533332892482	67.053994430945	26.2200431007497	26.2168424407965	26.2246460374153	239	229	10		[M+2H-CH4]2+ 148.124	18	5.6830929242286	-34.4374226974587	0	0	0.25622828583053	0.120938652012409	1	11132.9286725573	2852.57123004292	0.25622828583053	11132.9286725573	1346.40138660938	0.120938652012409	0.471995711247891
M67T584	67.0189611442978	67.0186516474906	67.0192091058766	9.73564802919839	9.72001917446018	9.7417655721368	229	229	0		[M+2H-COCH2]2+ 174.043	1	290.754409056296	-60.3445863805905	0	0	0.254778440357717	0.10279456985713	1	62050.7554073417	15809.1946857007	0.254778440357717	62050.7554073417	6378.4807114077	0.10279456985713	0.403466516683295
M67T1790	67.0538171950022	67.0533218787956	67.0540260836861	29.8360227856757	29.8066480212016	29.9075801368387	231	229	2		[M+H]+ 66.0521	62	13.5795791232124	-41.8500635186697	0	0	0.323440421894225	0.17134006972816	1	25718.625486149	8318.44307777961	0.323440421894225	25718.625486149	4406.6310841092	0.17134006972816	0.529742289861942
M67T1424	67.0402898763965	67.0149906007327	67.0449690413854	23.7413764739933	23.7327745958233	24.1325273996535	258	229	0			5	38.5465644665536	-55.5008761429753	0	0	0.277543937427162	0.11719079264949	1	26470.3432121443	7346.6832801469	0.277543937427162	26470.3432121443	3102.08050273525	0.11719079264949	0.42224230777963
M67T1982	67.05360334007	67.0532659987949	67.0538790590821	33.0297012673254	33.0240830677365	33.0347858484885	133	133	0		[M+2H]2+ 132.094	141	4.3621169942661	-44.0954940556238	0	0	0.217029636748476	0.148741485836552	1	3512.50623304875	762.317951835327	0.217029636748476	3512.50623304875	522.455396113823	0.148741485836552	0.685351033457863
M68T2558	68.0587966180824	68.0585096744919	68.0606220879558	42.627462975348	42.621923901376	42.7697739299155	239	229	10			16	10.3402051878518	-67.9297138837487	0	0	0.110631378685354	0.121563779665416	1	8938.77169759825	988.908636658919	0.110631378685354	8938.77169759825	1086.63087312629	0.121563779665416	1.09881826575762
