8;DRA02;;;;0;0;;0;0;0;;0;2;-2;;2;-1;
12;SUB01;6;6;12;1;-1;2;0;2;-1;6;0;0;0;;0;0;
9;WRI02;6;1;;0;0;;0;0;0;;0;3;-1;6;0;0;
12;ADD01;5;1;6;2;-2;5;0;0;0;;0;0;0;;0;0;
12;SUB02;0;6;;1;-2;6;0;0;0;;0;0;0;;0;0;
6;WRI03;0;0;;0;0;;0;0;0;;0;3;-2;0;0;0;
8;DRA01;;;;0;0;;0;0;0;;0;1;0;;5;0;
6;DIV04;8;;;1;0;8;0;0;0;;0;3;0;8;0;0;
8;DIV01;68;8;8;3;3;68;0;1;1;8;0;2;2;8;0;0;
8;WRI05;64;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;4;0;64;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;4;-1;;4;0;
12;SUB01;4;4;8;3;0;8;0;4;0;4;0;0;0;;0;0;
9;WRI03;4;0;;0;0;;0;0;0;;0;5;0;4;0;0;
12;SUB01;6;0;6;3;-1;6;0;4;-1;6;0;0;0;;0;0;
3;WRI03;0;0;;0;0;;0;0;0;;0;5;-1;0;0;0;
9;CNV03;4;78;;0;0;;0;0;0;;0;2;2;;0;0;
9;DRA02;;;;0;0;;0;0;0;;0;2;3;;2;3;
8;DRA01;;;;0;0;;0;0;0;;0;2;2;;4;2;
8;WRI00;;;;0;0;;0;0;0;;0;2;3;8;3;3;.
4;HOO01;;;;0;0;;0;0;0;;0;2;1;;2;2;
8;DIV01;78;8;9;2;2;78;0;2;3;8;0;3;3;9;0;0;
8;WRI05;72;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;3;2;72;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;3;1;;3;2;
12;SUB01;2;6;8;2;2;8;0;3;2;2;0;0;0;;0;0;
9;WRI03;6;0;;0;0;;0;0;0;;0;4;2;6;0;0;
12;SUB01;7;0;7;2;1;7;0;3;1;7;0;0;0;;0;0;
1;WRI03;0;0;;0;0;;0;0;0;;0;4;1;0;0;0;
9;NXP01;;;;0;0;;0;0;0;;0;0;0;;0;0;
9;CNV03;64;9;;0;0;;0;0;0;;0;1;0;9;0;0;
9;DRA02;;;;0;0;;0;0;0;;0;1;1;;1;1;
8;DRA01;;;;0;0;;0;0;0;;0;1;0;;3;0;
8;WRI00;;;;0;0;;0;0;0;;0;1;1;8;2;1;.
4;HOO01;;;;0;0;;0;0;0;;0;1;0;;1;0;
8;DIV01;9;8;1;1;1;9;0;1;1;8;0;2;1;1;0;0;
8;WRI05;8;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;2;0;8;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;2;0;;2;0;
12;SUB01;8;1;9;1;0;9;0;2;0;8;0;0;0;;0;0;
3;WRI03;1;0;;0;0;;0;0;0;;0;3;0;1;0;0;
0;CNV03;1164;0;;0;0;;0;0;0;;0;0;0;;0;0;
9;TIT16;628;10;16;0;0;;0;0;0;;0;0;0;;0;0;
8;WRI00;;;;0;0;;0;0;0;;0;1;2;A;1;10;10
8;WRI00;;;;0;0;;0;0;0;;0;2;2;B;2;10;11
8;WRI00;;;;0;0;;0;0;0;;0;3;2;C;3;10;12
8;WRI00;;;;0;0;;0;0;0;;0;4;2;D;4;10;13
8;WRI00;;;;0;0;;0;0;0;;0;5;2;E;5;10;14
8;WRI00;;;;0;0;;0;0;0;;0;6;2;F;6;10;15
1;WRI00;;;;0;0;;0;0;0;;0;7;2;10;7;10;16
11;NXP01;;;;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;0;1;0;5;16
11;WRI00;;;;0;0;;0;0;0;;0;1;0;2;0;0;
9;ADD01;6;6;12;0;5;6;0;0;5;6;0;0;0;;0;0;
6;WRI02;2;1;;0;0;;0;0;0;;0;1;5;2;0;0;
9;ADD01;1;1;2;0;4;1;0;0;0;;0;0;0;;0;0;
5;ADD02;1;3;;0;4;1;0;0;0;;0;1;4;3;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;2;0;3;0;0;
9;ADD01;6;2;8;0;5;6;0;1;5;2;0;0;0;;0;0;
6;WRI03;8;0;;0;0;;0;0;0;;0;2;5;8;0;0;
5;ADD01;1;3;4;0;4;1;0;1;4;3;0;2;4;4;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;3;0;4;0;0;
9;ADD01;6;8;14;0;5;6;0;2;5;8;0;0;0;;0;0;
6;WRI02;4;1;;0;0;;0;0;0;;0;3;5;4;0;0;
9;ADD01;1;1;2;0;4;1;0;0;0;;0;0;0;;0;0;
5;ADD02;4;6;;2;4;4;0;0;0;;0;3;4;6;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;4;0;5;0;0;
9;ADD01;6;4;10;0;5;6;0;3;5;4;0;0;0;;0;0;
6;WRI02;0;1;;0;0;;0;0;0;;0;4;5;0;0;0;
9;ADD01;1;1;2;0;4;1;0;0;0;;0;0;0;;0;0;
5;ADD02;6;8;;3;4;6;0;0;0;;0;4;4;8;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;5;0;6;0;0;
9;ADD01;6;0;6;0;5;6;0;4;5;0;0;0;0;;0;0;
6;WRI03;6;0;;0;0;;0;0;0;;0;5;5;6;0;0;
5;ADD01;1;8;9;0;4;1;0;4;4;8;0;5;4;9;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;6;0;7;0;0;
9;ADD01;6;6;12;0;5;6;0;5;5;6;0;0;0;;0;0;
6;WRI02;2;1;;0;0;;0;0;0;;0;6;5;2;0;0;
9;ADD01;1;1;2;0;4;1;0;0;0;;0;0;0;;0;0;
5;ADD02;9;11;;5;4;9;0;0;0;;0;6;4;11;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;7;0;8;0;0;
9;ADD01;6;2;8;0;5;6;0;6;5;2;0;0;0;;0;0;
6;WRI03;8;0;;0;0;;0;0;0;;0;7;5;8;0;0;
9;ADD01;1;1;2;0;4;1;0;6;4;1;0;0;0;;0;0;
6;WRI03;2;0;;0;0;;0;0;0;;0;7;4;2;0;0;
5;WRI04;1;;;6;3;1;0;0;0;;0;7;3;1;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;8;0;9;0;0;
9;ADD01;6;8;14;0;5;6;0;7;5;8;0;0;0;;0;0;
6;WRI02;4;1;;0;0;;0;0;0;;0;8;5;4;0;0;
9;ADD01;1;1;2;0;4;1;0;0;0;;0;0;0;;0;0;
9;ADD02;2;4;;7;4;2;0;0;0;;0;0;0;;0;0;
6;WRI03;4;0;;0;0;;0;0;0;;0;8;4;4;0;0;
1;WRI04;1;;;7;3;1;0;0;0;;0;8;3;1;0;0;
1;NXP01;;;;0;0;;0;0;0;;0;0;0;;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;1;0;628;0;0;
9;DRA02;;;;0;0;;0;0;0;;0;1;1;;1;2;
8;DRA01;;;;0;0;;0;0;0;;0;1;0;;3;0;
8;WRI00;;;;0;0;;0;0;0;;0;1;2;16;2;2;..
4;HOO01;;;;0;0;;0;0;0;;0;1;-2;;1;-1;
8;DIV01;62;16;3;1;2;62;0;1;2;16;0;2;1;3;0;0;
8;WRI05;48;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;2;-1;48;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;2;-2;;2;-1;
12;SUB01;8;4;12;1;-1;2;0;2;-1;8;0;0;0;;0;0;
9;WRI02;4;1;;0;0;;0;0;0;;0;3;-1;4;0;0;
12;ADD01;4;1;5;2;-2;4;0;0;0;;0;0;0;;0;0;
12;SUB02;1;6;;1;-2;6;0;0;0;;0;0;0;;0;0;
6;WRI03;1;0;;0;0;;0;0;0;;0;3;-2;1;0;0;
8;DRA01;;;;0;0;;0;0;0;;0;1;0;;5;0;
6;DIV04;8;;;1;0;8;0;0;0;;0;3;0;8;0;0;
8;DIV01;148;16;9;3;3;148;0;1;2;16;0;2;2;9;0;0;
8;WRI05;144;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;4;0;144;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;4;-2;;4;0;
12;SUB01;4;4;8;3;0;8;0;4;0;4;0;0;0;;0;0;
9;WRI03;4;0;;0;0;;0;0;0;;0;5;0;4;0;0;
12;SUB01;4;0;4;3;-1;4;0;4;-1;4;0;0;0;;0;0;
9;WRI03;0;0;;0;0;;0;0;0;;0;5;-1;0;0;0;
12;SUB01;1;0;1;3;-2;1;0;4;-2;1;0;0;0;;0;0;
3;WRI03;0;0;;0;0;;0;0;0;;0;5;-2;0;0;0;
9;CNV03;4;39;;0;0;;0;0;0;;0;2;2;;0;0;
9;DRA02;;;;0;0;;0;0;0;;0;2;3;;2;4;
8;DRA01;;;;0;0;;0;0;0;;0;2;2;;4;2;
8;WRI00;;;;0;0;;0;0;0;;0;2;4;16;3;3;.
4;HOO01;;;;0;0;;0;0;0;;0;2;1;;2;2;
8;DIV01;39;16;2;2;2;39;0;2;4;16;0;3;3;2;0;0;
8;WRI05;32;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;3;2;32;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;3;1;;3;2;
12;SUB01;2;7;9;2;2;9;0;3;2;2;0;0;0;;0;0;
9;WRI03;7;0;;0;0;;0;0;0;;0;4;2;7;0;0;
12;SUB01;3;0;3;2;1;3;0;3;1;3;0;0;0;;0;0;
3;WRI03;0;0;;0;0;;0;0;0;;0;4;1;0;0;0;
0;CNV03;274;0;;0;0;;0;0;0;;0;0;0;;0;0;
9;TIT16;3735928559;10;16;0;0;;0;0;0;;0;0;0;;0;0;
8;WRI00;;;;0;0;;0;0;0;;0;1;2;A;1;10;10
8;WRI00;;;;0;0;;0;0;0;;0;2;2;B;2;10;11
8;WRI00;;;;0;0;;0;0;0;;0;3;2;C;3;10;12
8;WRI00;;;;0;0;;0;0;0;;0;4;2;D;4;10;13
8;WRI00;;;;0;0;;0;0;0;;0;5;2;E;5;10;14
8;WRI00;;;;0;0;;0;0;0;;0;6;2;F;6;10;15
1;WRI00;;;;0;0;;0;0;0;;0;7;2;10;7;10;16
11;NXP01;;;;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;0;1;0;5;16
11;WRI00;;;;0;0;;0;0;0;;0;1;0;2;0;0;
9;ADD01;6;6;12;0;5;6;0;0;5;6;0;0;0;;0;0;
6;WRI02;2;1;;0;0;;0;0;0;;0;1;5;2;0;0;
9;ADD01;1;1;2;0;4;1;0;0;0;;0;0;0;;0;0;
5;ADD02;1;3;;0;4;1;0;0;0;;0;1;4;3;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;2;0;3;0;0;
9;ADD01;6;2;8;0;5;6;0;1;5;2;0;0;0;;0;0;
6;WRI03;8;0;;0;0;;0;0;0;;0;2;5;8;0;0;
5;ADD01;1;3;4;0;4;1;0;1;4;3;0;2;4;4;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;3;0;4;0;0;
9;ADD01;6;8;14;0;5;6;0;2;5;8;0;0;0;;0;0;
6;WRI02;4;1;;0;0;;0;0;0;;0;3;5;4;0;0;
9;ADD01;1;1;2;0;4;1;0;0;0;;0;0;0;;0;0;
5;ADD02;4;6;;2;4;4;0;0;0;;0;3;4;6;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;4;0;5;0;0;
9;ADD01;6;4;10;0;5;6;0;3;5;4;0;0;0;;0;0;
6;WRI02;0;1;;0;0;;0;0;0;;0;4;5;0;0;0;
9;ADD01;1;1;2;0;4;1;0;0;0;;0;0;0;;0;0;
5;ADD02;6;8;;3;4;6;0;0;0;;0;4;4;8;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;5;0;6;0;0;
9;ADD01;6;0;6;0;5;6;0;4;5;0;0;0;0;;0;0;
6;WRI03;6;0;;0;0;;0;0;0;;0;5;5;6;0;0;
5;ADD01;1;8;9;0;4;1;0;4;4;8;0;5;4;9;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;6;0;7;0;0;
9;ADD01;6;6;12;0;5;6;0;5;5;6;0;0;0;;0;0;
6;WRI02;2;1;;0;0;;0;0;0;;0;6;5;2;0;0;
9;ADD01;1;1;2;0;4;1;0;0;0;;0;0;0;;0;0;
5;ADD02;9;11;;5;4;9;0;0;0;;0;6;4;11;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;7;0;8;0;0;
9;ADD01;6;2;8;0;5;6;0;6;5;2;0;0;0;;0;0;
6;WRI03;8;0;;0;0;;0;0;0;;0;7;5;8;0;0;
9;ADD01;1;1;2;0;4;1;0;6;4;1;0;0;0;;0;0;
6;WRI03;2;0;;0;0;;0;0;0;;0;7;4;2;0;0;
5;WRI04;1;;;6;3;1;0;0;0;;0;7;3;1;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;8;0;9;0;0;
9;ADD01;6;8;14;0;5;6;0;7;5;8;0;0;0;;0;0;
6;WRI02;4;1;;0;0;;0;0;0;;0;8;5;4;0;0;
9;ADD01;1;1;2;0;4;1;0;0;0;;0;0;0;;0;0;
9;ADD02;2;4;;7;4;2;0;0;0;;0;0;0;;0;0;
6;WRI03;4;0;;0;0;;0;0;0;;0;8;4;4;0;0;
1;WRI04;1;;;7;3;1;0;0;0;;0;8;3;1;0;0;
1;NXP01;;;;0;0;;0;0;0;;0;0;0;;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;1;0;3735928559;0;0;
9;DRA02;;;;0;0;;0;0;0;;0;1;1;;1;2;
8;DRA01;;;;0;0;;0;0;0;;0;1;0;;3;0;
8;WRI00;;;;0;0;;0;0;0;;0;1;2;16;2;9;.........
4;HOO01;;;;0;0;;0;0;0;;0;1;-9;;1;-8;
8;DIV01;37;16;2;1;2;37;0;1;2;16;0;2;1;2;0;0;
8;WRI05;32;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;2;-8;32;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;2;-9;;2;-8;
12;SUB01;2;5;7;1;-8;7;0;2;-8;2;0;0;0;;0;0;
9;WRI03;5;0;;0;0;;0;0;0;;0;3;-8;5;0;0;
12;SUB01;3;0;3;1;-9;3;0;2;-9;3;0;0;0;;0;0;
6;WRI03;0;0;;0;0;;0;0;0;;0;3;-9;0;0;0;
8;DRA01;;;;0;0;;0;0;0;;0;1;0;;5;0;
6;DIV04;3;;;1;-7;3;0;0;0;;0;3;-7;3;0;0;
8;DIV01;53;16;3;3;3;53;0;1;2;16;0;2;2;3;0;0;
8;WRI05;48;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;4;-7;48;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;4;-8;;4;-7;
12;SUB01;8;5;13;3;-7;3;0;4;-7;8;0;0;0;;0;0;
9;WRI02;5;1;;0;0;;0;0;0;;0;5;-7;5;0;0;
12;ADD01;4;1;5;4;-8;4;0;0;0;;0;0;0;;0;0;
12;SUB02;0;5;;3;-8;5;0;0;0;;0;0;0;;0;0;
6;WRI03;0;0;;0;0;;0;0;0;;0;5;-8;0;0;0;
8;DRA01;;;;0;0;;0;0;0;;0;1;0;;7;0;
6;DIV04;5;;;1;-6;5;0;0;0;;0;5;-6;5;0;0;
8;DIV01;55;16;3;5;4;55;0;1;2;16;0;2;3;3;0;0;
8;WRI05;48;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;6;-6;48;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;6;-7;;6;-6;
12;SUB01;8;7;15;5;-6;5;0;6;-6;8;0;0;0;;0;0;
9;WRI02;7;1;;0;0;;0;0;0;;0;7;-6;7;0;0;
12;ADD01;4;1;5;6;-7;4;0;0;0;;0;0;0;;0;0;
12;SUB02;0;5;;5;-7;5;0;0;0;;0;0;0;;0;0;
6;WRI03;0;0;;0;0;;0;0;0;;0;7;-7;0;0;0;
8;DRA01;;;;0;0;;0;0;0;;0;1;0;;9;0;
6;DIV04;9;;;1;-5;9;0;0;0;;0;7;-5;9;0;0;
8;DIV01;79;16;4;7;5;79;0;1;2;16;0;2;4;4;0;0;
8;WRI05;64;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;8;-5;64;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;8;-6;;8;-5;
12;SUB01;4;5;9;7;-5;9;0;8;-5;4;0;0;0;;0;0;
9;WRI03;5;0;;0;0;;0;0;0;;0;9;-5;5;0;0;
12;SUB01;6;1;7;7;-6;7;0;8;-6;6;0;0;0;;0;0;
6;WRI03;1;0;;0;0;;0;0;0;;0;9;-6;1;0;0;
8;DRA01;;;;0;0;;0;0;0;;0;1;0;;11;0;
6;DIV04;2;;;1;-4;2;0;0;0;;0;9;-4;2;0;0;
8;DIV01;152;16;9;9;6;152;0;1;2;16;0;2;5;9;0;0;
8;WRI05;144;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;10;-4;144;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;10;-6;;10;-4;
12;SUB01;4;8;12;9;-4;2;0;10;-4;4;0;0;0;;0;0;
9;WRI02;8;1;;0;0;;0;0;0;;0;11;-4;8;0;0;
12;ADD01;4;1;5;10;-5;4;0;0;0;;0;0;0;;0;0;
12;SUB02;0;5;;9;-5;5;0;0;0;;0;0;0;;0;0;
9;WRI03;0;0;;0;0;;0;0;0;;0;11;-5;0;0;0;
12;SUB01;1;0;1;9;-6;1;0;10;-6;1;0;0;0;;0;0;
6;WRI03;0;0;;0;0;;0;0;0;;0;11;-6;0;0;0;
8;DRA01;;;;0;0;;0;0;0;;0;1;0;;13;0;
6;DIV04;8;;;1;-3;8;0;0;0;;0;11;-3;8;0;0;
8;DIV01;88;16;5;11;7;88;0;1;2;16;0;2;6;5;0;0;
8;WRI05;80;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;12;-3;80;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;12;-4;;12;-3;
12;SUB01;0;8;8;11;-3;8;0;12;-3;0;0;0;0;;0;0;
9;WRI03;8;0;;0;0;;0;0;0;;0;13;-3;8;0;0;
12;SUB01;8;0;8;11;-4;8;0;12;-4;8;0;0;0;;0;0;
6;WRI03;0;0;;0;0;;0;0;0;;0;13;-4;0;0;0;
8;DRA01;;;;0;0;;0;0;0;;0;1;0;;15;0;
6;DIV04;5;;;1;-2;5;0;0;0;;0;13;-2;5;0;0;
8;DIV01;85;16;5;13;8;85;0;1;2;16;0;2;7;5;0;0;
8;WRI05;80;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;14;-2;80;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;14;-3;;14;-2;
12;SUB01;0;5;5;13;-2;5;0;14;-2;0;0;0;0;;0;0;
9;WRI03;5;0;;0;0;;0;0;0;;0;15;-2;5;0;0;
12;SUB01;8;0;8;13;-3;8;0;14;-3;8;0;0;0;;0;0;
6;WRI03;0;0;;0;0;;0;0;0;;0;15;-3;0;0;0;
8;DRA01;;;;0;0;;0;0;0;;0;1;0;;17;0;
6;DIV04;5;;;1;-1;5;0;0;0;;0;15;-1;5;0;0;
8;DIV01;55;16;3;15;9;55;0;1;2;16;0;2;8;3;0;0;
8;WRI05;48;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;16;-1;48;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;16;-2;;16;-1;
12;SUB01;8;7;15;15;-1;5;0;16;-1;8;0;0;0;;0;0;
9;WRI02;7;1;;0;0;;0;0;0;;0;17;-1;7;0;0;
12;ADD01;4;1;5;16;-2;4;0;0;0;;0;0;0;;0;0;
12;SUB02;0;5;;15;-2;5;0;0;0;;0;0;0;;0;0;
6;WRI03;0;0;;0;0;;0;0;0;;0;17;-2;0;0;0;
8;DRA01;;;;0;0;;0;0;0;;0;1;0;;19;0;
6;DIV04;9;;;1;0;9;0;0;0;;0;17;0;9;0;0;
8;DIV01;79;16;4;17;10;79;0;1;2;16;0;2;9;4;0;0;
8;WRI05;64;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;18;0;64;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;18;-1;;18;0;
12;SUB01;4;5;9;17;0;9;0;18;0;4;0;0;0;;0;0;
9;WRI03;5;0;;0;0;;0;0;0;;0;19;0;5;0;0;
12;SUB01;6;1;7;17;-1;7;0;18;-1;6;0;0;0;;0;0;
3;WRI03;1;0;;0;0;;0;0;0;;0;19;-1;1;0;0;
9;CNV03;F;233495534;;0;0;;0;0;0;;0;2;9;;0;0;
9;DRA02;;;;0;0;;0;0;0;;0;2;10;;2;11;
8;DRA01;;;;0;0;;0;0;0;;0;2;9;;4;9;
8;WRI00;;;;0;0;;0;0;0;;0;2;11;16;3;17;........
4;HOO01;;;;0;0;;0;0;0;;0;2;1;;2;2;
8;DIV01;23;16;1;2;2;23;0;2;11;16;0;3;10;1;0;0;
8;WRI05;16;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;3;2;16;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;3;1;;3;2;
12;SUB01;6;7;13;2;2;3;0;3;2;6;0;0;0;;0;0;
9;WRI02;7;1;;0;0;;0;0;0;;0;4;2;7;0;0;
12;ADD01;1;1;2;3;1;1;0;0;0;;0;0;0;;0;0;
12;SUB02;0;2;;2;1;2;0;0;0;;0;0;0;;0;0;
6;WRI03;0;0;;0;0;;0;0;0;;0;4;1;0;0;0;
8;DRA01;;;;0;0;;0;0;0;;0;2;9;;6;9;
6;DIV04;3;;;2;3;3;0;0;0;;0;4;3;3;0;0;
8;DIV01;73;16;4;4;3;73;0;2;11;16;0;3;11;4;0;0;
8;WRI05;64;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;5;3;64;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;5;2;;5;3;
12;SUB01;4;9;13;4;3;3;0;5;3;4;0;0;0;;0;0;
9;WRI02;9;1;;0;0;;0;0;0;;0;6;3;9;0;0;
12;ADD01;6;1;7;5;2;6;0;0;0;;0;0;0;;0;0;
12;SUB02;0;7;;4;2;7;0;0;0;;0;0;0;;0;0;
6;WRI03;0;0;;0;0;;0;0;0;;0;6;2;0;0;0;
8;DRA01;;;;0;0;;0;0;0;;0;2;9;;8;9;
6;DIV04;4;;;2;4;4;0;0;0;;0;6;4;4;0;0;
8;DIV01;94;16;5;6;4;94;0;2;11;16;0;3;12;5;0;0;
8;WRI05;80;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;7;4;80;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;7;3;;7;4;
12;SUB01;0;4;4;6;4;4;0;7;4;0;0;0;0;;0;0;
9;WRI03;4;0;;0;0;;0;0;0;;0;8;4;4;0;0;
12;SUB01;8;1;9;6;3;9;0;7;3;8;0;0;0;;0;0;
6;WRI03;1;0;;0;0;;0;0;0;;0;8;3;1;0;0;
8;DRA01;;;;0;0;;0;0;0;;0;2;9;;10;9;
6;DIV04;9;;;2;5;9;0;0;0;;0;8;5;9;0;0;
8;DIV01;149;16;9;8;5;149;0;2;11;16;0;3;13;9;0;0;
8;WRI05;144;;;0;0;;0;0;0;;0;0;0;;0;0;
11;WRI00;;;;0;0;;0;0;0;;0;9;5;144;0;0;
8;DRA02;;;;0;0;;0;0;0;;0;9;3;;9;5;
12;SUB01;4;5;9;8;5;9;0;9;5;4;0;0;0;;0;0;
9;WRI03;5;0;;0;0;;0;0;0;;0;10;5;5;0;0;
12;SUB01;4;0;4;8;4;4;0;9;4;4;0;0;0;;0;0;
9;WRI03;0;0;;0;0;;0;0;0;;0;10;4;0;0;0;
12;SUB01;1;0;1;8;3;1;0;9;3;1;0;0;0;;0;0;
6;WRI03;0;0;;0;0;;0;0;0;;0;10;3;0;0;0;
8;DRA01;;;;0;0;;0;0;0;;0;2;9;;12;9;
6;DIV04;5;;;2;6;5;0;0;0;;0;10;6;5;0;0;
8;DIV01;55;16;3;10;6;55;0;2;11;16;0;3;14;3;0;0;
8;WRI05;48;;;0;0;;0;0;0;;0;0;0;;0;0;
