4;WRI02;4;1;;0;0;;0;0;0;;0;2;7;4;0;0;
7;ADD01;8;1;9;0;6;8;0;0;0;;0;0;0;;0;0;
7;ADD02;7;16;;1;6;7;0;0;0;;0;0;0;;0;0;
4;WRI02;6;1;;0;0;;0;0;0;;0;2;6;6;0;0;
7;ADD01;5;1;6;0;5;5;0;0;0;;0;0;0;;0;0;
7;ADD02;1;7;;1;5;1;0;0;0;;0;0;0;;0;0;
4;WRI03;7;0;;0;0;;0;0;0;;0;2;5;7;0;0;
3;ADD01;2;5;7;0;4;2;0;1;4;5;0;2;4;7;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;3;0;4;0;0;
7;ADD01;2;6;8;0;8;2;0;2;8;6;0;0;0;;0;0;
4;WRI03;8;0;;0;0;;0;0;0;;0;3;8;8;0;0;
7;ADD01;8;4;12;0;7;8;0;2;7;4;0;0;0;;0;0;
4;WRI02;2;1;;0;0;;0;0;0;;0;3;7;2;0;0;
7;ADD01;8;1;9;0;6;8;0;0;0;;0;0;0;;0;0;
7;ADD02;6;15;;2;6;6;0;0;0;;0;0;0;;0;0;
4;WRI02;5;1;;0;0;;0;0;0;;0;3;6;5;0;0;
7;ADD01;5;1;6;0;5;5;0;0;0;;0;0;0;;0;0;
7;ADD02;7;13;;2;5;7;0;0;0;;0;0;0;;0;0;
4;WRI02;3;1;;0;0;;0;0;0;;0;3;5;3;0;0;
7;ADD01;2;1;3;0;4;2;0;0;0;;0;0;0;;0;0;
3;ADD02;7;10;;2;4;7;0;0;0;;0;3;4;10;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;4;0;5;0;0;
7;ADD01;2;8;10;0;8;2;0;3;8;8;0;0;0;;0;0;
4;WRI02;0;1;;0;0;;0;0;0;;0;4;8;0;0;0;
7;ADD01;8;1;9;0;7;8;0;0;0;;0;0;0;;0;0;
7;ADD02;2;11;;3;7;2;0;0;0;;0;0;0;;0;0;
4;WRI02;1;1;;0;0;;0;0;0;;0;4;7;1;0;0;
7;ADD01;8;1;9;0;6;8;0;0;0;;0;0;0;;0;0;
7;ADD02;5;14;;3;6;5;0;0;0;;0;0;0;;0;0;
4;WRI02;4;1;;0;0;;0;0;0;;0;4;6;4;0;0;
7;ADD01;5;1;6;0;5;5;0;0;0;;0;0;0;;0;0;
7;ADD02;3;9;;3;5;3;0;0;0;;0;0;0;;0;0;
4;WRI03;9;0;;0;0;;0;0;0;;0;4;5;9;0;0;
7;ADD01;2;0;2;0;4;2;0;3;4;0;0;0;0;;0;0;
4;WRI03;2;0;;0;0;;0;0;0;;0;4;4;2;0;0;
3;WRI04;1;;;3;3;1;0;0;0;;0;4;3;1;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;5;0;6;0;0;
7;ADD01;2;0;2;0;8;2;0;4;8;0;0;0;0;;0;0;
4;WRI03;2;0;;0;0;;0;0;0;;0;5;8;2;0;0;
7;ADD01;8;1;9;0;7;8;0;4;7;1;0;0;0;;0;0;
4;WRI03;9;0;;0;0;;0;0;0;;0;5;7;9;0;0;
7;ADD01;8;4;12;0;6;8;0;4;6;4;0;0;0;;0;0;
4;WRI02;2;1;;0;0;;0;0;0;;0;5;6;2;0;0;
7;ADD01;5;1;6;0;5;5;0;0;0;;0;0;0;;0;0;
7;ADD02;9;15;;4;5;9;0;0;0;;0;0;0;;0;0;
4;WRI02;5;1;;0;0;;0;0;0;;0;5;5;5;0;0;
7;ADD01;2;1;3;0;4;2;0;0;0;;0;0;0;;0;0;
7;ADD02;2;5;;4;4;2;0;0;0;;0;0;0;;0;0;
4;WRI03;5;0;;0;0;;0;0;0;;0;5;4;5;0;0;
3;WRI04;1;;;4;3;1;0;0;0;;0;5;3;1;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;6;0;7;0;0;
7;ADD01;2;2;4;0;8;2;0;5;8;2;0;0;0;;0;0;
4;WRI03;4;0;;0;0;;0;0;0;;0;6;8;4;0;0;
7;ADD01;8;9;17;0;7;8;0;5;7;9;0;0;0;;0;0;
4;WRI02;7;1;;0;0;;0;0;0;;0;6;7;7;0;0;
7;ADD01;8;1;9;0;6;8;0;0;0;;0;0;0;;0;0;
7;ADD02;2;11;;5;6;2;0;0;0;;0;0;0;;0;0;
4;WRI02;1;1;;0;0;;0;0;0;;0;6;6;1;0;0;
7;ADD01;5;1;6;0;5;5;0;0;0;;0;0;0;;0;0;
7;ADD02;5;11;;5;5;5;0;0;0;;0;0;0;;0;0;
4;WRI02;1;1;;0;0;;0;0;0;;0;6;5;1;0;0;
7;ADD01;2;1;3;0;4;2;0;0;0;;0;0;0;;0;0;
7;ADD02;5;8;;5;4;5;0;0;0;;0;0;0;;0;0;
4;WRI03;8;0;;0;0;;0;0;0;;0;6;4;8;0;0;
3;WRI04;1;;;5;3;1;0;0;0;;0;6;3;1;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;7;0;8;0;0;
7;ADD01;2;4;6;0;8;2;0;6;8;4;0;0;0;;0;0;
4;WRI03;6;0;;0;0;;0;0;0;;0;7;8;6;0;0;
7;ADD01;8;7;15;0;7;8;0;6;7;7;0;0;0;;0;0;
4;WRI02;5;1;;0;0;;0;0;0;;0;7;7;5;0;0;
7;ADD01;8;1;9;0;6;8;0;0;0;;0;0;0;;0;0;
7;ADD02;1;10;;6;6;1;0;0;0;;0;0;0;;0;0;
4;WRI02;0;1;;0;0;;0;0;0;;0;7;6;0;0;0;
7;ADD01;5;1;6;0;5;5;0;0;0;;0;0;0;;0;0;
7;ADD02;1;7;;6;5;1;0;0;0;;0;0;0;;0;0;
4;WRI03;7;0;;0;0;;0;0;0;;0;7;5;7;0;0;
7;ADD01;2;8;10;0;4;2;0;6;4;8;0;0;0;;0;0;
4;WRI02;0;1;;0;0;;0;0;0;;0;7;4;0;0;0;
3;ADD01;1;1;2;6;3;1;0;0;0;;0;7;3;2;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;8;0;9;0;0;
7;ADD01;2;6;8;0;8;2;0;7;8;6;0;0;0;;0;0;
4;WRI03;8;0;;0;0;;0;0;0;;0;8;8;8;0;0;
7;ADD01;8;5;13;0;7;8;0;7;7;5;0;0;0;;0;0;
4;WRI02;3;1;;0;0;;0;0;0;;0;8;7;3;0;0;
7;ADD01;8;1;9;0;6;8;0;0;0;;0;0;0;;0;0;
7;ADD02;0;9;;7;6;0;0;0;0;;0;0;0;;0;0;
4;WRI03;9;0;;0;0;;0;0;0;;0;8;6;9;0;0;
7;ADD01;5;7;12;0;5;5;0;7;5;7;0;0;0;;0;0;
4;WRI02;2;1;;0;0;;0;0;0;;0;8;5;2;0;0;
7;ADD01;2;1;3;0;4;2;0;0;0;;0;0;0;;0;0;
7;ADD02;0;3;;7;4;0;0;0;0;;0;0;0;;0;0;
4;WRI03;3;0;;0;0;;0;0;0;;0;8;4;3;0;0;
3;WRI04;2;;;7;3;2;0;0;0;;0;8;3;2;0;0;
1;NXP01;;;;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;8;24696000;0;0;
5;DRA02;;;;0;0;;0;0;0;;0;0;9;;0;13;
5;DRA01;;;;0;0;;0;0;0;;0;0;8;;2;8;
5;WRI00;;;;0;0;;0;0;0;;0;0;13;25882;1;11;...
1;HOO01;;;;0;0;;0;0;0;;0;0;1;;0;6;
5;DIV01;246960;25882;9;0;6;246960;0;0;13;25882;0;1;9;9;0;0;
5;WRI05;232938;;;0;0;;0;0;0;;0;0;0;;0;0;
8;WRI00;;;;0;0;;0;0;0;;0;1;6;232938;0;0;
5;DRA02;;;;0;0;;0;0;0;;0;1;1;;1;6;
9;SUB01;8;2;10;0;6;0;0;1;6;8;0;0;0;;0;0;
6;WRI02;2;1;;0;0;;0;0;0;;0;2;6;2;0;0;
9;ADD01;3;1;4;1;5;3;0;0;0;;0;0;0;;0;0;
9;SUB02;2;6;;0;5;6;0;0;0;;0;0;0;;0;0;
6;WRI03;2;0;;0;0;;0;0;0;;0;2;5;2;0;0;
9;SUB01;9;0;9;0;4;9;0;1;4;9;0;0;0;;0;0;
6;WRI03;0;0;;0;0;;0;0;0;;0;2;4;0;0;0;
9;SUB01;2;4;6;0;3;6;0;1;3;2;0;0;0;;0;0;
6;WRI03;4;0;;0;0;;0;0;0;;0;2;3;4;0;0;
9;SUB01;3;1;4;0;2;4;0;1;2;3;0;0;0;;0;0;
6;WRI03;1;0;;0;0;;0;0;0;;0;2;2;1;0;0;
9;SUB01;2;0;2;0;1;2;0;1;1;2;0;0;0;;0;0;
3;WRI03;0;0;;0;0;;0;0;0;;0;2;1;0;0;0;
5;DRA01;;;;0;0;;0;0;0;;0;0;8;;4;8;
3;DIV04;0;;;0;7;0;0;0;0;;0;2;7;0;0;0;
5;DIV01;140220;25882;5;2;7;140220;0;0;13;25882;0;1;10;5;0;0;
5;WRI05;129410;;;0;0;;0;0;0;;0;0;0;;0;0;
8;WRI00;;;;0;0;;0;0;0;;0;3;7;129410;0;0;
5;DRA02;;;;0;0;;0;0;0;;0;3;2;;3;7;
9;SUB01;0;0;0;2;7;0;0;3;7;0;0;0;0;;0;0;
6;WRI03;0;0;;0;0;;0;0;0;;0;4;7;0;0;0;
9;SUB01;1;1;2;2;6;2;0;3;6;1;0;0;0;;0;0;
6;WRI03;1;0;;0;0;;0;0;0;;0;4;6;1;0;0;
9;SUB01;4;8;12;2;5;2;0;3;5;4;0;0;0;;0;0;
6;WRI02;8;1;;0;0;;0;0;0;;0;4;5;8;0;0;
9;ADD01;9;1;10;3;4;9;0;0;0;;0;0;0;;0;0;
9;SUB02;0;10;;2;4;0;0;0;0;;0;0;0;;0;0;
6;WRI02;0;1;;0;0;;0;0;0;;0;4;4;0;0;0;
9;ADD01;2;1;3;3;3;2;0;0;0;;0;0;0;;0;0;
9;SUB02;1;4;;2;3;4;0;0;0;;0;0;0;;0;0;
6;WRI03;1;0;;0;0;;0;0;0;;0;4;3;1;0;0;
9;SUB01;1;0;1;2;2;1;0;3;2;1;0;0;0;;0;0;
3;WRI03;0;0;;0;0;;0;0;0;;0;4;2;0;0;0;
5;DRA01;;;;0;0;;0;0;0;;0;0;8;;6;8;
3;DIV04;0;;;0;8;0;0;0;0;;0;4;8;0;0;0;
5;DIV01;108100;25882;4;4;8;108100;0;0;13;25882;0;1;11;4;0;0;
5;WRI05;103528;;;0;0;;0;0;0;;0;0;0;;0;0;
8;WRI00;;;;0;0;;0;0;0;;0;5;8;103528;0;0;
5;DRA02;;;;0;0;;0;0;0;;0;5;3;;5;8;
9;SUB01;8;2;10;4;8;0;0;5;8;8;0;0;0;;0;0;
6;WRI02;2;1;;0;0;;0;0;0;;0;6;8;2;0;0;
9;ADD01;2;1;3;5;7;2;0;0;0;;0;0;0;;0;0;
9;SUB02;7;10;;4;7;0;0;0;0;;0;0;0;;0;0;
6;WRI02;7;1;;0;0;;0;0;0;;0;6;7;7;0;0;
9;ADD01;5;1;6;5;6;5;0;0;0;;0;0;0;;0;0;
9;SUB02;5;11;;4;6;1;0;0;0;;0;0;0;;0;0;
6;WRI02;5;1;;0;0;;0;0;0;;0;6;6;5;0;0;
9;ADD01;3;1;4;5;5;3;0;0;0;;0;0;0;;0;0;
9;SUB02;4;8;;4;5;8;0;0;0;;0;0;0;;0;0;
6;WRI03;4;0;;0;0;;0;0;0;;0;6;5;4;0;0;
9;SUB01;0;0;0;4;4;0;0;5;4;0;0;0;0;;0;0;
6;WRI03;0;0;;0;0;;0;0;0;;0;6;4;0;0;0;
9;SUB01;1;0;1;4;3;1;0;5;3;1;0;0;0;;0;0;
0;WRI03;0;0;;0;0;;0;0;0;;0;6;3;0;0;0;
9;TIT11;34048000;25882;10;0;0;;0;0;0;;0;0;0;;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;0;0;1;0;8;25882
9;WRI00;;;;0;0;;0;0;0;;0;1;0;2;0;0;
7;ADD01;2;2;4;0;8;2;0;0;8;2;0;0;0;;0;0;
4;WRI03;4;0;;0;0;;0;0;0;;0;1;8;4;0;0;
7;ADD01;8;8;16;0;7;8;0;0;7;8;0;0;0;;0;0;
4;WRI02;6;1;;0;0;;0;0;0;;0;1;7;6;0;0;
7;ADD01;8;1;9;0;6;8;0;0;0;;0;0;0;;0;0;
7;ADD02;8;17;;0;6;8;0;0;0;;0;0;0;;0;0;
4;WRI02;7;1;;0;0;;0;0;0;;0;1;6;7;0;0;
7;ADD01;5;1;6;0;5;5;0;0;0;;0;0;0;;0;0;
7;ADD02;5;11;;0;5;5;0;0;0;;0;0;0;;0;0;
4;WRI02;1;1;;0;0;;0;0;0;;0;1;5;1;0;0;
7;ADD01;2;1;3;0;4;2;0;0;0;;0;0;0;;0;0;
3;ADD02;2;5;;0;4;2;0;0;0;;0;1;4;5;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;2;0;3;0;0;
7;ADD01;2;4;6;0;8;2;0;1;8;4;0;0;0;;0;0;
4;WRI03;6;0;;0;0;;0;0;0;;0;2;8;6;0;0;
7;ADD01;8;6;14;0;7;8;0;1;7;6;0;0;0;;0;0;
4;WRI02;4;1;;0;0;;0;0;0;;0;2;7;4;0;0;
7;ADD01;8;1;9;0;6;8;0;0;0;;0;0;0;;0;0;
7;ADD02;7;16;;1;6;7;0;0;0;;0;0;0;;0;0;
4;WRI02;6;1;;0;0;;0;0;0;;0;2;6;6;0;0;
7;ADD01;5;1;6;0;5;5;0;0;0;;0;0;0;;0;0;
7;ADD02;1;7;;1;5;1;0;0;0;;0;0;0;;0;0;
4;WRI03;7;0;;0;0;;0;0;0;;0;2;5;7;0;0;
3;ADD01;2;5;7;0;4;2;0;1;4;5;0;2;4;7;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;3;0;4;0;0;
7;ADD01;2;6;8;0;8;2;0;2;8;6;0;0;0;;0;0;
4;WRI03;8;0;;0;0;;0;0;0;;0;3;8;8;0;0;
7;ADD01;8;4;12;0;7;8;0;2;7;4;0;0;0;;0;0;
4;WRI02;2;1;;0;0;;0;0;0;;0;3;7;2;0;0;
7;ADD01;8;1;9;0;6;8;0;0;0;;0;0;0;;0;0;
7;ADD02;6;15;;2;6;6;0;0;0;;0;0;0;;0;0;
4;WRI02;5;1;;0;0;;0;0;0;;0;3;6;5;0;0;
7;ADD01;5;1;6;0;5;5;0;0;0;;0;0;0;;0;0;
7;ADD02;7;13;;2;5;7;0;0;0;;0;0;0;;0;0;
4;WRI02;3;1;;0;0;;0;0;0;;0;3;5;3;0;0;
7;ADD01;2;1;3;0;4;2;0;0;0;;0;0;0;;0;0;
3;ADD02;7;10;;2;4;7;0;0;0;;0;3;4;10;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;4;0;5;0;0;
7;ADD01;2;8;10;0;8;2;0;3;8;8;0;0;0;;0;0;
4;WRI02;0;1;;0;0;;0;0;0;;0;4;8;0;0;0;
7;ADD01;8;1;9;0;7;8;0;0;0;;0;0;0;;0;0;
7;ADD02;2;11;;3;7;2;0;0;0;;0;0;0;;0;0;
4;WRI02;1;1;;0;0;;0;0;0;;0;4;7;1;0;0;
7;ADD01;8;1;9;0;6;8;0;0;0;;0;0;0;;0;0;
7;ADD02;5;14;;3;6;5;0;0;0;;0;0;0;;0;0;
4;WRI02;4;1;;0;0;;0;0;0;;0;4;6;4;0;0;
7;ADD01;5;1;6;0;5;5;0;0;0;;0;0;0;;0;0;
7;ADD02;3;9;;3;5;3;0;0;0;;0;0;0;;0;0;
4;WRI03;9;0;;0;0;;0;0;0;;0;4;5;9;0;0;
7;ADD01;2;0;2;0;4;2;0;3;4;0;0;0;0;;0;0;
4;WRI03;2;0;;0;0;;0;0;0;;0;4;4;2;0;0;
3;WRI04;1;;;3;3;1;0;0;0;;0;4;3;1;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;5;0;6;0;0;
7;ADD01;2;0;2;0;8;2;0;4;8;0;0;0;0;;0;0;
4;WRI03;2;0;;0;0;;0;0;0;;0;5;8;2;0;0;
7;ADD01;8;1;9;0;7;8;0;4;7;1;0;0;0;;0;0;
4;WRI03;9;0;;0;0;;0;0;0;;0;5;7;9;0;0;
7;ADD01;8;4;12;0;6;8;0;4;6;4;0;0;0;;0;0;
4;WRI02;2;1;;0;0;;0;0;0;;0;5;6;2;0;0;
7;ADD01;5;1;6;0;5;5;0;0;0;;0;0;0;;0;0;
7;ADD02;9;15;;4;5;9;0;0;0;;0;0;0;;0;0;
4;WRI02;5;1;;0;0;;0;0;0;;0;5;5;5;0;0;
7;ADD01;2;1;3;0;4;2;0;0;0;;0;0;0;;0;0;
7;ADD02;2;5;;4;4;2;0;0;0;;0;0;0;;0;0;
4;WRI03;5;0;;0;0;;0;0;0;;0;5;4;5;0;0;
3;WRI04;1;;;4;3;1;0;0;0;;0;5;3;1;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;6;0;7;0;0;
7;ADD01;2;2;4;0;8;2;0;5;8;2;0;0;0;;0;0;
4;WRI03;4;0;;0;0;;0;0;0;;0;6;8;4;0;0;
7;ADD01;8;9;17;0;7;8;0;5;7;9;0;0;0;;0;0;
4;WRI02;7;1;;0;0;;0;0;0;;0;6;7;7;0;0;
7;ADD01;8;1;9;0;6;8;0;0;0;;0;0;0;;0;0;
7;ADD02;2;11;;5;6;2;0;0;0;;0;0;0;;0;0;
4;WRI02;1;1;;0;0;;0;0;0;;0;6;6;1;0;0;
7;ADD01;5;1;6;0;5;5;0;0;0;;0;0;0;;0;0;
7;ADD02;5;11;;5;5;5;0;0;0;;0;0;0;;0;0;
4;WRI02;1;1;;0;0;;0;0;0;;0;6;5;1;0;0;
7;ADD01;2;1;3;0;4;2;0;0;0;;0;0;0;;0;0;
7;ADD02;5;8;;5;4;5;0;0;0;;0;0;0;;0;0;
4;WRI03;8;0;;0;0;;0;0;0;;0;6;4;8;0;0;
3;WRI04;1;;;5;3;1;0;0;0;;0;6;3;1;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;7;0;8;0;0;
7;ADD01;2;4;6;0;8;2;0;6;8;4;0;0;0;;0;0;
4;WRI03;6;0;;0;0;;0;0;0;;0;7;8;6;0;0;
7;ADD01;8;7;15;0;7;8;0;6;7;7;0;0;0;;0;0;
4;WRI02;5;1;;0;0;;0;0;0;;0;7;7;5;0;0;
7;ADD01;8;1;9;0;6;8;0;0;0;;0;0;0;;0;0;
7;ADD02;1;10;;6;6;1;0;0;0;;0;0;0;;0;0;
4;WRI02;0;1;;0;0;;0;0;0;;0;7;6;0;0;0;
7;ADD01;5;1;6;0;5;5;0;0;0;;0;0;0;;0;0;
7;ADD02;1;7;;6;5;1;0;0;0;;0;0;0;;0;0;
4;WRI03;7;0;;0;0;;0;0;0;;0;7;5;7;0;0;
7;ADD01;2;8;10;0;4;2;0;6;4;8;0;0;0;;0;0;
4;WRI02;0;1;;0;0;;0;0;0;;0;7;4;0;0;0;
3;ADD01;1;1;2;6;3;1;0;0;0;;0;7;3;2;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;8;0;9;0;0;
7;ADD01;2;6;8;0;8;2;0;7;8;6;0;0;0;;0;0;
4;WRI03;8;0;;0;0;;0;0;0;;0;8;8;8;0;0;
7;ADD01;8;5;13;0;7;8;0;7;7;5;0;0;0;;0;0;
4;WRI02;3;1;;0;0;;0;0;0;;0;8;7;3;0;0;
7;ADD01;8;1;9;0;6;8;0;0;0;;0;0;0;;0;0;
7;ADD02;0;9;;7;6;0;0;0;0;;0;0;0;;0;0;
4;WRI03;9;0;;0;0;;0;0;0;;0;8;6;9;0;0;
7;ADD01;5;7;12;0;5;5;0;7;5;7;0;0;0;;0;0;
4;WRI02;2;1;;0;0;;0;0;0;;0;8;5;2;0;0;
7;ADD01;2;1;3;0;4;2;0;0;0;;0;0;0;;0;0;
7;ADD02;0;3;;7;4;0;0;0;0;;0;0;0;;0;0;
4;WRI03;3;0;;0;0;;0;0;0;;0;8;4;3;0;0;
3;WRI04;2;;;7;3;2;0;0;0;;0;8;3;2;0;0;
1;NXP01;;;;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;8;34048000;0;0;
5;DRA02;;;;0;0;;0;0;0;;0;0;9;;0;13;
5;DRA01;;;;0;0;;0;0;0;;0;0;8;;2;8;
5;WRI00;;;;0;0;;0;0;0;;0;0;13;25882;1;12;....
1;HOO01;;;;0;0;;0;0;0;;0;0;1;;0;5;
