Siebel Enterprise Applications Siebel Server Manager, Version 8.1.1.11 [23030] LANG_INDEPENDENT 
Copyright (c) 1994-2012, Oracle. All rights reserved.

The Programs (which include both the software and documentation) contain
proprietary information; they are provided under a license agreement containing
restrictions on use and disclosure and are also protected by copyright, patent,
and other intellectual and industrial property laws. Reverse engineering,
disassembly, or decompilation of the Programs, except to the extent required to
obtain interoperability with other independently created software or as specified
by law, is prohibited.

Oracle, JD Edwards, PeopleSoft, and Siebel are registered trademarks of
Oracle Corporation and/or its affiliates. Other names may be trademarks
of their respective owners.

If you have received this software in error, please notify Oracle Corporation
immediately at 1.800.ORACLE1.

Type "help" for list of commands, "help <topic>" for detailed help

Connected to 12 server(s) out of a total of 12 server(s) in the enterprise

srvrmgr> load preferences
File: /foobar/siebel/81/siebsrvr/bin/.Siebel_svrmgr.pref

srvrmgr> list comp

SV_NAME     |CC_ALIAS         |CC_NAME                                    |CT_ALIAS   |CG_ALIAS |CC_RUNMODE |CP_DISP_RUN_STATE|CP_STARTMODE|CP_NUM_RUN_TASKS|CP_MAX_TASKS|CP_ACTV_MTS_PROCS|CP_MAX_MTS_PROCS|CP_START_TIME      |CP_END_TIME        |CP_STATUS|CC_INCARN_NO|CC_DESC_TEXT|
sieb_serv057|SRBroker |System   |2097212  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097211  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097210  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097209  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097208  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097205  |14139 |Running         |FALSE        |            |             |             |SRVR:sieb_serv058       |         |       |         |          |
sieb_serv057|SRBroker |System   |2097203  |14139 |Running         |FALSE        |            |             |             |SRVR:sieb_serv053       |         |       |         |          |
sieb_serv057|SRBroker |System   |2097200  |14139 |Running         |FALSE        |            |             |             |SRVR:sieb_serv052       |         |       |         |          |
sieb_serv057|SRBroker |System   |2097199  |14139 |Running         |FALSE        |            |             |             |SRVR:sieb_serv051       |         |       |         |          |
sieb_serv057|SRBroker |System   |2097197  |14139 |Running         |FALSE        |            |             |             |SRVR:sieb_serv050       |         |       |         |          |
sieb_serv057|SRBroker |System   |2097194  |14139 |Running         |FALSE        |            |             |             |SRVR:sieb_serv049       |         |       |         |          |
sieb_serv057|SRBroker |System   |2097193  |14139 |Running         |FALSE        |            |             |             |SRVR:sieb_serv048       |         |       |         |          |
sieb_serv057|SRBroker |System   |2097191  |14139 |Running         |FALSE        |            |             |             |SRVR:sieb_serv047       |         |       |         |          |
sieb_serv057|SRBroker |System   |2097190  |14139 |Running         |FALSE        |            |             |             |SRVR:sieb_serv046       |         |       |         |          |
sieb_serv057|SRBroker |System   |2097189  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097188  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097185  |14139 |Running         |FALSE        |            |             |             |SRVR:sieb_serv056       |         |       |         |          |
sieb_serv057|SRBroker |System   |2097184  |14139 |Running         |FALSE        |            |             |             |SRVR:sieb_serv045       |         |       |         |          |
sieb_serv057|SRBroker |System   |2097183  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097182  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097181  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097180  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097179  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097178  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097177  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097176  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097175  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097174  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097173  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097172  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097171  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097170  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097169  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097168  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097167  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097165  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097164  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097163  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097162  |14139 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv057|SRBroker |System   |2097160  |14139 |Running         |FALSE        |            |             |             |Store task              |         |       |         |          |
sieb_serv057|SRBroker |System   |2097159  |14139 |Running         |FALSE        |            |             |             |Information caching task|         |       |         |          |
sieb_serv057|SRBroker |System   |2097158  |14139 |Running         |FALSE        |            |             |             |Task creation task      |         |       |         |          |
sieb_serv057|SRBroker |System   |2097157  |14139 |Running         |FALSE        |            |             |             |Response task           |         |       |         |          |
sieb_serv046|ServerMgr|System   |52428803 |21651 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|ServerMgr|System   |49283075 |4034  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRProc   |SystemAux|6291463  |7555  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRProc   |SystemAux|6291461  |7555  |Running         |FALSE        |            |             |             |Forwarding Task         |         |       |         |          |
sieb_serv046|SRBroker |System   |2097227  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097226  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097225  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097224  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097223  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097211  |7507  |Running         |FALSE        |            |             |             |SRVR:sieb_serv058       |         |       |         |          |
sieb_serv046|SRBroker |System   |2097210  |7507  |Running         |FALSE        |            |             |             |SRVR:sieb_serv056       |         |       |         |          |
sieb_serv046|SRBroker |System   |2097209  |7507  |Running         |FALSE        |            |             |             |SRVR:sieb_serv050       |         |       |         |          |
sieb_serv046|SRBroker |System   |2097208  |7507  |Running         |FALSE        |            |             |             |SRVR:sieb_serv057       |         |       |         |          |
sieb_serv046|SRBroker |System   |2097207  |7507  |Running         |FALSE        |            |             |             |SRVR:sieb_serv049       |         |       |         |          |
sieb_serv046|SRBroker |System   |2097206  |7507  |Running         |FALSE        |            |             |             |SRVR:sieb_serv048       |         |       |         |          |
sieb_serv046|SRBroker |System   |2097205  |7507  |Running         |FALSE        |            |             |             |SRVR:sieb_serv047       |         |       |         |          |
sieb_serv046|SRBroker |System   |2097204  |7507  |Running         |FALSE        |            |             |             |SRVR:sieb_serv053       |         |       |         |          |
sieb_serv046|SRBroker |System   |2097203  |7507  |Running         |FALSE        |            |             |             |SRVR:sieb_serv051       |         |       |         |          |
sieb_serv046|SRBroker |System   |2097202  |7507  |Running         |FALSE        |            |             |             |SRVR:sieb_serv045       |         |       |         |          |
sieb_serv046|SRBroker |System   |2097201  |7507  |Running         |FALSE        |            |             |             |SRVR:sieb_serv052       |         |       |         |          |
sieb_serv046|SRBroker |System   |2097200  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097199  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097198  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097197  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097196  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097195  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097194  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097193  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097192  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097191  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097190  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097189  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097188  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097187  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097186  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097185  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097184  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097183  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097182  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097181  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097180  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097179  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097178  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097177  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097176  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097175  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097174  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097173  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097172  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097171  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097170  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097169  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097168  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097167  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097166  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097165  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097164  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097161  |7507  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv046|SRBroker |System   |2097160  |7507  |Running         |FALSE        |            |             |             |Task creation task      |         |       |         |          |
sieb_serv046|SRBroker |System   |2097159  |7507  |Running         |FALSE        |            |             |             |Response task           |         |       |         |          |
sieb_serv046|SRBroker |System   |2097158  |7507  |Running         |FALSE        |            |             |             |Information caching task|         |       |         |          |
sieb_serv046|SRBroker |System   |2097157  |7507  |Running         |FALSE        |            |             |             |Store task              |         |       |         |          |
sieb_serv048|ServerMgr|System   |62914562 |19222 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|ServerMgr|System   |58720259 |24730 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|ServerMgr|System   |57671683 |24717 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|loyaltySMLObjMgr_enu|Loyalty  |45088977 |17794 |Running         |FALSE        |            |             |Shared Connection Id: |foobar_user000008       |Completed : Web Engine Interface (Request)|Completed: LOY Member Transactions View|Completed: LOY Transaction Accrual Items List Applet|Completed : LOY Transaction (EvalBoolExpr)|
sieb_serv048|loyaltySMLObjMgr_enu|Loyalty  |45088974 |17794 |Running         |FALSE        |            |             |Shared Connection Id: |foobar_user55           |Completed : Web Engine Interface (Request)|Completed: YOL Loan View|Completed: YOL Loan List Applet (ExecuteQuery)|Completed : Broadcast Message (Execute)|
sieb_serv048|loyaltySMLObjMgr_enu|Loyalty  |45088971 |17794 |Running         |FALSE        |            |             |Shared Connection Id: |foobar_user751          |Completed : Web Engine Interface (Request)|Completed: LOY Promotion Rules View - Admin|Completed: LOY Promotion Entry Applet - Admin|Completed : Broadcast Message (Execute)|
sieb_serv048|loyaltySMLObjMgr_enu|Loyalty  |45088968 |17794 |Running         |FALSE        |            |             |Shared Connection Id: |foobar_user22           |Completed : Web Engine Interface (Request)|Completed: LOY All Member View|Completed: LOY Member List Applet|Completed : Broadcast Message (Execute)|
sieb_serv048|loyaltySMLObjMgr_enu|Loyalty  |45088965 |17794 |Running         |FALSE        |            |             |Shared Connection Id: |foobar_user43           |Completed : Web Engine Interface (Request)|Completed: LOY Member Vouchers View|Completed: YOL LOY Member Vouchers List Applet (ExecuteQuery)|Completed : Broadcast Message (Execute)|
sieb_serv048|loyaltySMLObjMgr_enu|Loyalty  |45088959 |17794 |Running         |FALSE        |            |             |Shared Connection Id: |foobar_user0004         |Completed : State Model Cache (Load Parent SMs)|Completed: Business Service Test View|Invoking: Business Service Test List Applet (TestService)|Invoking : YOL Batch File Error Retro Credito (Execute)|
sieb_serv048|loyaltySMLObjMgr_ptb|Loyalty  |39845962 |17729 |Running         |FALSE        |            |             |Shared Connection Id: |foobar_user8888         |Completed : Web Engine Interface (Request)|Completed: YOL Signature View|Completed: YOL Member Payaments Club Foobar|Completed : Broadcast Message (Execute)|
sieb_serv048|loyaltySMLObjMgr_ptb|Loyalty  |39845940 |17729 |Running         |FALSE        |            |             |Shared Connection Id: |foobar_user11111        |Completed : Web Engine Interface (Request)|Completed: YOL LOY Member Involuntary Change View|Completed: YOL Involuntary Change - Ticket List Applet|Completed : Broadcast Message (Execute)|
sieb_serv048|SRProc   |SystemAux|6291463  |17239 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRProc   |SystemAux|6291461  |17239 |Running         |FALSE        |            |             |             |Forwarding Task         |         |       |         |          |
sieb_serv048|SRBroker |System   |2097236  |17191 |Running         |FALSE        |            |             |             |COMP:FSMSrvr            |         |       |         |          |
sieb_serv048|SRBroker |System   |2097235  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097234  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097233  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097232  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097231  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097230  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097229  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097227  |17191 |Running         |FALSE        |            |             |             |SRVR:sieb_serv051       |         |       |         |          |
sieb_serv048|SRBroker |System   |2097216  |17191 |Running         |FALSE        |            |             |             |SRVR:sieb_serv050       |         |       |         |          |
sieb_serv048|SRBroker |System   |2097215  |17191 |Running         |FALSE        |            |             |             |SRVR:sieb_serv057       |         |       |         |          |
sieb_serv048|SRBroker |System   |2097214  |17191 |Running         |FALSE        |            |             |             |SRVR:sieb_serv049       |         |       |         |          |
sieb_serv048|SRBroker |System   |2097213  |17191 |Running         |FALSE        |            |             |             |SRVR:sieb_serv058       |         |       |         |          |
sieb_serv048|SRBroker |System   |2097212  |17191 |Running         |FALSE        |            |             |             |SRVR:sieb_serv056       |         |       |         |          |
sieb_serv048|SRBroker |System   |2097211  |17191 |Running         |FALSE        |            |             |             |SRVR:sieb_serv053       |         |       |         |          |
sieb_serv048|SRBroker |System   |2097210  |17191 |Running         |FALSE        |            |             |             |SRVR:sieb_serv047       |         |       |         |          |
sieb_serv048|SRBroker |System   |2097209  |17191 |Running         |FALSE        |            |             |             |SRVR:sieb_serv046       |         |       |         |          |
sieb_serv048|SRBroker |System   |2097208  |17191 |Running         |FALSE        |            |             |             |SRVR:sieb_serv045       |         |       |         |          |
sieb_serv048|SRBroker |System   |2097207  |17191 |Running         |FALSE        |            |             |             |SRVR:sieb_serv052       |         |       |         |          |
sieb_serv048|SRBroker |System   |2097206  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097205  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097204  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097203  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097202  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097201  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097200  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097199  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097198  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097197  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097196  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097195  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097194  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097193  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097192  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097191  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097190  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097189  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097188  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097187  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097186  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097185  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097184  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097183  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097182  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097181  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097180  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097179  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097178  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097177  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097176  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097175  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097174  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097173  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097172  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097171  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097170  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097169  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097168  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097167  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097166  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097165  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097164  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097161  |17191 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv048|SRBroker |System   |2097160  |17191 |Running         |FALSE        |            |             |             |Store task              |         |       |         |          |
sieb_serv048|SRBroker |System   |2097159  |17191 |Running         |FALSE        |            |             |             |Task creation task      |         |       |         |          |
sieb_serv048|SRBroker |System   |2097158  |17191 |Running         |FALSE        |            |             |             |Response task           |         |       |         |          |
sieb_serv048|SRBroker |System   |2097157  |17191 |Running         |FALSE        |            |             |             |Information caching task|         |       |         |          |
sieb_serv047|ServerMgr|System   |55574531 |9522  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|ServerMgr|System   |53477379 |4305  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|ServerMgr|System   |51380227 |2351  |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRProc   |SystemAux|6291463  |32521 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRProc   |SystemAux|6291461  |32521 |Running         |FALSE        |            |             |             |Forwarding Task         |         |       |         |          |
sieb_serv047|SRBroker |System   |2097227  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097226  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097225  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097224  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097223  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097222  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097210  |32473 |Running         |FALSE        |            |             |             |SRVR:sieb_serv058       |         |       |         |          |
sieb_serv047|SRBroker |System   |2097209  |32473 |Running         |FALSE        |            |             |             |SRVR:sieb_serv050       |         |       |         |          |
sieb_serv047|SRBroker |System   |2097208  |32473 |Running         |FALSE        |            |             |             |SRVR:sieb_serv056       |         |       |         |          |
sieb_serv047|SRBroker |System   |2097207  |32473 |Running         |FALSE        |            |             |             |SRVR:sieb_serv057       |         |       |         |          |
sieb_serv047|SRBroker |System   |2097206  |32473 |Running         |FALSE        |            |             |             |SRVR:sieb_serv049       |         |       |         |          |
sieb_serv047|SRBroker |System   |2097205  |32473 |Running         |FALSE        |            |             |             |SRVR:sieb_serv048       |         |       |         |          |
sieb_serv047|SRBroker |System   |2097204  |32473 |Running         |FALSE        |            |             |             |SRVR:sieb_serv053       |         |       |         |          |
sieb_serv047|SRBroker |System   |2097203  |32473 |Running         |FALSE        |            |             |             |SRVR:sieb_serv051       |         |       |         |          |
sieb_serv047|SRBroker |System   |2097202  |32473 |Running         |FALSE        |            |             |             |SRVR:sieb_serv046       |         |       |         |          |
sieb_serv047|SRBroker |System   |2097201  |32473 |Running         |FALSE        |            |             |             |SRVR:sieb_serv052       |         |       |         |          |
sieb_serv047|SRBroker |System   |2097200  |32473 |Running         |FALSE        |            |             |             |SRVR:sieb_serv045       |         |       |         |          |
sieb_serv047|SRBroker |System   |2097199  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097198  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097197  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097196  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097195  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097194  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097193  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097192  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097191  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097190  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097189  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097188  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097187  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097186  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097185  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
sieb_serv047|SRBroker |System   |2097184  |32473 |Running         |FALSE        |            |             |             |                        |         |       |         |          |
